1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
------;Straftaten insgesamt;8212000;Karlsruhe;vers.;275;173;102;4;3;1;19;11;8;23;14;9;16;10;6;23;14;9;196;123;73;17;12;5;213;135;78
------;Straftaten insgesamt;8212000;Karlsruhe;voll.;4,304;2,595;1,709;32;10;22;215;142;73;247;152;95;269;129;140;287;157;130;3,200;1,989;1,211;301;168;133;3,501;2,157;1,344
------;Straftaten insgesamt;8212000;Karlsruhe;insg.;4,579;2,768;1,811;36;13;23;234;153;81;270;166;104;285;139;146;310;171;139;3,396;2,112;1,284;318;180;138;3,714;2,292;1,422
------;Straftaten insgesamt;6611000;Kassel;vers.;257;165;92;9;6;3;11;6;5;20;12;8;14;6;8;25;16;9;179;123;56;19;8;11;198;131;67
------;Straftaten insgesamt;6611000;Kassel;voll.;4,327;2,516;1,811;50;21;29;175;82;93;225;103;122;313;157;156;358;203;155;3,201;1,911;1,290;230;142;88;3,431;2,053;1,378
------;Straftaten insgesamt;6611000;Kassel;insg.;4,584;2,681;1,903;59;27;32;186;88;98;245;115;130;327;163;164;383;219;164;3,380;2,034;1,346;249;150;99;3,629;2,184;1,445
------;Straftaten insgesamt;1002000;Kiel;vers.;201;128;73;5;0;5;8;3;5;13;3;10;27;21;6;17;13;4;128;79;49;16;12;4;144;91;53
------;Straftaten insgesamt;1002000;Kiel;voll.;4,716;2,958;1,758;17;9;8;236;138;98;253;147;106;434;269;165;392;228;164;3,417;2,178;1,239;220;136;84;3,637;2,314;1,323
------;Straftaten insgesamt;1002000;Kiel;insg.;4,917;3,086;1,831;22;9;13;244;141;103;266;150;116;461;290;171;409;241;168;3,545;2,257;1,288;236;148;88;3,781;2,405;1,376
------;Straftaten insgesamt;7111000;Koblenz;vers.;190;120;70;4;3;1;7;5;2;11;8;3;25;19;6;8;4;4;130;78;52;16;11;5;146;89;57
------;Straftaten insgesamt;7111000;Koblenz;voll.;2,489;1,521;968;12;9;3;134;96;38;146;105;41;196;117;79;198;104;94;1,792;1,096;696;157;99;58;1,949;1,195;754
------;Straftaten insgesamt;7111000;Koblenz;insg.;2,679;1,641;1,038;16;12;4;141;101;40;157;113;44;221;136;85;206;108;98;1,922;1,174;748;173;110;63;2,095;1,284;811
------;Straftaten insgesamt;5315000;Köln;vers.;2,080;1,366;714;12;6;6;101;73;28;113;79;34;154;97;57;143;94;49;1,458;950;508;212;146;66;1,670;1,096;574
------;Straftaten insgesamt;5315000;Köln;voll.;25,400;15,147;10,253;209;115;94;1,268;680;588;1,477;795;682;1,752;983;769;1,836;1,057;779;18,657;11,294;7,363;1,678;1,018;660;20,335;12,312;8,023
------;Straftaten insgesamt;5315000;Köln;insg.;27,480;16,513;10,967;221;121;100;1,369;753;616;1,590;874;716;1,906;1,080;826;1,979;1,151;828;20,115;12,244;7,871;1,890;1,164;726;22,005;13,408;8,597
------;Straftaten insgesamt;5114000;Krefeld;vers.;268;158;110;1;0;1;22;13;9;23;13;10;30;21;9;10;6;4;171;99;72;34;19;15;205;118;87
------;Straftaten insgesamt;5114000;Krefeld;voll.;3,903;2,109;1,794;26;17;9;386;198;188;412;215;197;326;167;159;311;161;150;2,593;1,408;1,185;261;158;103;2,854;1,566;1,288
------;Straftaten insgesamt;5114000;Krefeld;insg.;4,171;2,267;1,904;27;17;10;408;211;197;435;228;207;356;188;168;321;167;154;2,764;1,507;1,257;295;177;118;3,059;1,684;1,375
------;Straftaten insgesamt;14713000;Leipzig;vers.;787;537;250;7;4;3;49;36;13;56;40;16;61;40;21;55;36;19;556;383;173;59;38;21;615;421;194
------;Straftaten insgesamt;14713000;Leipzig;voll.;11,363;7,036;4,327;110;57;53;612;344;268;722;401;321;873;495;378;806;474;332;8,307;5,304;3,003;655;362;293;8,962;5,666;3,296
------;Straftaten insgesamt;14713000;Leipzig;insg.;12,150;7,573;4,577;117;61;56;661;380;281;778;441;337;934;535;399;861;510;351;8,863;5,687;3,176;714;400;314;9,577;6,087;3,490
------;Straftaten insgesamt;5316000;Leverkusen;vers.;259;174;85;2;1;1;20;13;7;22;14;8;25;15;10;14;10;4;141;90;51;57;45;12;198;135;63
------;Straftaten insgesamt;5316000;Leverkusen;voll.;2,576;1,376;1,200;19;12;7;185;86;99;204;98;106;226;123;103;167;76;91;1,784;977;807;195;102;93;1,979;1,079;900
------;Straftaten insgesamt;5316000;Leverkusen;insg.;2,835;1,550;1,285;21;13;8;205;99;106;226;112;114;251;138;113;181;86;95;1,925;1,067;858;252;147;105;2,177;1,214;963
------;Straftaten insgesamt;1003000;Lübeck;vers.;358;241;117;2;2;0;19;10;9;21;12;9;36;26;10;21;16;5;249;167;82;31;20;11;280;187;93
------;Straftaten insgesamt;1003000;Lübeck;voll.;5,419;3,263;2,156;44;29;15;302;156;146;346;185;161;347;175;172;380;226;154;3,938;2,441;1,497;408;236;172;4,346;2,677;1,669
------;Straftaten insgesamt;1003000;Lübeck;insg.;5,777;3,504;2,273;46;31;15;321;166;155;367;197;170;383;201;182;401;242;159;4,187;2,608;1,579;439;256;183;4,626;2,864;1,762
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;vers.;271;176;95;6;3;3;23;21;2;29;24;5;24;15;9;16;12;4;188;117;71;14;8;6;202;125;77
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;voll.;3,562;1,980;1,582;23;12;11;306;170;136;329;182;147;303;188;115;208;110;98;2,477;1,375;1,102;245;125;120;2,722;1,500;1,222
------;Straftaten insgesamt;7314000;Ludwigshafen am Rhein;insg.;3,833;2,156;1,677;29;15;14;329;191;138;358;206;152;327;203;124;224;122;102;2,665;1,492;1,173;259;133;126;2,924;1,625;1,299
------;Straftaten insgesamt;15003000;Magdeburg;vers.;464;308;156;4;3;1;22;10;12;26;13;13;55;35;20;53;33;20;300;205;95;30;22;8;330;227;103
------;Straftaten insgesamt;15003000;Magdeburg;voll.;6,038;3,619;2,419;42;25;17;420;237;183;462;262;200;472;255;217;461;266;195;4,303;2,638;1,665;340;198;142;4,643;2,836;1,807
------;Straftaten insgesamt;15003000;Magdeburg;insg.;6,502;3,927;2,575;46;28;18;442;247;195;488;275;213;527;290;237;514;299;215;4,603;2,843;1,760;370;220;150;4,973;3,063;1,910
------;Straftaten insgesamt;7315000;Mainz;vers.;225;161;64;0;0;0;5;2;3;5;2;3;10;5;5;28;19;9;160;117;43;22;18;4;182;135;47
------;Straftaten insgesamt;7315000;Mainz;voll.;3,328;2,092;1,236;27;12;15;154;82;72;181;94;87;253;144;109;254;162;92;2,411;1,534;877;229;158;71;2,640;1,692;948
------;Straftaten insgesamt;7315000;Mainz;insg.;3,553;2,253;1,300;27;12;15;159;84;75;186;96;90;263;149;114;282;181;101;2,571;1,651;920;251;176;75;2,822;1,827;995
------;Straftaten insgesamt;8222000;Mannheim;vers.;218;140;78;1;0;1;13;9;4;14;9;5;7;5;2;15;12;3;161;98;63;21;16;5;182;114;68
------;Straftaten insgesamt;8222000;Mannheim;voll.;4,433;2,653;1,780;27;13;14;196;107;89;223;120;103;350;211;139;292;147;145;3,265;1,990;1,275;303;185;118;3,568;2,175;1,393
------;Straftaten insgesamt;8222000;Mannheim;insg.;4,651;2,793;1,858;28;13;15;209;116;93;237;129;108;357;216;141;307;159;148;3,426;2,088;1,338;324;201;123;3,750;2,289;1,461
------;Straftaten insgesamt;5170024;Moers;vers.;134;72;62;7;5;2;10;7;3;17;12;5;16;9;7;7;5;2;75;38;37;19;8;11;94;46;48
------;Straftaten insgesamt;5170024;Moers;voll.;1,358;757;601;26;11;15;117;71;46;143;82;61;123;80;43;82;49;33;890;484;406;120;62;58;1,010;546;464
------;Straftaten insgesamt;5170024;Moers;insg.;1,492;829;663;33;16;17;127;78;49;160;94;66;139;89;50;89;54;35;965;522;443;139;70;69;1,104;592;512
------;Straftaten insgesamt;5116000;Mönchengladbach;vers.;437;276;161;4;3;1;30;19;11;34;22;12;42;30;12;30;21;9;299;178;121;32;25;7;331;203;128
------;Straftaten insgesamt;5116000;Mönchengladbach;voll.;5,305;2,992;2,313;51;24;27;360;181;179;411;205;206;463;284;179;341;198;143;3,739;2,100;1,639;351;205;146;4,090;2,305;1,785
------;Straftaten insgesamt;5116000;Mönchengladbach;insg.;5,742;3,268;2,474;55;27;28;390;200;190;445;227;218;505;314;191;371;219;152;4,038;2,278;1,760;383;230;153;4,421;2,508;1,913
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;vers.;217;121;96;3;2;1;16;9;7;19;11;8;13;8;5;18;9;9;145;85;60;22;8;14;167;93;74
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;voll.;2,489;1,315;1,174;37;17;20;181;90;91;218;107;111;209;117;92;168;90;78;1,726;903;823;168;98;70;1,894;1,001;893
------;Straftaten insgesamt;5117000;Mülheim an der Ruhr;insg.;2,706;1,436;1,270;40;19;21;197;99;98;237;118;119;222;125;97;186;99;87;1,871;988;883;190;106;84;2,061;1,094;967
------;Straftaten insgesamt;9162000;München;vers.;1,854;1,283;571;12;7;5;65;40;25;77;47;30;134;67;67;96;70;26;1,405;1,008;397;142;91;51;1,547;1,099;448
------;Straftaten insgesamt;9162000;München;voll.;20,192;12,678;7,514;179;101;78;901;487;414;1,080;588;492;1,305;778;527;1,318;750;568;15,272;9,851;5,421;1,217;711;506;16,489;10,562;5,927
------;Straftaten insgesamt;9162000;München;insg.;22,046;13,961;8,085;191;108;83;966;527;439;1,157;635;522;1,439;845;594;1,414;820;594;16,677;10,859;5,818;1,359;802;557;18,036;11,661;6,375
------;Straftaten insgesamt;5515000;Münster;vers.;479;322;157;2;1;1;16;11;5;18;12;6;27;16;11;28;21;7;359;243;116;47;30;17;406;273;133
------;Straftaten insgesamt;5515000;Münster;voll.;5,664;3,492;2,172;43;21;22;300;173;127;343;194;149;405;229;176;442;263;179;4,076;2,573;1,503;398;233;165;4,474;2,806;1,668
------;Straftaten insgesamt;5515000;Münster;insg.;6,143;3,814;2,329;45;22;23;316;184;132;361;206;155;432;245;187;470;284;186;4,435;2,816;1,619;445;263;182;4,880;3,079;1,801
------;Straftaten insgesamt;5162024;Neuss;vers.;207;127;80;2;1;1;15;11;4;17;12;5;15;7;8;9;6;3;148;93;55;18;9;9;166;102;64
------;Straftaten insgesamt;5162024;Neuss;voll.;2,627;1,485;1,142;16;12;4;163;97;66;179;109;70;229;128;101;160;89;71;1,859;1,038;821;200;121;79;2,059;1,159;900
------;Straftaten insgesamt;5162024;Neuss;insg.;2,834;1,612;1,222;18;13;5;178;108;70;196;121;75;244;135;109;169;95;74;2,007;1,131;876;218;130;88;2,225;1,261;964
------;Straftaten insgesamt;9564000;Nürnberg;vers.;703;496;207;0;0;0;34;25;9;34;25;9;38;25;13;65;43;22;525;376;149;41;27;14;566;403;163
------;Straftaten insgesamt;9564000;Nürnberg;voll.;7,628;4,801;2,827;63;35;28;411;208;203;474;243;231;655;355;300;623;374;249;5,496;3,585;1,911;380;244;136;5,876;3,829;2,047
------;Straftaten insgesamt;9564000;Nürnberg;insg.;8,331;5,297;3,034;63;35;28;445;233;212;508;268;240;693;380;313;688;417;271;6,021;3,961;2,060;421;271;150;6,442;4,232;2,210
------;Straftaten insgesamt;5119000;Oberhausen;vers.;321;211;110;1;0;1;43;34;9;44;34;10;36;20;16;25;17;8;176;112;64;40;28;12;216;140;76
------;Straftaten insgesamt;5119000;Oberhausen;voll.;3,542;2,038;1,504;44;23;21;288;165;123;332;188;144;354;222;132;268;156;112;2,369;1,347;1,022;219;125;94;2,588;1,472;1,116
------;Straftaten insgesamt;5119000;Oberhausen;insg.;3,863;2,249;1,614;45;23;22;331;199;132;376;222;154;390;242;148;293;173;120;2,545;1,459;1,086;259;153;106;2,804;1,612;1,192
------;Straftaten insgesamt;6413000;Offenbach am Main;vers.;67;46;21;1;0;1;10;8;2;11;8;3;4;4;0;3;2;1;42;28;14;7;4;3;49;32;17
------;Straftaten insgesamt;6413000;Offenbach am Main;voll.;1,514;828;686;15;7;8;89;48;41;104;55;49;103;55;48;66;34;32;1,108;599;509;133;85;48;1,241;684;557
------;Straftaten insgesamt;6413000;Offenbach am Main;insg.;1,581;874;707;16;7;9;99;56;43;115;63;52;107;59;48;69;36;33;1,150;627;523;140;89;51;1,290;716;574
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);vers.;146;110;36;1;0;1;7;7;0;8;7;1;5;2;3;10;8;2;110;84;26;13;9;4;123;93;30
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);voll.;2,685;1,610;1,075;60;29;31;151;98;53;211;127;84;199;119;80;212;126;86;1,873;1,135;738;190;103;87;2,063;1,238;825
------;Straftaten insgesamt;3403000;Oldenburg (Oldenburg);insg.;2,831;1,720;1,111;61;29;32;158;105;53;219;134;85;204;121;83;222;134;88;1,983;1,219;764;203;112;91;2,186;1,331;855
------;Straftaten insgesamt;3404000;Osnabrück;vers.;203;133;70;1;0;1;2;0;2;3;0;3;13;7;6;19;12;7;156;106;50;12;8;4;168;114;54
------;Straftaten insgesamt;3404000;Osnabrück;voll.;3,568;2,217;1,351;21;12;9;143;78;65;164;90;74;266;144;122;285;173;112;2,647;1,677;970;206;133;73;2,853;1,810;1,043
------;Straftaten insgesamt;3404000;Osnabrück;insg.;3,771;2,350;1,421;22;12;10;145;78;67;167;90;77;279;151;128;304;185;119;2,803;1,783;1,020;218;141;77;3,021;1,924;1,097
------;Straftaten insgesamt;5774032;Paderborn;vers.;228;160;68;5;3;2;10;5;5;15;8;7;19;13;6;20;13;7;146;110;36;28;16;12;174;126;48
------;Straftaten insgesamt;5774032;Paderborn;voll.;2,793;1,739;1,054;20;8;12;124;67;57;144;75;69;183;95;88;238;137;101;2,045;1,318;727;183;114;69;2,228;1,432;796
------;Straftaten insgesamt;5774032;Paderborn;insg.;3,021;1,899;1,122;25;11;14;134;72;62;159;83;76;202;108;94;258;150;108;2,191;1,428;763;211;130;81;2,402;1,558;844
------;Straftaten insgesamt;8231000;Pforzheim;vers.;128;73;55;2;1;1;10;2;8;12;3;9;10;5;5;20;17;3;82;45;37;4;3;1;86;48;38
------;Straftaten insgesamt;8231000;Pforzheim;voll.;2,241;1,246;995;24;15;9;124;62;62;148;77;71;167;94;73;193;95;98;1,586;895;691;147;85;62;1,733;980;753
------;Straftaten insgesamt;8231000;Pforzheim;insg.;2,369;1,319;1,050;26;16;10;134;64;70;160;80;80;177;99;78;213;112;101;1,668;940;728;151;88;63;1,819;1,028;791
------;Straftaten insgesamt;12054000;Potsdam;vers.;131;82;49;0;0;0;7;7;0;7;7;0;11;5;6;5;3;2;94;59;35;14;8;6;108;67;41
------;Straftaten insgesamt;12054000;Potsdam;voll.;2,295;1,303;992;32;24;8;211;105;106;243;129;114;191;98;93;157;88;69;1,518;881;637;186;107;79;1,704;988;716
------;Straftaten insgesamt;12054000;Potsdam;insg.;2,426;1,385;1,041;32;24;8;218;112;106;250;136;114;202;103;99;162;91;71;1,612;940;672;200;115;85;1,812;1,055;757
------;Straftaten insgesamt;5562032;Recklinghausen;vers.;170;113;57;2;1;1;18;13;5;20;14;6;12;9;3;8;5;3;117;77;40;13;8;5;130;85;45
------;Straftaten insgesamt;5562032;Recklinghausen;voll.;2,123;1,212;911;16;6;10;148;91;57;164;97;67;187;106;81;149;80;69;1,462;830;632;161;99;62;1,623;929;694
------;Straftaten insgesamt;5562032;Recklinghausen;insg.;2,293;1,325;968;18;7;11;166;104;62;184;111;73;199;115;84;157;85;72;1,579;907;672;174;107;67;1,753;1,014;739
------;Straftaten insgesamt;9362000;Regensburg;vers.;194;126;68;1;1;0;3;3;0;4;4;0;11;8;3;18;11;7;155;101;54;6;2;4;161;103;58
------;Straftaten insgesamt;9362000;Regensburg;voll.;3,284;2,126;1,158;11;9;2;98;52;46;109;61;48;181;100;81;252;134;118;2,500;1,667;833;242;164;78;2,742;1,831;911
------;Straftaten insgesamt;9362000;Regensburg;insg.;3,478;2,252;1,226;12;10;2;101;55;46;113;65;48;192;108;84;270;145;125;2,655;1,768;887;248;166;82;2,903;1,934;969
------;Straftaten insgesamt;5120000;Remscheid;vers.;150;87;63;3;2;1;9;6;3;12;8;4;14;8;6;1;0;1;107;62;45;16;9;7;123;71;52
------;Straftaten insgesamt;5120000;Remscheid;voll.;1,931;1,042;889;25;13;12;123;57;66;148;70;78;165;93;72;127;71;56;1,362;729;633;129;79;50;1,491;808;683
------;Straftaten insgesamt;5120000;Remscheid;insg.;2,081;1,129;952;28;15;13;132;63;69;160;78;82;179;101;78;128;71;57;1,469;791;678;145;88;57;1,614;879;735
------;Straftaten insgesamt;8415061;Reutlingen;vers.;131;95;36;0;0;0;3;1;2;3;1;2;10;8;2;7;5;2;97;70;27;14;11;3;111;81;30
------;Straftaten insgesamt;8415061;Reutlingen;voll.;1,870;1,133;737;15;7;8;103;59;44;118;66;52;128;67;61;128;79;49;1,369;837;532;127;84;43;1,496;921;575
------;Straftaten insgesamt;8415061;Reutlingen;insg.;2,001;1,228;773;15;7;8;106;60;46;121;67;54;138;75;63;135;84;51;1,466;907;559;141;95;46;1,607;1,002;605
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;vers.;289;191;98;1;1;0;35;20;15;36;21;15;31;18;13;25;21;4;183;122;61;14;9;5;197;131;66
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;voll.;3,853;2,289;1,564;32;13;19;311;188;123;343;201;142;400;211;189;275;160;115;2,593;1,580;1,013;242;137;105;2,835;1,717;1,118
------;Straftaten insgesamt;13003000;Rostock, Hanse- und Universitätsstadt;insg.;4,142;2,480;1,662;33;14;19;346;208;138;379;222;157;431;229;202;300;181;119;2,776;1,702;1,074;256;146;110;3,032;1,848;1,184
------;Straftaten insgesamt;10041100;Saarbrücken;vers.;418;254;164;6;6;0;32;21;11;38;27;11;23;16;7;29;16;13;281;162;119;47;33;14;328;195;133
------;Straftaten insgesamt;10041100;Saarbrücken;voll.;5,134;3,167;1,967;39;23;16;274;151;123;313;174;139;390;234;156;367;224;143;3,709;2,323;1,386;355;212;143;4,064;2,535;1,529
------;Straftaten insgesamt;10041100;Saarbrücken;insg.;5,552;3,421;2,131;45;29;16;306;172;134;351;201;150;413;250;163;396;240;156;3,990;2,485;1,505;402;245;157;4,392;2,730;1,662
------;Straftaten insgesamt;3102000;Salzgitter;vers.;81;41;40;2;1;1;12;9;3;14;10;4;3;2;1;7;4;3;52;22;30;5;3;2;57;25;32
------;Straftaten insgesamt;3102000;Salzgitter;voll.;1,919;1,045;874;29;13;16;209;120;89;238;133;105;190;115;75;119;61;58;1,255;669;586;117;67;50;1,372;736;636
------;Straftaten insgesamt;3102000;Salzgitter;insg.;2,000;1,086;914;31;14;17;221;129;92;252;143;109;193;117;76;126;65;61;1,307;691;616;122;70;52;1,429;761;668
------;Straftaten insgesamt;13004000;Schwerin;vers.;166;116;50;2;2;0;11;5;6;13;7;6;18;10;8;10;8;2;114;85;29;11;6;5;125;91;34
------;Straftaten insgesamt;13004000;Schwerin;voll.;2,507;1,612;895;15;11;4;211;134;77;226;145;81;197;112;85;188;119;69;1,763;1,164;599;133;72;61;1,896;1,236;660
------;Straftaten insgesamt;13004000;Schwerin;insg.;2,673;1,728;945;17;13;4;222;139;83;239;152;87;215;122;93;198;127;71;1,877;1,249;628;144;78;66;2,021;1,327;694
------;Straftaten insgesamt;5970040;Siegen;vers.;156;96;60;3;3;0;8;4;4;11;7;4;13;6;7;16;13;3;106;63;43;10;7;3;116;70;46
------;Straftaten insgesamt;5970040;Siegen;voll.;2,074;1,222;852;14;7;7;141;74;67;155;81;74;142;79;63;168;93;75;1,482;890;592;127;79;48;1,609;969;640
------;Straftaten insgesamt;5970040;Siegen;insg.;2,230;1,318;912;17;10;7;149;78;71;166;88;78;155;85;70;184;106;78;1,588;953;635;137;86;51;1,725;1,039;686
------;Straftaten insgesamt;5122000;Solingen;vers.;218;144;74;2;1;1;25;20;5;27;21;6;22;16;6;15;14;1;126;74;52;28;19;9;154;93;61
------;Straftaten insgesamt;5122000;Solingen;voll.;2,698;1,465;1,233;48;22;26;253;141;112;301;163;138;244;151;93;182;102;80;1,769;938;831;202;111;91;1,971;1,049;922
------;Straftaten insgesamt;5122000;Solingen;insg.;2,916;1,609;1,307;50;23;27;278;161;117;328;184;144;266;167;99;197;116;81;1,895;1,012;883;230;130;100;2,125;1,142;983
------;Straftaten insgesamt;8111000;Stuttgart;vers.;924;688;236;3;3;0;37;25;12;40;28;12;42;25;17;60;40;20;729;558;171;53;37;16;782;595;187
------;Straftaten insgesamt;8111000;Stuttgart;voll.;12,134;7,799;4,335;91;55;36;580;321;259;671;376;295;740;429;311;900;507;393;9,235;6,125;3,110;588;362;226;9,823;6,487;3,336
------;Straftaten insgesamt;8111000;Stuttgart;insg.;13,058;8,487;4,571;94;58;36;617;346;271;711;404;307;782;454;328;960;547;413;9,964;6,683;3,281;641;399;242;10,605;7,082;3,523
------;Straftaten insgesamt;7211000;Trier;vers.;162;98;64;2;2;0;10;3;7;12;5;7;6;6;0;15;9;6;118;73;45;11;5;6;129;78;51
------;Straftaten insgesamt;7211000;Trier;voll.;2,327;1,457;870;8;5;3;123;58;65;131;63;68;176;100;76;202;124;78;1,723;1,110;613;95;60;35;1,818;1,170;648
------;Straftaten insgesamt;7211000;Trier;insg.;2,489;1,555;934;10;7;3;133;61;72;143;68;75;182;106;76;217;133;84;1,841;1,183;658;106;65;41;1,947;1,248;699
------;Straftaten insgesamt;8421000;Ulm;vers.;115;68;47;1;0;1;5;2;3;6;2;4;11;7;4;11;5;6;79;52;27;8;2;6;87;54;33
------;Straftaten insgesamt;8421000;Ulm;voll.;1,937;1,157;780;6;6;0;114;57;57;120;63;57;172;77;95;165;93;72;1,375;864;511;105;60;45;1,480;924;556
------;Straftaten insgesamt;8421000;Ulm;insg.;2,052;1,225;827;7;6;1;119;59;60;126;65;61;183;84;99;176;98;78;1,454;916;538;113;62;51;1,567;978;589
------;Straftaten insgesamt;6414000;Wiesbaden;vers.;257;155;102;2;1;1;26;13;13;28;14;14;24;17;7;15;10;5;165;100;65;25;14;11;190;114;76
------;Straftaten insgesamt;6414000;Wiesbaden;voll.;4,693;2,630;2,063;45;28;17;309;172;137;354;200;154;419;248;171;294;155;139;3,302;1,834;1,468;324;193;131;3,626;2,027;1,599
------;Straftaten insgesamt;6414000;Wiesbaden;insg.;4,950;2,785;2,165;47;29;18;335;185;150;382;214;168;443;265;178;309;165;144;3,467;1,934;1,533;349;207;142;3,816;2,141;1,675
------;Straftaten insgesamt;3103000;Wolfsburg;vers.;82;46;36;2;1;1;6;4;2;8;5;3;2;2;0;9;5;4;57;32;25;6;2;4;63;34;29
------;Straftaten insgesamt;3103000;Wolfsburg;voll.;1,870;1,029;841;26;12;14;108;54;54;134;66;68;135;66;69;108;45;63;1,369;776;593;124;76;48;1,493;852;641
------;Straftaten insgesamt;3103000;Wolfsburg;insg.;1,952;1,075;877;28;13;15;114;58;56;142;71;71;137;68;69;117;50;67;1,426;808;618;130;78;52;1,556;886;670
------;Straftaten insgesamt;5124000;Wuppertal;vers.;640;392;248;2;0;2;51;39;12;53;39;14;52;28;24;51;26;25;422;262;160;62;37;25;484;299;185
------;Straftaten insgesamt;5124000;Wuppertal;voll.;7,164;4,056;3,108;87;49;38;558;341;217;645;390;255;624;346;278;526;250;276;4,849;2,761;2,088;520;309;211;5,369;3,070;2,299
------;Straftaten insgesamt;5124000;Wuppertal;insg.;7,804;4,448;3,356;89;49;40;609;380;229;698;429;269;676;374;302;577;276;301;5,271;3,023;2,248;582;346;236;5,853;3,369;2,484
------;Straftaten insgesamt;9663000;Würzburg;vers.;152;124;28;0;0;0;1;0;1;1;0;1;8;6;2;17;12;5;119;99;20;7;7;0;126;106;20
------;Straftaten insgesamt;9663000;Würzburg;voll.;1,973;1,241;732;15;9;6;83;44;39;98;53;45;164;100;64;239;148;91;1,366;870;496;106;70;36;1,472;940;532
------;Straftaten insgesamt;9663000;Würzburg;insg.;2,125;1,365;760;15;9;6;84;44;40;99;53;46;172;106;66;256;160;96;1,485;969;516;113;77;36;1,598;1,046;552
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;vers.;14;1;13;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;12;1;11;0;0;0;12;1;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;voll.;41;4;37;1;1;0;0;0;0;1;1;0;8;0;8;9;1;8;23;2;21;0;0;0;23;2;21
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334002;Aachen;insg.;55;5;50;1;1;0;0;0;0;1;1;0;10;0;10;9;1;8;35;3;32;0;0;0;35;3;32
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;vers.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;voll.;37;2;35;0;0;0;0;0;0;0;0;0;7;0;7;13;2;11;17;0;17;0;0;0;17;0;17
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;9761000;Augsburg;insg.;38;2;36;0;0;0;0;0;0;0;0;0;7;0;7;13;2;11;18;0;18;0;0;0;18;0;18
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378004;Bergisch Gladbach;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378004;Bergisch Gladbach;voll.;12;2;10;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;9;1;8;0;0;0;9;1;8
