1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9362000;Regensburg;insg.;160;126;34;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;156;122;34;0;0;0;156;122;34
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5120000;Remscheid;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5120000;Remscheid;voll.;91;58;33;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;88;58;30;0;0;0;88;58;30
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5120000;Remscheid;insg.;91;58;33;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;88;58;30;0;0;0;88;58;30
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8415061;Reutlingen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8415061;Reutlingen;voll.;88;60;28;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;84;58;26;0;0;0;84;58;26
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8415061;Reutlingen;insg.;88;60;28;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;84;58;26;0;0;0;84;58;26
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13003000;Rostock, Hanse- und Universitätsstadt;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13003000;Rostock, Hanse- und Universitätsstadt;voll.;185;165;20;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;176;157;19;2;2;0;178;159;19
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13003000;Rostock, Hanse- und Universitätsstadt;insg.;185;165;20;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;176;157;19;2;2;0;178;159;19
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;10041100;Saarbrücken;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;10041100;Saarbrücken;voll.;242;201;41;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;234;193;41;3;3;0;237;196;41
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;10041100;Saarbrücken;insg.;242;201;41;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;234;193;41;3;3;0;237;196;41
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3102000;Salzgitter;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3102000;Salzgitter;voll.;22;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;18;4;0;0;0;22;18;4
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3102000;Salzgitter;insg.;22;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;18;4;0;0;0;22;18;4
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13004000;Schwerin;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13004000;Schwerin;voll.;122;101;21;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;116;96;20;0;0;0;116;96;20
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;13004000;Schwerin;insg.;122;101;21;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;116;96;20;0;0;0;116;96;20
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5970040;Siegen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5970040;Siegen;voll.;146;113;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;112;32;2;1;1;146;113;33
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5970040;Siegen;insg.;146;113;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;112;32;2;1;1;146;113;33
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5122000;Solingen;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5122000;Solingen;voll.;101;78;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;99;76;23;1;1;0;100;77;23
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5122000;Solingen;insg.;101;78;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;99;76;23;1;1;0;100;77;23
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8111000;Stuttgart;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8111000;Stuttgart;voll.;829;611;218;0;0;0;0;0;0;0;0;0;0;0;0;25;15;10;799;591;208;5;5;0;804;596;208
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8111000;Stuttgart;insg.;829;611;218;0;0;0;0;0;0;0;0;0;0;0;0;25;15;10;799;591;208;5;5;0;804;596;208
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7211000;Trier;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7211000;Trier;voll.;103;76;27;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;101;75;26;0;0;0;101;75;26
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;7211000;Trier;insg.;103;76;27;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;101;75;26;0;0;0;101;75;26
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8421000;Ulm;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8421000;Ulm;voll.;141;99;42;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;135;96;39;0;0;0;135;96;39
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;8421000;Ulm;insg.;141;99;42;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;135;96;39;0;0;0;135;96;39
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6414000;Wiesbaden;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6414000;Wiesbaden;voll.;100;75;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;99;75;24;0;0;0;99;75;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;6414000;Wiesbaden;insg.;100;75;25;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;99;75;24;0;0;0;99;75;24
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3103000;Wolfsburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3103000;Wolfsburg;voll.;58;44;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;44;13;1;0;1;58;44;14
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;3103000;Wolfsburg;insg.;58;44;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;44;13;1;0;1;58;44;14
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5124000;Wuppertal;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5124000;Wuppertal;voll.;386;277;109;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;380;271;109;5;5;0;385;276;109
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;5124000;Wuppertal;insg.;386;277;109;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;380;271;109;5;5;0;385;276;109
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9663000;Würzburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9663000;Würzburg;voll.;109;89;20;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;106;86;20;0;0;0;106;86;20
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;9663000;Würzburg;insg.;109;89;20;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;106;86;20;0;0;0;106;86;20
892000;Gewaltkriminalität;5334002;Aachen;vers.;238;153;85;6;5;1;10;5;5;16;10;6;12;10;2;14;12;2;172;107;65;24;14;10;196;121;75
892000;Gewaltkriminalität;5334002;Aachen;voll.;1,047;711;336;8;5;3;36;23;13;44;28;16;92;58;34;135;88;47;706;502;204;70;35;35;776;537;239
892000;Gewaltkriminalität;5334002;Aachen;insg.;1,285;864;421;14;10;4;46;28;18;60;38;22;104;68;36;149;100;49;878;609;269;94;49;45;972;658;314
892000;Gewaltkriminalität;9761000;Augsburg;vers.;257;186;71;6;6;0;10;8;2;16;14;2;17;11;6;29;16;13;181;137;44;14;8;6;195;145;50
892000;Gewaltkriminalität;9761000;Augsburg;voll.;793;539;254;5;5;0;59;46;13;64;51;13;88;58;30;82;50;32;520;360;160;39;20;19;559;380;179
892000;Gewaltkriminalität;9761000;Augsburg;insg.;1,050;725;325;11;11;0;69;54;15;80;65;15;105;69;36;111;66;45;701;497;204;53;28;25;754;525;229
892000;Gewaltkriminalität;5378004;Bergisch Gladbach;vers.;84;61;23;0;0;0;4;2;2;4;2;2;16;13;3;7;5;2;42;32;10;15;9;6;57;41;16
892000;Gewaltkriminalität;5378004;Bergisch Gladbach;voll.;243;162;81;0;0;0;22;16;6;22;16;6;49;34;15;23;15;8;131;87;44;18;10;8;149;97;52
892000;Gewaltkriminalität;5378004;Bergisch Gladbach;insg.;327;223;104;0;0;0;26;18;8;26;18;8;65;47;18;30;20;10;173;119;54;33;19;14;206;138;68
892000;Gewaltkriminalität;11000000;Berlin;vers.;4,365;3,123;1,242;43;21;22;276;199;77;319;220;99;356;277;79;280;205;75;3,147;2,287;860;263;134;129;3,410;2,421;989
892000;Gewaltkriminalität;11000000;Berlin;voll.;17,125;12,473;4,652;60;36;24;1,163;795;368;1,223;831;392;2,441;1,818;623;1,631;1,210;421;11,013;8,160;2,853;817;454;363;11,830;8,614;3,216
892000;Gewaltkriminalität;11000000;Berlin;insg.;21,490;15,596;5,894;103;57;46;1,439;994;445;1,542;1,051;491;2,797;2,095;702;1,911;1,415;496;14,160;10,447;3,713;1,080;588;492;15,240;11,035;4,205
892000;Gewaltkriminalität;5711000;Bielefeld;vers.;178;121;57;1;1;0;2;2;0;3;3;0;11;2;9;18;15;3;130;89;41;16;12;4;146;101;45
892000;Gewaltkriminalität;5711000;Bielefeld;voll.;1,070;708;362;3;1;2;85;47;38;88;48;40;105;59;46;112;70;42;715;502;213;50;29;21;765;531;234
892000;Gewaltkriminalität;5711000;Bielefeld;insg.;1,248;829;419;4;2;2;87;49;38;91;51;40;116;61;55;130;85;45;845;591;254;66;41;25;911;632;279
892000;Gewaltkriminalität;5911000;Bochum;vers.;237;162;75;1;1;0;18;15;3;19;16;3;28;22;6;18;10;8;155;99;56;17;15;2;172;114;58
892000;Gewaltkriminalität;5911000;Bochum;voll.;1,170;795;375;2;2;0;108;56;52;110;58;52;156;103;53;128;95;33;714;511;203;62;28;34;776;539;237
892000;Gewaltkriminalität;5911000;Bochum;insg.;1,407;957;450;3;3;0;126;71;55;129;74;55;184;125;59;146;105;41;869;610;259;79;43;36;948;653;295
892000;Gewaltkriminalität;5314000;Bonn;vers.;285;202;83;0;0;0;21;16;5;21;16;5;23;16;7;26;21;5;198;138;60;17;11;6;215;149;66
892000;Gewaltkriminalität;5314000;Bonn;voll.;1,304;944;360;4;3;1;69;50;19;73;53;20;156;125;31;136;99;37;865;622;243;74;45;29;939;667;272
892000;Gewaltkriminalität;5314000;Bonn;insg.;1,589;1,146;443;4;3;1;90;66;24;94;69;25;179;141;38;162;120;42;1,063;760;303;91;56;35;1,154;816;338
892000;Gewaltkriminalität;5512000;Bottrop;vers.;66;54;12;0;0;0;11;11;0;11;11;0;9;8;1;5;4;1;33;25;8;8;6;2;41;31;10
892000;Gewaltkriminalität;5512000;Bottrop;voll.;348;220;128;0;0;0;43;24;19;43;24;19;59;39;20;26;16;10;198;130;68;22;11;11;220;141;79
892000;Gewaltkriminalität;5512000;Bottrop;insg.;414;274;140;0;0;0;54;35;19;54;35;19;68;47;21;31;20;11;231;155;76;30;17;13;261;172;89
892000;Gewaltkriminalität;3101000;Braunschweig;vers.;127;86;41;1;1;0;1;0;1;2;1;1;10;6;4;14;10;4;98;67;31;3;2;1;101;69;32
892000;Gewaltkriminalität;3101000;Braunschweig;voll.;803;561;242;1;1;0;34;21;13;35;22;13;107;67;40;98;70;28;529;383;146;34;19;15;563;402;161
892000;Gewaltkriminalität;3101000;Braunschweig;insg.;930;647;283;2;2;0;35;21;14;37;23;14;117;73;44;112;80;32;627;450;177;37;21;16;664;471;193
892000;Gewaltkriminalität;4011000;Bremen;vers.;410;279;131;1;1;0;17;16;1;18;17;1;24;18;6;29;21;8;293;198;95;46;25;21;339;223;116
892000;Gewaltkriminalität;4011000;Bremen;voll.;2,484;1,721;763;11;3;8;82;52;30;93;55;38;298;214;84;284;194;90;1,643;1,162;481;166;96;70;1,809;1,258;551
892000;Gewaltkriminalität;4011000;Bremen;insg.;2,894;2,000;894;12;4;8;99;68;31;111;72;39;322;232;90;313;215;98;1,936;1,360;576;212;121;91;2,148;1,481;667
892000;Gewaltkriminalität;4012000;Bremerhaven;vers.;95;62;33;1;0;1;3;2;1;4;2;2;14;6;8;7;6;1;61;40;21;9;8;1;70;48;22
892000;Gewaltkriminalität;4012000;Bremerhaven;voll.;683;462;221;1;0;1;29;15;14;30;15;15;56;32;24;57;39;18;505;351;154;35;25;10;540;376;164
892000;Gewaltkriminalität;4012000;Bremerhaven;insg.;778;524;254;2;0;2;32;17;15;34;17;17;70;38;32;64;45;19;566;391;175;44;33;11;610;424;186
892000;Gewaltkriminalität;14511000;Chemnitz;vers.;110;78;32;1;1;0;4;2;2;5;3;2;15;12;3;4;2;2;71;54;17;15;7;8;86;61;25
892000;Gewaltkriminalität;14511000;Chemnitz;voll.;703;476;227;2;1;1;26;17;9;28;18;10;82;45;37;88;60;28;478;336;142;27;17;10;505;353;152
892000;Gewaltkriminalität;14511000;Chemnitz;insg.;813;554;259;3;2;1;30;19;11;33;21;12;97;57;40;92;62;30;549;390;159;42;24;18;591;414;177
892000;Gewaltkriminalität;12052000;Cottbus;vers.;82;55;27;0;0;0;4;2;2;4;2;2;0;0;0;8;6;2;66;44;22;4;3;1;70;47;23
892000;Gewaltkriminalität;12052000;Cottbus;voll.;297;202;95;0;0;0;16;14;2;16;14;2;35;21;14;41;29;12;193;135;58;12;3;9;205;138;67
892000;Gewaltkriminalität;12052000;Cottbus;insg.;379;257;122;0;0;0;20;16;4;20;16;4;35;21;14;49;35;14;259;179;80;16;6;10;275;185;90
892000;Gewaltkriminalität;6411000;Darmstadt;vers.;62;36;26;0;0;0;1;1;0;1;1;0;5;5;0;4;2;2;48;27;21;4;1;3;52;28;24
892000;Gewaltkriminalität;6411000;Darmstadt;voll.;566;398;168;0;0;0;18;13;5;18;13;5;71;41;30;83;59;24;366;269;97;28;16;12;394;285;109
892000;Gewaltkriminalität;6411000;Darmstadt;insg.;628;434;194;0;0;0;19;14;5;19;14;5;76;46;30;87;61;26;414;296;118;32;17;15;446;313;133
892000;Gewaltkriminalität;5913000;Dortmund;vers.;676;493;183;1;0;1;30;20;10;31;20;11;49;39;10;51;33;18;506;378;128;39;23;16;545;401;144
892000;Gewaltkriminalität;5913000;Dortmund;voll.;2,934;2,121;813;17;9;8;119;81;38;136;90;46;315;207;108;310;227;83;2,058;1,512;546;115;85;30;2,173;1,597;576
892000;Gewaltkriminalität;5913000;Dortmund;insg.;3,610;2,614;996;18;9;9;149;101;48;167;110;57;364;246;118;361;260;101;2,564;1,890;674;154;108;46;2,718;1,998;720
892000;Gewaltkriminalität;14612000;Dresden;vers.;369;319;50;1;1;0;11;11;0;12;12;0;21;21;0;26;21;5;246;206;40;64;59;5;310;265;45
892000;Gewaltkriminalität;14612000;Dresden;voll.;1,744;1,353;391;11;8;3;78;56;22;89;64;25;239;185;54;180;139;41;1,146;903;243;90;62;28;1,236;965;271
892000;Gewaltkriminalität;14612000;Dresden;insg.;2,113;1,672;441;12;9;3;89;67;22;101;76;25;260;206;54;206;160;46;1,392;1,109;283;154;121;33;1,546;1,230;316
892000;Gewaltkriminalität;5112000;Duisburg;vers.;456;302;154;4;2;2;35;27;8;39;29;10;45;30;15;34;22;12;294;200;94;44;21;23;338;221;117
892000;Gewaltkriminalität;5112000;Duisburg;voll.;2,009;1,320;689;12;6;6;166;120;46;178;126;52;260;162;98;169;109;60;1,302;870;432;100;53;47;1,402;923;479
892000;Gewaltkriminalität;5112000;Duisburg;insg.;2,465;1,622;843;16;8;8;201;147;54;217;155;62;305;192;113;203;131;72;1,596;1,070;526;144;74;70;1,740;1,144;596
892000;Gewaltkriminalität;5111000;Düsseldorf;vers.;523;374;149;2;1;1;14;11;3;16;12;4;33;21;12;47;34;13;377;272;105;50;35;15;427;307;120
892000;Gewaltkriminalität;5111000;Düsseldorf;voll.;2,862;1,969;893;10;6;4;99;59;40;109;65;44;276;191;85;358;235;123;1,940;1,371;569;179;107;72;2,119;1,478;641
892000;Gewaltkriminalität;5111000;Düsseldorf;insg.;3,385;2,343;1,042;12;7;5;113;70;43;125;77;48;309;212;97;405;269;136;2,317;1,643;674;229;142;87;2,546;1,785;761
892000;Gewaltkriminalität;16051000;Erfurt;vers.;113;78;35;1;0;1;8;2;6;9;2;7;5;3;2;13;9;4;84;64;20;2;0;2;86;64;22
892000;Gewaltkriminalität;16051000;Erfurt;voll.;491;372;119;2;1;1;35;24;11;37;25;12;55;36;19;62;47;15;315;248;67;22;16;6;337;264;73
892000;Gewaltkriminalität;16051000;Erfurt;insg.;604;450;154;3;1;2;43;26;17;46;27;19;60;39;21;75;56;19;399;312;87;24;16;8;423;328;95
892000;Gewaltkriminalität;9562000;Erlangen;vers.;39;24;15;1;0;1;3;3;0;4;3;1;3;3;0;3;2;1;25;16;9;4;0;4;29;16;13
892000;Gewaltkriminalität;9562000;Erlangen;voll.;215;156;59;2;2;0;12;12;0;14;14;0;14;10;4;30;21;9;151;110;41;6;1;5;157;111;46
892000;Gewaltkriminalität;9562000;Erlangen;insg.;254;180;74;3;2;1;15;15;0;18;17;1;17;13;4;33;23;10;176;126;50;10;1;9;186;127;59
892000;Gewaltkriminalität;5113000;Essen;vers.;464;331;133;5;4;1;19;13;6;24;17;7;40;33;7;22;14;8;327;237;90;51;30;21;378;267;111
892000;Gewaltkriminalität;5113000;Essen;voll.;2,210;1,504;706;8;6;2;128;76;52;136;82;54;324;214;110;214;128;86;1,427;1,013;414;109;67;42;1,536;1,080;456
892000;Gewaltkriminalität;5113000;Essen;insg.;2,674;1,835;839;13;10;3;147;89;58;160;99;61;364;247;117;236;142;94;1,754;1,250;504;160;97;63;1,914;1,347;567
892000;Gewaltkriminalität;6412000;Frankfurt am Main;vers.;686;503;183;7;4;3;15;6;9;22;10;12;41;29;12;43;28;15;531;403;128;49;33;16;580;436;144
892000;Gewaltkriminalität;6412000;Frankfurt am Main;voll.;4,520;3,428;1,092;11;5;6;162;98;64;173;103;70;369;247;122;435;325;110;3,317;2,597;720;226;156;70;3,543;2,753;790
892000;Gewaltkriminalität;6412000;Frankfurt am Main;insg.;5,206;3,931;1,275;18;9;9;177;104;73;195;113;82;410;276;134;478;353;125;3,848;3,000;848;275;189;86;4,123;3,189;934
892000;Gewaltkriminalität;8311000;Freiburg im Breisgau;vers.;157;126;31;0;0;0;5;5;0;5;5;0;15;14;1;15;14;1;116;88;28;6;5;1;122;93;29
892000;Gewaltkriminalität;8311000;Freiburg im Breisgau;voll.;734;557;177;6;5;1;25;15;10;31;20;11;76;43;33;113;89;24;491;392;99;23;13;10;514;405;109
892000;Gewaltkriminalität;8311000;Freiburg im Breisgau;insg.;891;683;208;6;5;1;30;20;10;36;25;11;91;57;34;128;103;25;607;480;127;29;18;11;636;498;138
892000;Gewaltkriminalität;9563000;Fürth;vers.;49;30;19;0;0;0;0;0;0;0;0;0;4;1;3;3;2;1;40;26;14;2;1;1;42;27;15
892000;Gewaltkriminalität;9563000;Fürth;voll.;190;129;61;1;0;1;15;10;5;16;10;6;33;25;8;17;13;4;109;73;36;15;8;7;124;81;43
892000;Gewaltkriminalität;9563000;Fürth;insg.;239;159;80;1;0;1;15;10;5;16;10;6;37;26;11;20;15;5;149;99;50;17;9;8;166;108;58
892000;Gewaltkriminalität;5513000;Gelsenkirchen;vers.;282;195;87;1;0;1;19;15;4;20;15;5;27;20;7;13;8;5;196;133;63;26;19;7;222;152;70
892000;Gewaltkriminalität;5513000;Gelsenkirchen;voll.;1,101;724;377;0;0;0;107;77;30;107;77;30;195;135;60;105;68;37;646;414;232;48;30;18;694;444;250
892000;Gewaltkriminalität;5513000;Gelsenkirchen;insg.;1,383;919;464;1;0;1;126;92;34;127;92;35;222;155;67;118;76;42;842;547;295;74;49;25;916;596;320
892000;Gewaltkriminalität;3159016;Göttingen;vers.;68;44;24;1;1;0;2;1;1;3;2;1;5;4;1;6;3;3;51;34;17;3;1;2;54;35;19
892000;Gewaltkriminalität;3159016;Göttingen;voll.;510;352;158;0;0;0;14;12;2;14;12;2;39;25;14;50;34;16;393;271;122;14;10;4;407;281;126
892000;Gewaltkriminalität;3159016;Göttingen;insg.;578;396;182;1;1;0;16;13;3;17;14;3;44;29;15;56;37;19;444;305;139;17;11;6;461;316;145
892000;Gewaltkriminalität;5754008;Gütersloh;vers.;76;48;28;0;0;0;2;2;0;2;2;0;11;8;3;4;3;1;53;31;22;6;4;2;59;35;24
892000;Gewaltkriminalität;5754008;Gütersloh;voll.;265;182;83;2;2;0;14;12;2;16;14;2;34;24;10;29;18;11;162;115;47;24;11;13;186;126;60
892000;Gewaltkriminalität;5754008;Gütersloh;insg.;341;230;111;2;2;0;16;14;2;18;16;2;45;32;13;33;21;12;215;146;69;30;15;15;245;161;84
892000;Gewaltkriminalität;5914000;Hagen;vers.;157;109;48;1;0;1;23;14;9;24;14;10;10;8;2;23;17;6;92;66;26;8;4;4;100;70;30
892000;Gewaltkriminalität;5914000;Hagen;voll.;766;539;227;4;4;0;48;29;19;52;33;19;97;69;28;99;74;25;477;337;140;41;26;15;518;363;155
892000;Gewaltkriminalität;5914000;Hagen;insg.;923;648;275;5;4;1;71;43;28;76;47;29;107;77;30;122;91;31;569;403;166;49;30;19;618;433;185
892000;Gewaltkriminalität;15002000;Halle (Saale);vers.;317;239;78;3;2;1;27;17;10;30;19;11;40;34;6;31;23;8;192;151;41;24;12;12;216;163;53
892000;Gewaltkriminalität;15002000;Halle (Saale);voll.;1,194;919;275;3;3;0;96;76;20;99;79;20;188;150;38;149;120;29;716;546;170;42;24;18;758;570;188
892000;Gewaltkriminalität;15002000;Halle (Saale);insg.;1,511;1,158;353;6;5;1;123;93;30;129;98;31;228;184;44;180;143;37;908;697;211;66;36;30;974;733;241
892000;Gewaltkriminalität;2000000;Hamburg;vers.;1,250;941;309;4;4;0;74;54;20;78;58;20;90;74;16;90;71;19;908;678;230;84;60;24;992;738;254
892000;Gewaltkriminalität;2000000;Hamburg;voll.;7,286;5,425;1,861;25;12;13;483;316;167;508;328;180;778;547;231;613;467;146;5,056;3,869;1,187;331;214;117;5,387;4,083;1,304
892000;Gewaltkriminalität;2000000;Hamburg;insg.;8,536;6,366;2,170;29;16;13;557;370;187;586;386;200;868;621;247;703;538;165;5,964;4,547;1,417;415;274;141;6,379;4,821;1,558
892000;Gewaltkriminalität;5915000;Hamm;vers.;154;111;43;2;1;1;7;4;3;9;5;4;9;7;2;8;8;0;119;84;35;9;7;2;128;91;37
892000;Gewaltkriminalität;5915000;Hamm;voll.;623;441;182;1;1;0;29;23;6;30;24;6;96;65;31;70;51;19;406;291;115;21;10;11;427;301;126
892000;Gewaltkriminalität;5915000;Hamm;insg.;777;552;225;3;2;1;36;27;9;39;29;10;105;72;33;78;59;19;525;375;150;30;17;13;555;392;163
892000;Gewaltkriminalität;6435014;Hanau;vers.;38;28;10;0;0;0;1;0;1;1;0;1;5;4;1;1;1;0;28;21;7;3;2;1;31;23;8
892000;Gewaltkriminalität;6435014;Hanau;voll.;207;139;68;3;1;2;8;6;2;11;7;4;20;13;7;28;18;10;139;96;43;9;5;4;148;101;47
892000;Gewaltkriminalität;6435014;Hanau;insg.;245;167;78;3;1;2;9;6;3;12;7;5;25;17;8;29;19;10;167;117;50;12;7;5;179;124;55
892000;Gewaltkriminalität;3241001;Hannover;vers.;524;376;148;6;2;4;20;18;2;26;20;6;42;39;3;34;22;12;377;267;110;45;28;17;422;295;127
892000;Gewaltkriminalität;3241001;Hannover;voll.;3,129;2,370;759;6;2;4;177;112;65;183;114;69;352;232;120;316;220;96;2,194;1,749;445;84;55;29;2,278;1,804;474
