Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
515001,Befoerderungserschleichung,5915000,Hamm,M,798,0,0,0,1,6,7,15,61,76,150,233,93,93,186,145,156,48,22,8,565,2016
515001,Befoerderungserschleichung,3241001,Hannover,M,"4,615",0,0,1,1,13,15,96,236,332,632,979,536,454,990,873,997,477,226,73,"3,636",2016
515001,Befoerderungserschleichung,8221000,Heidelberg,M,503,0,0,0,0,4,4,9,19,28,62,94,54,56,110,120,96,47,25,11,409,2016
515001,Befoerderungserschleichung,8121000,Heilbronn,M,378,0,0,0,0,4,4,11,46,57,66,127,46,38,84,60,67,27,10,3,251,2016
515001,Befoerderungserschleichung,5916000,Herne,M,370,0,0,0,0,2,2,11,16,27,64,93,41,34,75,73,78,37,12,2,277,2016
515001,Befoerderungserschleichung,3254021,Hildesheim,M,96,0,0,0,0,0,0,1,5,6,11,17,13,13,26,19,13,12,4,5,79,2016
515001,Befoerderungserschleichung,9161000,Ingolstadt,M,420,0,0,0,0,2,2,13,37,50,62,114,42,30,72,78,82,45,23,6,306,2016
515001,Befoerderungserschleichung,16053000,Jena,M,171,0,0,1,0,1,2,7,12,19,34,55,15,14,29,37,30,8,9,3,116,2016
515001,Befoerderungserschleichung,8212000,Karlsruhe,M,"2,739",0,0,0,1,12,13,74,210,284,480,777,287,270,557,534,513,213,102,43,"1,962",2016
515001,Befoerderungserschleichung,6611000,Kassel,M,757,0,2,1,1,7,11,29,67,96,119,226,54,59,113,133,154,75,38,18,531,2016
515001,Befoerderungserschleichung,1002000,Kiel,M,219,0,0,1,1,2,4,5,15,20,35,59,22,22,44,37,47,18,10,4,160,2016
515001,Befoerderungserschleichung,7111000,Koblenz,M,410,0,1,0,0,3,4,12,38,50,79,133,38,35,73,64,71,40,23,6,277,2016
515001,Befoerderungserschleichung,5315000,Koeln,M,"3,663",0,0,0,0,4,4,80,216,296,545,845,377,352,729,760,770,346,155,58,"2,818",2016
515001,Befoerderungserschleichung,5114000,Krefeld,M,"1,060",0,0,0,2,5,7,31,66,97,163,267,125,100,225,202,228,94,36,8,793,2016
515001,Befoerderungserschleichung,14713000,Leipzig,M,"1,817",0,0,1,1,4,6,28,67,95,161,262,139,150,289,414,563,178,87,24,"1,555",2016
515001,Befoerderungserschleichung,5316000,Leverkusen,M,192,0,0,0,0,1,1,0,4,4,30,35,24,20,44,37,42,18,13,3,157,2016
515001,Befoerderungserschleichung,1003000,Luebeck,M,202,0,0,0,0,0,0,11,18,29,38,67,21,25,46,36,35,10,6,2,135,2016
515001,Befoerderungserschleichung,7314000,Ludwigshafen am Rhein,M,706,0,1,1,0,2,4,22,37,59,92,155,85,59,144,130,142,78,45,12,551,2016
515001,Befoerderungserschleichung,15003000,Magdeburg,M,379,0,0,0,6,3,9,9,21,30,73,112,43,25,68,70,79,20,22,8,267,2016
515001,Befoerderungserschleichung,7315000,Mainz,M,"1,196",0,0,1,0,6,7,49,82,131,205,343,146,92,238,201,229,94,60,31,853,2016
515001,Befoerderungserschleichung,8222000,Mannheim,M,"2,139",0,0,0,0,8,8,62,163,225,336,569,216,189,405,397,438,196,99,35,"1,570",2016
515001,Befoerderungserschleichung,5170024,Moers,M,63,0,0,0,0,0,0,1,4,5,14,19,2,7,9,17,17,1,0,0,44,2016
515001,Befoerderungserschleichung,5116000,Moenchengladbach,M,360,0,0,0,0,1,1,3,13,16,51,68,40,42,82,69,99,30,8,4,292,2016
515001,Befoerderungserschleichung,5117000,Muelheim an der Ruhr,M,892,0,0,0,0,1,1,16,29,45,145,191,94,68,162,161,229,87,49,13,701,2016
515001,Befoerderungserschleichung,9162000,Muenchen,M,"5,002",0,0,0,0,0,0,49,266,315,773,"1,088",508,477,985,925,"1,111",591,247,55,"3,914",2016
515001,Befoerderungserschleichung,5515000,Muenster,M,657,0,0,0,1,5,6,20,38,58,120,184,81,65,146,122,124,43,31,7,473,2016
515001,Befoerderungserschleichung,5162024,Neuss,M,698,0,0,0,0,0,0,8,27,35,99,134,74,71,145,148,159,66,37,9,564,2016
515001,Befoerderungserschleichung,9564000,Nuernberg,M,"1,729",0,0,0,0,1,1,41,130,171,286,458,193,147,340,313,341,181,73,23,"1,271",2016
515001,Befoerderungserschleichung,5119000,Oberhausen,M,290,0,0,0,0,0,0,16,23,39,34,73,28,26,54,55,63,30,12,3,217,2016
515001,Befoerderungserschleichung,6413000,Offenbach am Main,M,534,0,0,0,0,0,0,6,28,34,84,118,51,51,102,83,124,74,23,10,416,2016
515001,Befoerderungserschleichung,3403000,Oldenburg (Oldenburg),M,119,0,0,0,0,1,1,4,6,10,24,35,11,10,21,17,26,11,7,2,84,2016
515001,Befoerderungserschleichung,3404000,Osnabrueck,M,382,0,0,0,1,2,3,4,12,16,52,71,34,35,69,75,88,38,31,10,311,2016
515001,Befoerderungserschleichung,5774032,Paderborn,M,925,0,1,1,0,0,2,42,98,140,195,337,92,82,174,145,177,57,26,9,588,2016
515001,Befoerderungserschleichung,8231000,Pforzheim,M,147,0,0,0,0,1,1,2,7,9,14,24,15,18,33,38,31,14,4,3,123,2016
515001,Befoerderungserschleichung,12054000,Potsdam,M,411,0,0,0,0,6,6,13,24,37,55,98,32,26,58,102,92,40,18,3,313,2016
515001,Befoerderungserschleichung,5562032,Recklinghausen,M,254,0,0,0,0,1,1,4,14,18,38,57,27,32,59,54,41,31,9,3,197,2016
515001,Befoerderungserschleichung,9362000,Regensburg,M,349,0,0,0,0,0,0,8,20,28,59,87,40,31,71,58,89,31,7,6,262,2016
515001,Befoerderungserschleichung,5120000,Remscheid,M,41,0,0,0,0,0,0,0,2,2,8,10,3,5,8,6,11,5,1,0,31,2016
515001,Befoerderungserschleichung,8415061,Reutlingen,M,57,0,0,0,0,0,0,1,1,2,9,11,6,5,11,13,13,8,1,0,46,2016
515001,Befoerderungserschleichung,13003000,Rostock,M,"1,383",0,0,1,2,5,8,34,57,91,192,291,125,132,257,319,300,114,74,28,"1,092",2016
515001,Befoerderungserschleichung,10041100,Saarbruecken,M,386,0,0,0,2,2,4,16,41,57,69,130,28,43,71,58,80,30,14,3,256,2016
515001,Befoerderungserschleichung,3102000,Salzgitter,M,60,0,0,0,0,0,0,0,1,1,5,6,10,6,16,14,13,9,0,2,54,2016
515001,Befoerderungserschleichung,13004000,Schwerin,M,911,0,3,2,2,8,15,41,66,107,113,235,76,61,137,177,200,82,65,15,676,2016
515001,Befoerderungserschleichung,5970040,Siegen,M,93,0,0,0,0,2,2,2,9,11,19,32,15,11,26,21,11,2,1,0,61,2016
515001,Befoerderungserschleichung,5122000,Solingen,M,131,0,0,0,0,0,0,3,6,9,26,35,16,10,26,36,24,7,2,1,96,2016
515001,Befoerderungserschleichung,8111000,Stuttgart,M,"3,394",0,0,0,0,3,3,55,182,237,515,755,381,304,685,677,698,356,169,54,"2,639",2016
515001,Befoerderungserschleichung,7211000,Trier,M,78,0,0,0,0,0,0,3,4,7,12,19,8,14,22,14,14,4,5,0,59,2016
515001,Befoerderungserschleichung,8421000,Ulm,M,711,0,0,1,2,10,13,28,59,87,113,213,70,60,130,130,143,57,29,9,498,2016
515001,Befoerderungserschleichung,6414000,Wiesbaden,M,787,0,0,0,1,7,8,28,66,94,111,213,71,59,130,137,147,84,45,31,574,2016
515001,Befoerderungserschleichung,3103000,Wolfsburg,M,234,0,0,0,0,0,0,4,5,9,43,52,25,15,40,42,57,23,11,9,182,2016
515001,Befoerderungserschleichung,5124000,Wuppertal,M,"1,193",0,0,0,2,9,11,44,82,126,216,353,128,115,243,188,236,102,59,12,840,2016
515001,Befoerderungserschleichung,9663000,Wuerzburg,M,648,0,0,0,0,8,8,26,52,78,104,190,57,47,104,117,130,69,29,9,458,2016
515001,Befoerderungserschleichung,5334002,Aachen,W,265,0,0,0,0,0,0,30,48,78,71,149,18,9,27,31,28,22,7,1,116,2016
515001,Befoerderungserschleichung,9761000,Augsburg,W,312,0,0,1,0,3,4,25,46,71,43,118,31,16,47,39,51,36,17,4,194,2016
515001,Befoerderungserschleichung,5378004,Bergisch Gladbach,W,24,0,0,0,0,0,0,1,0,1,3,4,4,2,6,4,4,2,4,0,20,2016
515001,Befoerderungserschleichung,11000000,Berlin,W,"5,142",0,0,0,0,13,13,192,319,511,608,"1,132",450,435,885,"1,015","1,185",550,283,92,"4,010",2016
515001,Befoerderungserschleichung,5711000,Bielefeld,W,382,0,0,0,0,2,2,37,52,89,54,145,19,26,45,51,72,45,19,5,237,2016
515001,Befoerderungserschleichung,5911000,Bochum,W,304,0,0,0,0,1,1,13,12,25,58,84,35,25,60,59,47,35,11,8,220,2016
515001,Befoerderungserschleichung,5314000,Bonn,W,386,0,0,0,0,0,0,14,20,34,61,95,44,32,76,70,70,36,24,15,291,2016
515001,Befoerderungserschleichung,5512000,Bottrop,W,40,0,0,0,0,0,0,2,1,3,7,10,4,8,12,6,7,5,0,0,30,2016
515001,Befoerderungserschleichung,3101000,Braunschweig,W,224,0,0,0,0,2,2,12,24,36,38,76,26,11,37,28,42,22,15,4,148,2016
515001,Befoerderungserschleichung,4011000,Bremen,W,739,0,0,0,0,4,4,18,49,67,114,185,64,56,120,114,151,99,47,23,554,2016
515001,Befoerderungserschleichung,4012000,Bremerhaven,W,17,0,0,0,0,0,0,1,2,3,2,5,3,0,3,3,4,0,2,0,12,2016
515001,Befoerderungserschleichung,14511000,Chemnitz,W,205,0,0,0,0,1,1,12,20,32,30,63,19,13,32,27,45,20,11,7,142,2016
515001,Befoerderungserschleichung,6411000,Darmstadt,W,260,0,0,0,1,1,2,8,12,20,47,69,29,18,47,37,52,38,11,6,191,2016
515001,Befoerderungserschleichung,5913000,Dortmund,W,760,0,0,0,3,2,5,41,53,94,134,233,83,69,152,138,126,77,24,10,527,2016
515001,Befoerderungserschleichung,14612000,Dresden,W,802,0,0,0,0,1,1,48,49,97,111,209,63,61,124,150,173,80,44,22,593,2016
515001,Befoerderungserschleichung,5112000,Duisburg,W,873,0,0,1,8,6,15,44,71,115,146,276,78,89,167,146,155,93,21,15,597,2016
515001,Befoerderungserschleichung,5111000,Duesseldorf,W,560,0,0,0,0,4,4,33,32,65,86,155,55,44,99,105,96,70,29,6,405,2016
515001,Befoerderungserschleichung,16051000,Erfurt,W,407,0,0,1,0,2,3,42,33,75,42,120,35,34,69,71,84,34,23,6,287,2016
515001,Befoerderungserschleichung,9562000,Erlangen,W,16,0,0,0,0,0,0,0,3,3,3,6,1,1,2,2,3,2,1,0,10,2016
515001,Befoerderungserschleichung,5113000,Essen,W,"1,431",0,0,0,0,4,4,73,77,150,204,358,140,123,263,288,276,155,75,16,"1,073",2016
515001,Befoerderungserschleichung,6412000,Frankfurt am Main,W,"1,692",0,0,2,2,5,9,45,90,135,231,375,147,163,310,278,391,223,92,23,"1,317",2016
515001,Befoerderungserschleichung,8311000,Freiburg im Breisgau,W,667,0,0,0,0,10,10,39,47,86,106,202,75,77,152,98,100,67,31,17,465,2016
515001,Befoerderungserschleichung,9563000,Fuerth,W,58,0,0,0,0,0,0,5,6,11,16,27,2,5,7,11,5,4,4,0,31,2016
515001,Befoerderungserschleichung,5513000,Gelsenkirchen,W,173,0,0,0,0,0,0,7,17,24,24,48,11,16,27,30,38,21,7,2,125,2016
515001,Befoerderungserschleichung,3152012,Goettingen,W,71,0,0,0,0,1,1,4,5,9,8,18,5,5,10,18,10,6,5,4,53,2016
515001,Befoerderungserschleichung,5914000,Hagen,W,93,0,0,0,0,1,1,5,4,9,19,29,10,13,23,13,18,6,2,2,64,2016
515001,Befoerderungserschleichung,15002000,Halle (Saale),W,171,0,0,1,0,3,4,4,9,13,19,36,11,15,26,33,40,24,8,4,135,2016
515001,Befoerderungserschleichung,2000000,Hamburg,W,"1,337",0,0,0,3,21,24,72,83,155,163,342,105,88,193,218,276,189,91,28,995,2016
515001,Befoerderungserschleichung,5915000,Hamm,W,119,0,0,0,1,5,6,9,15,24,20,50,15,5,20,20,17,7,2,3,69,2016
515001,Befoerderungserschleichung,3241001,Hannover,W,"1,310",0,0,0,3,14,17,54,107,161,221,399,128,105,233,186,253,146,65,28,911,2016
515001,Befoerderungserschleichung,8221000,Heidelberg,W,254,0,0,0,0,0,0,14,10,24,39,63,22,28,50,50,40,28,15,8,191,2016
515001,Befoerderungserschleichung,8121000,Heilbronn,W,113,0,0,0,0,4,4,10,16,26,19,49,14,5,19,18,15,10,2,0,64,2016
515001,Befoerderungserschleichung,5916000,Herne,W,96,0,0,0,0,0,0,6,7,13,13,26,11,7,18,13,18,18,3,0,70,2016
515001,Befoerderungserschleichung,3254021,Hildesheim,W,16,0,0,0,0,0,0,3,2,5,1,6,2,0,2,4,3,0,1,0,10,2016
515001,Befoerderungserschleichung,9161000,Ingolstadt,W,75,0,0,0,0,0,0,3,5,8,19,27,7,3,10,10,14,10,4,0,48,2016
515001,Befoerderungserschleichung,16053000,Jena,W,55,0,0,0,0,0,0,6,6,12,6,18,6,5,11,9,8,5,3,1,37,2016
515001,Befoerderungserschleichung,8212000,Karlsruhe,W,770,0,0,0,0,7,7,30,64,94,125,226,81,79,160,121,138,58,49,18,544,2016
515001,Befoerderungserschleichung,6611000,Kassel,W,209,1,2,0,2,2,7,11,16,27,28,62,14,18,32,39,35,23,14,4,147,2016
515001,Befoerderungserschleichung,1002000,Kiel,W,65,0,0,0,0,3,3,8,3,11,8,22,6,4,10,15,4,11,1,2,43,2016
515001,Befoerderungserschleichung,7111000,Koblenz,W,61,0,1,0,0,0,1,4,6,10,9,20,6,4,10,7,12,4,5,3,41,2016
515001,Befoerderungserschleichung,5315000,Koeln,W,"1,344",0,0,0,0,3,3,47,102,149,254,406,145,131,276,205,216,155,71,15,938,2016
515001,Befoerderungserschleichung,5114000,Krefeld,W,425,0,0,1,2,10,13,18,34,52,76,141,42,41,83,72,76,30,20,3,284,2016
515001,Befoerderungserschleichung,14713000,Leipzig,W,673,0,0,0,2,3,5,26,28,54,82,141,44,71,115,153,170,56,23,15,532,2016
515001,Befoerderungserschleichung,5316000,Leverkusen,W,94,0,0,0,0,0,0,3,6,9,27,36,6,11,17,19,8,10,3,1,58,2016
515001,Befoerderungserschleichung,1003000,Luebeck,W,43,0,0,0,0,0,0,1,3,4,6,10,2,0,2,1,19,3,6,2,33,2016
515001,Befoerderungserschleichung,7314000,Ludwigshafen am Rhein,W,407,0,0,1,1,3,5,18,31,49,59,113,40,31,71,67,73,52,23,8,294,2016
515001,Befoerderungserschleichung,15003000,Magdeburg,W,122,0,0,1,0,1,2,7,7,14,11,27,7,8,15,24,26,22,3,5,95,2016
515001,Befoerderungserschleichung,7315000,Mainz,W,458,0,0,0,0,3,3,30,43,73,74,150,44,39,83,60,77,49,24,15,308,2016
515001,Befoerderungserschleichung,8222000,Mannheim,W,674,0,0,0,0,4,4,18,48,66,98,168,69,53,122,123,111,81,52,17,506,2016
515001,Befoerderungserschleichung,5170024,Moers,W,8,0,0,0,0,0,0,1,0,1,1,2,1,1,2,1,0,2,1,0,6,2016
515001,Befoerderungserschleichung,5116000,Moenchengladbach,W,108,0,0,0,0,1,1,3,9,12,21,34,11,10,21,19,25,7,1,1,74,2016
515001,Befoerderungserschleichung,5117000,Muelheim an der Ruhr,W,344,0,0,0,0,0,0,14,21,35,45,80,35,43,78,58,60,38,25,5,264,2016
515001,Befoerderungserschleichung,9162000,Muenchen,W,"1,968",0,0,0,0,0,0,42,149,191,312,503,200,172,372,371,376,212,111,23,"1,465",2016
515001,Befoerderungserschleichung,5515000,Muenster,W,139,0,0,0,1,3,4,10,12,22,29,55,9,13,22,18,26,14,2,2,84,2016
515001,Befoerderungserschleichung,5162024,Neuss,W,292,0,0,0,0,0,0,15,20,35,52,87,37,26,63,59,45,24,11,3,205,2016
515001,Befoerderungserschleichung,9564000,Nuernberg,W,635,0,0,0,0,0,0,32,54,86,135,221,64,59,123,107,97,53,24,10,414,2016
515001,Befoerderungserschleichung,5119000,Oberhausen,W,92,0,0,0,0,2,2,12,15,27,7,36,11,6,17,11,23,4,0,1,56,2016
515001,Befoerderungserschleichung,6413000,Offenbach am Main,W,220,0,0,0,0,0,0,8,21,29,37,66,23,26,49,39,23,29,11,3,154,2016
515001,Befoerderungserschleichung,3403000,Oldenburg (Oldenburg),W,17,0,0,0,0,0,0,3,0,3,2,5,0,2,2,3,6,1,0,0,12,2016
515001,Befoerderungserschleichung,3404000,Osnabrueck,W,80,0,0,0,0,2,2,4,5,9,9,20,10,6,16,21,12,6,3,2,60,2016
515001,Befoerderungserschleichung,5774032,Paderborn,W,455,0,0,0,0,2,2,41,70,111,88,201,43,27,70,61,74,26,19,4,254,2016
515001,Befoerderungserschleichung,8231000,Pforzheim,W,42,0,0,0,0,0,0,3,3,6,4,10,3,2,5,10,7,5,4,1,32,2016
515001,Befoerderungserschleichung,12054000,Potsdam,W,156,0,0,1,0,2,3,16,11,27,24,54,14,15,29,27,31,8,4,3,102,2016
515001,Befoerderungserschleichung,5562032,Recklinghausen,W,91,0,0,0,0,0,0,6,12,18,20,38,5,8,13,15,15,5,2,3,53,2016
515001,Befoerderungserschleichung,9362000,Regensburg,W,119,0,0,0,0,0,0,9,10,19,28,47,11,8,19,10,22,11,10,0,72,2016
515001,Befoerderungserschleichung,5120000,Remscheid,W,9,0,0,0,0,0,0,0,1,1,2,3,1,0,1,2,1,1,1,0,6,2016
515001,Befoerderungserschleichung,8415061,Reutlingen,W,17,0,0,0,0,0,0,0,1,1,6,7,3,1,4,4,2,0,0,0,10,2016
515001,Befoerderungserschleichung,13003000,Rostock,W,499,0,0,0,0,2,2,12,34,46,70,118,55,45,100,93,95,44,31,18,381,2016
515001,Befoerderungserschleichung,10041100,Saarbruecken,W,78,0,0,0,0,0,0,3,11,14,12,26,7,7,14,16,13,7,2,0,52,2016
515001,Befoerderungserschleichung,3102000,Salzgitter,W,13,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,6,0,0,0,11,2016
515001,Befoerderungserschleichung,13004000,Schwerin,W,372,0,0,1,1,5,7,26,39,65,66,138,29,29,58,54,68,21,24,9,234,2016
515001,Befoerderungserschleichung,5970040,Siegen,W,30,0,0,0,0,0,0,4,3,7,5,12,4,3,7,3,2,3,2,1,18,2016
515001,Befoerderungserschleichung,5122000,Solingen,W,34,0,0,0,0,0,0,3,0,3,4,7,1,3,4,7,7,7,1,1,27,2016
515001,Befoerderungserschleichung,8111000,Stuttgart,W,"1,107",0,0,0,0,3,3,32,83,115,184,302,132,122,254,173,204,99,51,24,805,2016
515001,Befoerderungserschleichung,7211000,Trier,W,20,0,0,0,0,0,0,0,3,3,3,6,1,4,5,3,3,1,2,0,14,2016
515001,Befoerderungserschleichung,8421000,Ulm,W,146,0,2,1,1,6,10,13,18,31,19,60,6,12,18,13,24,12,9,10,86,2016
515001,Befoerderungserschleichung,6414000,Wiesbaden,W,310,0,0,0,0,4,4,18,26,44,51,99,26,16,42,47,53,38,16,15,211,2016
515001,Befoerderungserschleichung,3103000,Wolfsburg,W,49,0,0,0,0,0,0,0,3,3,11,14,2,5,7,8,8,8,3,1,35,2016
515001,Befoerderungserschleichung,5124000,Wuppertal,W,410,0,0,0,1,20,21,40,44,84,80,185,28,19,47,46,75,32,21,4,225,2016
515001,Befoerderungserschleichung,9663000,Wuerzburg,W,80,0,0,0,0,2,2,1,6,7,15,24,4,6,10,16,15,8,6,1,56,2016
515001,Befoerderungserschleichung,5334002,Aachen,X,852,0,0,0,0,0,0,64,128,192,225,417,62,42,104,103,122,73,21,12,435,2016
515001,Befoerderungserschleichung,9761000,Augsburg,X,"1,265",0,0,1,1,8,10,66,129,195,184,389,120,98,218,191,244,135,67,21,876,2016
515001,Befoerderungserschleichung,5378004,Bergisch Gladbach,X,94,0,0,0,0,0,0,2,1,3,16,19,12,6,18,16,27,8,5,1,75,2016
515001,Befoerderungserschleichung,11000000,Berlin,X,"17,868",0,0,0,6,25,31,392,819,"1,211","1,959","3,201","1,491","1,438","2,929","3,494","4,628","2,197","1,085",334,"14,667",2016
515001,Befoerderungserschleichung,5711000,Bielefeld,X,"2,124",0,0,0,0,14,14,77,188,265,333,612,216,197,413,377,415,198,76,33,"1,512",2016
515001,Befoerderungserschleichung,5911000,Bochum,X,"1,495",0,1,0,0,2,3,26,51,77,253,333,168,132,300,285,338,149,66,24,"1,162",2016
515001,Befoerderungserschleichung,5314000,Bonn,X,"1,469",0,0,0,0,3,3,29,61,90,229,322,155,143,298,279,294,154,83,39,"1,147",2016
515001,Befoerderungserschleichung,5512000,Bottrop,X,212,0,0,0,0,0,0,4,4,8,41,49,14,23,37,43,46,26,8,3,163,2016
515001,Befoerderungserschleichung,3101000,Braunschweig,X,"1,039",0,0,0,0,4,4,37,96,133,182,319,108,83,191,182,189,95,46,17,720,2016
515001,Befoerderungserschleichung,4011000,Bremen,X,"3,393",0,0,0,0,5,5,62,179,241,448,694,310,286,596,616,757,452,210,68,"2,699",2016
515001,Befoerderungserschleichung,4012000,Bremerhaven,X,63,0,0,0,0,0,0,2,2,4,6,10,8,6,14,14,13,7,5,0,53,2016
515001,Befoerderungserschleichung,14511000,Chemnitz,X,820,0,0,0,0,1,1,36,64,100,145,246,68,54,122,157,156,74,47,18,574,2016
515001,Befoerderungserschleichung,6411000,Darmstadt,X,886,0,0,0,1,2,3,17,50,67,143,213,84,78,162,144,172,114,58,23,673,2016
515001,Befoerderungserschleichung,5913000,Dortmund,X,"4,061",0,0,0,6,19,25,111,235,346,677,"1,048",430,367,797,776,827,428,151,34,"3,013",2016
515001,Befoerderungserschleichung,14612000,Dresden,X,"3,352",0,0,0,0,3,3,96,124,220,408,631,262,286,548,735,883,342,145,68,"2,721",2016
515001,Befoerderungserschleichung,5112000,Duisburg,X,"3,337",0,1,2,15,29,47,121,197,318,444,809,329,298,627,627,715,364,146,49,"2,528",2016
515001,Befoerderungserschleichung,5111000,Duesseldorf,X,"2,467",0,0,0,0,5,5,50,107,157,366,528,259,235,494,461,540,271,127,46,"1,939",2016
515001,Befoerderungserschleichung,16051000,Erfurt,X,"1,325",0,0,1,1,8,10,85,95,180,185,375,121,86,207,262,291,96,77,17,950,2016
515001,Befoerderungserschleichung,9562000,Erlangen,X,50,0,0,0,0,0,0,0,3,3,9,12,7,3,10,7,8,6,6,1,38,2016
515001,Befoerderungserschleichung,5113000,Essen,X,"5,394",0,0,0,1,11,12,146,254,400,766,"1,178",521,527,"1,048","1,077","1,132",619,275,65,"4,216",2016
515001,Befoerderungserschleichung,6412000,Frankfurt am Main,X,"7,652",0,3,4,6,14,27,153,433,586,990,"1,603",673,630,"1,303","1,410","1,779",984,440,133,"6,049",2016
515001,Befoerderungserschleichung,8311000,Freiburg im Breisgau,X,"2,636",0,0,0,1,18,19,112,214,326,475,820,301,237,538,455,456,215,111,41,"1,816",2016
515001,Befoerderungserschleichung,9563000,Fuerth,X,186,0,0,0,0,0,0,6,18,24,38,62,16,17,33,34,32,19,5,1,124,2016
515001,Befoerderungserschleichung,5513000,Gelsenkirchen,X,771,0,0,0,1,3,4,26,38,64,98,166,63,72,135,163,184,86,30,7,605,2016
515001,Befoerderungserschleichung,3152012,Goettingen,X,368,0,0,0,0,3,3,18,25,43,44,90,36,28,64,74,63,46,22,9,278,2016
515001,Befoerderungserschleichung,5914000,Hagen,X,611,0,0,0,0,3,3,12,29,41,110,154,71,65,136,99,148,50,18,6,457,2016
515001,Befoerderungserschleichung,15002000,Halle (Saale),X,859,0,1,3,3,6,13,28,76,104,142,259,64,79,143,157,175,80,26,19,600,2016
515001,Befoerderungserschleichung,2000000,Hamburg,X,"7,109",0,0,1,8,44,53,219,451,670,923,"1,646",658,519,"1,177","1,249","1,548",928,437,124,"5,463",2016
515001,Befoerderungserschleichung,5915000,Hamm,X,917,0,0,0,2,11,13,24,76,100,170,283,108,98,206,165,173,55,24,11,634,2016
515001,Befoerderungserschleichung,3241001,Hannover,X,"5,925",0,0,1,4,27,32,150,343,493,853,"1,378",664,559,"1,223","1,059","1,250",623,291,101,"4,547",2016
515001,Befoerderungserschleichung,8221000,Heidelberg,X,757,0,0,0,0,4,4,23,29,52,101,157,76,84,160,170,136,75,40,19,600,2016
515001,Befoerderungserschleichung,8121000,Heilbronn,X,491,0,0,0,0,8,8,21,62,83,85,176,60,43,103,78,82,37,12,3,315,2016
515001,Befoerderungserschleichung,5916000,Herne,X,466,0,0,0,0,2,2,17,23,40,77,119,52,41,93,86,96,55,15,2,347,2016
515001,Befoerderungserschleichung,3254021,Hildesheim,X,112,0,0,0,0,0,0,4,7,11,12,23,15,13,28,23,16,12,5,5,89,2016
515001,Befoerderungserschleichung,9161000,Ingolstadt,X,495,0,0,0,0,2,2,16,42,58,81,141,49,33,82,88,96,55,27,6,354,2016
515001,Befoerderungserschleichung,16053000,Jena,X,226,0,0,1,0,1,2,13,18,31,40,73,21,19,40,46,38,13,12,4,153,2016
515001,Befoerderungserschleichung,8212000,Karlsruhe,X,"3,509",0,0,0,1,19,20,104,274,378,605,"1,003",368,349,717,655,651,271,151,61,"2,506",2016
515001,Befoerderungserschleichung,6611000,Kassel,X,966,1,4,1,3,9,18,40,83,123,147,288,68,77,145,172,189,98,52,22,678,2016
515001,Befoerderungserschleichung,1002000,Kiel,X,284,0,0,1,1,5,7,13,18,31,43,81,28,26,54,52,51,29,11,6,203,2016
515001,Befoerderungserschleichung,7111000,Koblenz,X,471,0,2,0,0,3,5,16,44,60,88,153,44,39,83,71,83,44,28,9,318,2016
515001,Befoerderungserschleichung,5315000,Koeln,X,"5,007",0,0,0,0,7,7,127,318,445,799,"1,251",522,483,"1,005",965,986,501,226,73,"3,756",2016
515001,Befoerderungserschleichung,5114000,Krefeld,X,"1,485",0,0,1,4,15,20,49,100,149,239,408,167,141,308,274,304,124,56,11,"1,077",2016
515001,Befoerderungserschleichung,14713000,Leipzig,X,"2,490",0,0,1,3,7,11,54,95,149,243,403,183,221,404,567,733,234,110,39,"2,087",2016
515001,Befoerderungserschleichung,5316000,Leverkusen,X,286,0,0,0,0,1,1,3,10,13,57,71,30,31,61,56,50,28,16,4,215,2016
515001,Befoerderungserschleichung,1003000,Luebeck,X,245,0,0,0,0,0,0,12,21,33,44,77,23,25,48,37,54,13,12,4,168,2016
515001,Befoerderungserschleichung,7314000,Ludwigshafen am Rhein,X,"1,113",0,1,2,1,5,9,40,68,108,151,268,125,90,215,197,215,130,68,20,845,2016
515001,Befoerderungserschleichung,15003000,Magdeburg,X,501,0,0,1,6,4,11,16,28,44,84,139,50,33,83,94,105,42,25,13,362,2016
515001,Befoerderungserschleichung,7315000,Mainz,X,"1,654",0,0,1,0,9,10,79,125,204,279,493,190,131,321,261,306,143,84,46,"1,161",2016
515001,Befoerderungserschleichung,8222000,Mannheim,X,"2,813",0,0,0,0,12,12,80,211,291,434,737,285,242,527,520,549,277,151,52,"2,076",2016
515001,Befoerderungserschleichung,5170024,Moers,X,71,0,0,0,0,0,0,2,4,6,15,21,3,8,11,18,17,3,1,0,50,2016
515001,Befoerderungserschleichung,5116000,Moenchengladbach,X,468,0,0,0,0,2,2,6,22,28,72,102,51,52,103,88,124,37,9,5,366,2016
515001,Befoerderungserschleichung,5117000,Muelheim an der Ruhr,X,"1,236",0,0,0,0,1,1,30,50,80,190,271,129,111,240,219,289,125,74,18,965,2016
