Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6 bis unter 14 Jahre - insgesamt;Opfer Kinder 6 bis unter 14 Jahre - maennlich;Opfer Kinder 6 bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich;Jahr
111000;Vergewaltigung und sexuelle Noetigung;5315000;Koeln;insg.;463;45;418;0;0;0;1;1;0;1;1;0;56;3;53;135;9;126;268;32;236;3;0;3;271;32;239;2016
111000;Vergewaltigung und sexuelle Noetigung;5114000;Krefeld;insg.;32;1;31;0;0;0;0;0;0;0;0;0;10;0;10;5;0;5;17;1;16;0;0;0;17;1;16;2016
111000;Vergewaltigung und sexuelle Noetigung;14713000;Leipzig;insg.;30;2;28;0;0;0;0;0;0;0;0;0;3;0;3;5;0;5;20;2;18;2;0;2;22;2;20;2016
111000;Vergewaltigung und sexuelle Noetigung;5316000;Leverkusen;insg.;26;1;25;1;0;1;0;0;0;1;0;1;3;0;3;5;0;5;17;1;16;0;0;0;17;1;16;2016
111000;Vergewaltigung und sexuelle Noetigung;1003000;Luebeck;insg.;33;1;32;0;0;0;1;0;1;1;0;1;1;0;1;7;0;7;24;1;23;0;0;0;24;1;23;2016
111000;Vergewaltigung und sexuelle Noetigung;7314000;Ludwigshafen am Rhein;insg.;37;0;37;0;0;0;0;0;0;0;0;0;7;0;7;5;0;5;25;0;25;0;0;0;25;0;25;2016
111000;Vergewaltigung und sexuelle Noetigung;15003000;Magdeburg;insg.;49;4;45;0;0;0;1;1;0;1;1;0;7;1;6;6;0;6;34;2;32;1;0;1;35;2;33;2016
111000;Vergewaltigung und sexuelle Noetigung;7315000;Mainz;insg.;32;1;31;0;0;0;0;0;0;0;0;0;3;0;3;2;0;2;27;1;26;0;0;0;27;1;26;2016
111000;Vergewaltigung und sexuelle Noetigung;8222000;Mannheim;insg.;43;2;41;0;0;0;1;0;1;1;0;1;5;1;4;5;0;5;32;1;31;0;0;0;32;1;31;2016
111000;Vergewaltigung und sexuelle Noetigung;5170024;Moers;insg.;5;0;5;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;1;0;1;0;0;0;1;0;1;2016
111000;Vergewaltigung und sexuelle Noetigung;5116000;Moenchengladbach;insg.;37;1;36;0;0;0;1;0;1;1;0;1;11;0;11;5;0;5;20;1;19;0;0;0;20;1;19;2016
111000;Vergewaltigung und sexuelle Noetigung;5117000;Muelheim an der Ruhr;insg.;21;1;20;0;0;0;1;0;1;1;0;1;4;0;4;2;0;2;14;1;13;0;0;0;14;1;13;2016
111000;Vergewaltigung und sexuelle Noetigung;9162000;Muenchen;insg.;165;7;158;1;0;1;2;0;2;3;0;3;23;4;19;24;2;22;111;1;110;4;0;4;115;1;114;2016
111000;Vergewaltigung und sexuelle Noetigung;5515000;Muenster;insg.;33;1;32;0;0;0;1;0;1;1;0;1;5;0;5;7;1;6;20;0;20;0;0;0;20;0;20;2016
111000;Vergewaltigung und sexuelle Noetigung;5162024;Neuss;insg.;12;1;11;0;0;0;1;0;1;1;0;1;3;0;3;1;0;1;7;1;6;0;0;0;7;1;6;2016
111000;Vergewaltigung und sexuelle Noetigung;9564000;Nuernberg;insg.;50;2;48;0;0;0;1;1;0;1;1;0;9;0;9;8;0;8;31;1;30;1;0;1;32;1;31;2016
111000;Vergewaltigung und sexuelle Noetigung;5119000;Oberhausen;insg.;29;0;29;0;0;0;2;0;2;2;0;2;7;0;7;5;0;5;15;0;15;0;0;0;15;0;15;2016
111000;Vergewaltigung und sexuelle Noetigung;6413000;Offenbach am Main;insg.;18;1;17;0;0;0;1;0;1;1;0;1;2;0;2;6;0;6;9;1;8;0;0;0;9;1;8;2016
111000;Vergewaltigung und sexuelle Noetigung;3403000;Oldenburg (Oldenburg);insg.;30;0;30;0;0;0;0;0;0;0;0;0;5;0;5;11;0;11;14;0;14;0;0;0;14;0;14;2016
111000;Vergewaltigung und sexuelle Noetigung;3404000;Osnabrueck;insg.;30;0;30;0;0;0;1;0;1;1;0;1;7;0;7;4;0;4;17;0;17;1;0;1;18;0;18;2016
111000;Vergewaltigung und sexuelle Noetigung;5774032;Paderborn;insg.;26;1;25;0;0;0;0;0;0;0;0;0;4;1;3;5;0;5;16;0;16;1;0;1;17;0;17;2016
111000;Vergewaltigung und sexuelle Noetigung;8231000;Pforzheim;insg.;13;2;11;0;0;0;0;0;0;0;0;0;4;1;3;3;0;3;6;1;5;0;0;0;6;1;5;2016
111000;Vergewaltigung und sexuelle Noetigung;12054000;Potsdam;insg.;12;1;11;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;10;1;9;0;0;0;10;1;9;2016
111000;Vergewaltigung und sexuelle Noetigung;5562032;Recklinghausen;insg.;15;0;15;0;0;0;0;0;0;0;0;0;7;0;7;2;0;2;6;0;6;0;0;0;6;0;6;2016
111000;Vergewaltigung und sexuelle Noetigung;9362000;Regensburg;insg.;12;1;11;0;0;0;3;0;3;3;0;3;1;0;1;1;0;1;7;1;6;0;0;0;7;1;6;2016
111000;Vergewaltigung und sexuelle Noetigung;5120000;Remscheid;insg.;11;1;10;0;0;0;0;0;0;0;0;0;3;1;2;2;0;2;4;0;4;2;0;2;6;0;6;2016
111000;Vergewaltigung und sexuelle Noetigung;8415061;Reutlingen;insg.;10;2;8;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;7;1;6;0;0;0;7;1;6;2016
111000;Vergewaltigung und sexuelle Noetigung;13003000;Rostock;insg.;11;1;10;0;0;0;0;0;0;0;0;0;3;0;3;1;0;1;6;1;5;1;0;1;7;1;6;2016
111000;Vergewaltigung und sexuelle Noetigung;10041100;Saarbruecken;insg.;23;1;22;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;17;1;16;0;0;0;17;1;16;2016
111000;Vergewaltigung und sexuelle Noetigung;3102000;Salzgitter;insg.;15;0;15;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;8;0;8;0;0;0;8;0;8;2016
111000;Vergewaltigung und sexuelle Noetigung;13004000;Schwerin;insg.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;2;0;2;2016
111000;Vergewaltigung und sexuelle Noetigung;5970040;Siegen;insg.;8;0;8;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;6;0;6;0;0;0;6;0;6;2016
111000;Vergewaltigung und sexuelle Noetigung;5122000;Solingen;insg.;17;1;16;0;0;0;1;1;0;1;1;0;7;0;7;4;0;4;5;0;5;0;0;0;5;0;5;2016
111000;Vergewaltigung und sexuelle Noetigung;8111000;Stuttgart;insg.;109;7;102;2;0;2;0;0;0;2;0;2;13;0;13;21;1;20;68;6;62;5;0;5;73;6;67;2016
111000;Vergewaltigung und sexuelle Noetigung;7211000;Trier;insg.;10;0;10;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;7;0;7;0;0;0;7;0;7;2016
111000;Vergewaltigung und sexuelle Noetigung;8421000;Ulm;insg.;19;0;19;0;0;0;1;0;1;1;0;1;2;0;2;6;0;6;9;0;9;1;0;1;10;0;10;2016
111000;Vergewaltigung und sexuelle Noetigung;6414000;Wiesbaden;insg.;26;1;25;0;0;0;0;0;0;0;0;0;3;0;3;6;0;6;17;1;16;0;0;0;17;1;16;2016
111000;Vergewaltigung und sexuelle Noetigung;3103000;Wolfsburg;insg.;19;4;15;0;0;0;1;1;0;1;1;0;3;1;2;2;1;1;13;1;12;0;0;0;13;1;12;2016
111000;Vergewaltigung und sexuelle Noetigung;5124000;Wuppertal;insg.;52;1;51;0;0;0;3;0;3;3;0;3;12;1;11;7;0;7;28;0;28;2;0;2;30;0;30;2016
111000;Vergewaltigung und sexuelle Noetigung;9663000;Wuerzburg;insg.;13;1;12;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;10;0;10;0;0;0;10;0;10;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5334002;Aachen;insg.;451;317;134;0;0;0;9;8;1;9;8;1;41;34;7;47;37;10;302;214;88;52;24;28;354;238;116;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9761000;Augsburg;insg.;119;75;44;0;0;0;0;0;0;0;0;0;8;7;1;15;10;5;85;55;30;11;3;8;96;58;38;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5378004;Bergisch Gladbach;insg.;58;39;19;0;0;0;2;1;1;2;1;1;10;9;1;6;5;1;31;19;12;9;5;4;40;24;16;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;11000000;Berlin;insg.;5935;4203;1732;3;1;2;202;171;31;205;172;33;657;563;94;517;400;117;3941;2778;1163;615;290;325;4556;3068;1488;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5711000;Bielefeld;insg.;298;218;80;0;0;0;6;5;1;6;5;1;26;21;5;28;24;4;215;154;61;23;14;9;238;168;70;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5911000;Bochum;insg.;399;261;138;0;0;0;14;13;1;14;13;1;55;40;15;44;32;12;246;164;82;40;12;28;286;176;110;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5314000;Bonn;insg.;381;247;134;0;0;0;10;10;0;10;10;0;35;19;16;46;43;3;258;166;92;32;9;23;290;175;115;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5512000;Bottrop;insg.;65;42;23;0;0;0;6;5;1;6;5;1;11;10;1;8;5;3;30;18;12;10;4;6;40;22;18;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3101000;Braunschweig;insg.;192;133;59;0;0;0;5;5;0;5;5;0;15;12;3;20;17;3;141;94;47;11;5;6;152;99;53;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;4011000;Bremen;insg.;1056;667;389;0;0;0;16;13;3;16;13;3;95;79;16;113;75;38;694;441;253;138;59;79;832;500;332;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;4012000;Bremerhaven;insg.;229;147;82;0;0;0;5;3;2;5;3;2;12;6;6;12;12;0;168;112;56;32;14;18;200;126;74;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;14511000;Chemnitz;insg.;224;151;73;0;0;0;9;6;3;9;6;3;12;8;4;18;17;1;155;115;40;30;5;25;185;120;65;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;6411000;Darmstadt;insg.;110;79;31;0;0;0;1;1;0;1;1;0;13;11;2;16;10;6;74;53;21;6;4;2;80;57;23;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5913000;Dortmund;insg.;965;685;280;0;0;0;22;17;5;22;17;5;78;62;16;91;65;26;693;505;188;81;36;45;774;541;233;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;14612000;Dresden;insg.;481;372;109;0;0;0;13;10;3;13;10;3;51;41;10;51;41;10;335;267;68;31;13;18;366;280;86;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5112000;Duisburg;insg.;584;374;210;1;0;1;42;30;12;43;30;13;63;50;13;40;34;6;364;230;134;74;30;44;438;260;178;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5111000;Duesseldorf;insg.;740;499;241;0;0;0;14;12;2;14;12;2;49;40;9;73;62;11;478;345;133;126;40;86;604;385;219;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;16051000;Erfurt;insg.;187;149;38;0;0;0;6;5;1;6;5;1;19;18;1;25;22;3;128;99;29;9;5;4;137;104;33;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9562000;Erlangen;insg.;27;18;9;0;0;0;1;1;0;1;1;0;0;0;0;2;2;0;22;14;8;2;1;1;24;15;9;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5113000;Essen;insg.;756;467;289;0;0;0;25;20;5;25;20;5;74;49;25;55;40;15;513;330;183;89;28;61;602;358;244;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;6412000;Frankfurt am Main;insg.;1117;826;291;2;2;0;7;6;1;9;8;1;74;60;14;98;76;22;801;617;184;135;65;70;936;682;254;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8311000;Freiburg im Breisgau;insg.;219;160;59;0;0;0;1;1;0;1;1;0;19;15;4;32;24;8;141;103;38;26;17;9;167;120;47;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9563000;Fuerth;insg.;41;27;14;0;0;0;1;1;0;1;1;0;5;2;3;0;0;0;35;24;11;0;0;0;35;24;11;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5513000;Gelsenkirchen;insg.;343;232;111;0;0;0;13;10;3;13;10;3;33;28;5;35;27;8;222;155;67;40;12;28;262;167;95;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3152012;Goettingen;insg.;166;129;37;0;0;0;1;1;0;1;1;0;30;28;2;21;17;4;101;80;21;13;3;10;114;83;31;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5914000;Hagen;insg.;168;114;54;0;0;0;7;6;1;7;6;1;18;13;5;9;6;3;115;81;34;19;8;11;134;89;45;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;15002000;Halle (Saale);insg.;277;204;73;0;0;0;12;11;1;12;11;1;40;36;4;18;15;3;179;128;51;28;14;14;207;142;65;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;2000000;Hamburg;insg.;2644;1889;755;3;2;1;56;39;17;59;41;18;211;168;43;302;230;72;1846;1336;510;226;114;112;2072;1450;622;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5915000;Hamm;insg.;171;121;50;0;0;0;8;8;0;8;8;0;13;7;6;17;11;6;117;88;29;16;7;9;133;95;38;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3241001;Hannover;insg.;738;538;200;0;0;0;8;6;2;8;6;2;42;37;5;78;58;20;556;411;145;54;26;28;610;437;173;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8221000;Heidelberg;insg.;99;74;25;2;2;0;3;3;0;5;5;0;7;6;1;9;7;2;68;49;19;10;7;3;78;56;22;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8121000;Heilbronn;insg.;61;35;26;0;0;0;2;2;0;2;2;0;2;2;0;6;4;2;45;24;21;6;3;3;51;27;24;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5916000;Herne;insg.;145;88;57;0;0;0;8;6;2;8;6;2;21;18;3;16;10;6;76;45;31;24;9;15;100;54;46;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3254021;Hildesheim;insg.;128;86;42;0;0;0;5;3;2;5;3;2;5;5;0;13;11;2;91;61;30;14;6;8;105;67;38;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9161000;Ingolstadt;insg.;64;51;13;0;0;0;4;4;0;4;4;0;8;8;0;8;7;1;40;30;10;4;2;2;44;32;12;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;16053000;Jena;insg.;48;36;12;0;0;0;1;0;1;1;0;1;4;3;1;8;4;4;34;29;5;1;0;1;35;29;6;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8212000;Karlsruhe;insg.;237;177;60;1;0;1;8;8;0;9;8;1;14;12;2;20;17;3;178;131;47;16;9;7;194;140;54;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;6611000;Kassel;insg.;186;136;50;0;0;0;5;4;1;5;4;1;6;6;0;20;14;6;143;107;36;12;5;7;155;112;43;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;1002000;Kiel;insg.;352;257;95;0;0;0;2;1;1;2;1;1;22;20;2;38;27;11;268;200;68;22;9;13;290;209;81;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;7111000;Koblenz;insg.;93;61;32;0;0;0;1;1;0;1;1;0;6;6;0;11;6;5;67;43;24;8;5;3;75;48;27;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5315000;Koeln;insg.;1538;1060;478;1;1;0;60;54;6;61;55;6;145;109;36;199;127;72;988;706;282;145;63;82;1133;769;364;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5114000;Krefeld;insg.;234;147;87;0;0;0;5;5;0;5;5;0;25;18;7;18;15;3;144;96;48;42;13;29;186;109;77;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;14713000;Leipzig;insg.;754;525;229;1;1;0;19;13;6;20;14;6;38;28;10;58;43;15;583;419;164;55;21;34;638;440;198;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5316000;Leverkusen;insg.;133;88;45;0;0;0;6;5;1;6;5;1;18;14;4;16;13;3;77;48;29;16;8;8;93;56;37;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;1003000;Luebeck;insg.;237;185;52;0;0;0;7;5;2;7;5;2;35;30;5;30;29;1;153;114;39;12;7;5;165;121;44;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;7314000;Ludwigshafen am Rhein;insg.;176;117;59;0;0;0;15;11;4;15;11;4;15;14;1;17;13;4;118;74;44;11;5;6;129;79;50;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;15003000;Magdeburg;insg.;261;191;70;0;0;0;20;17;3;20;17;3;29;26;3;19;17;2;177;123;54;16;8;8;193;131;62;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;7315000;Mainz;insg.;129;90;39;1;1;0;1;1;0;2;2;0;21;19;2;12;11;1;86;55;31;8;3;5;94;58;36;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8222000;Mannheim;insg.;345;228;117;0;0;0;6;2;4;6;2;4;16;15;1;36;27;9;236;168;68;51;16;35;287;184;103;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5170024;Moers;insg.;93;59;34;0;0;0;8;7;1;8;7;1;11;9;2;9;7;2;55;32;23;10;4;6;65;36;29;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5116000;Moenchengladbach;insg.;304;199;105;0;0;0;10;8;2;10;8;2;31;24;7;35;32;3;196;121;75;32;14;18;228;135;93;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5117000;Muelheim an der Ruhr;insg.;109;71;38;0;0;0;9;8;1;9;8;1;13;9;4;9;8;1;67;42;25;11;4;7;78;46;32;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9162000;Muenchen;insg.;681;441;240;0;0;0;28;16;12;28;16;12;52;47;5;63;46;17;467;301;166;71;31;40;538;332;206;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5515000;Muenster;insg.;237;173;64;0;0;0;9;7;2;9;7;2;23;20;3;20;16;4;170;121;49;15;9;6;185;130;55;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5162024;Neuss;insg.;121;84;37;0;0;0;2;1;1;2;1;1;11;8;3;19;16;3;72;53;19;17;6;11;89;59;30;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9564000;Nuernberg;insg.;327;223;104;1;1;0;3;3;0;4;4;0;24;17;7;32;26;6;232;156;76;35;20;15;267;176;91;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5119000;Oberhausen;insg.;218;153;65;0;0;0;14;12;2;14;12;2;35;31;4;34;30;4;108;69;39;27;11;16;135;80;55;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;6413000;Offenbach am Main;insg.;103;74;29;0;0;0;7;7;0;7;7;0;8;8;0;16;12;4;62;39;23;10;8;2;72;47;25;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3403000;Oldenburg (Oldenburg);insg.;133;91;42;0;0;0;4;4;0;4;4;0;24;23;1;22;15;7;73;43;30;10;6;4;83;49;34;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3404000;Osnabrueck;insg.;172;121;51;0;0;0;0;0;0;0;0;0;10;8;2;18;15;3;126;93;33;18;5;13;144;98;46;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5774032;Paderborn;insg.;129;82;47;0;0;0;4;3;1;4;3;1;13;7;6;13;13;0;89;54;35;10;5;5;99;59;40;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8231000;Pforzheim;insg.;71;50;21;0;0;0;6;5;1;6;5;1;8;8;0;7;4;3;41;29;12;9;4;5;50;33;17;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;12054000;Potsdam;insg.;134;104;30;0;0;0;9;9;0;9;9;0;29;27;2;16;14;2;73;53;20;7;1;6;80;54;26;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5562032;Recklinghausen;insg.;148;115;33;0;0;0;1;1;0;1;1;0;22;20;2;16;15;1;91;69;22;18;10;8;109;79;30;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9362000;Regensburg;insg.;74;48;26;0;0;0;2;0;2;2;0;2;10;9;1;9;8;1;48;28;20;5;3;2;53;31;22;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5120000;Remscheid;insg.;54;35;19;0;0;0;0;0;0;0;0;0;9;8;1;7;5;2;29;18;11;9;4;5;38;22;16;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8415061;Reutlingen;insg.;34;22;12;0;0;0;1;1;0;1;1;0;3;2;1;4;4;0;24;14;10;2;1;1;26;15;11;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;13003000;Rostock;insg.;184;127;57;0;0;0;6;6;0;6;6;0;12;8;4;13;10;3;137;96;41;16;7;9;153;103;50;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;10041100;Saarbruecken;insg.;319;209;110;0;0;0;14;13;1;14;13;1;53;45;8;42;31;11;188;108;80;22;12;10;210;120;90;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3102000;Salzgitter;insg.;68;39;29;0;0;0;1;1;0;1;1;0;8;5;3;5;2;3;47;27;20;7;4;3;54;31;23;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;13004000;Schwerin;insg.;46;35;11;0;0;0;2;2;0;2;2;0;3;2;1;5;3;2;28;24;4;8;4;4;36;28;8;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5970040;Siegen;insg.;61;33;28;0;0;0;3;1;2;3;1;2;5;4;1;9;4;5;41;23;18;3;1;2;44;24;20;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5122000;Solingen;insg.;109;79;30;0;0;0;7;6;1;7;6;1;20;20;0;10;9;1;59;37;22;13;7;6;72;44;28;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8111000;Stuttgart;insg.;693;484;209;0;0;0;12;11;1;12;11;1;67;48;19;84;63;21;486;340;146;44;22;22;530;362;168;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;7211000;Trier;insg.;81;62;19;0;0;0;3;3;0;3;3;0;10;6;4;10;10;0;55;42;13;3;1;2;58;43;15;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;8421000;Ulm;insg.;92;65;27;0;0;0;1;1;0;1;1;0;9;6;3;13;8;5;63;48;15;6;2;4;69;50;19;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;6414000;Wiesbaden;insg.;230;175;55;0;0;0;6;5;1;6;5;1;34;31;3;29;23;6;138;106;32;23;10;13;161;116;45;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;3103000;Wolfsburg;insg.;87;60;27;0;0;0;4;4;0;4;4;0;14;14;0;8;7;1;56;32;24;5;3;2;61;35;26;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;5124000;Wuppertal;insg.;404;279;125;0;0;0;17;12;5;17;12;5;43;40;3;40;27;13;259;186;73;45;14;31;304;200;104;2016
210000;Raub, raeuberische Erpressung und raeuberischer Angriff auf Kraftfahrer;9663000;Wuerzburg;insg.;44;35;9;0;0;0;0;0;0;0;0;0;8;8;0;3;2;1;33;25;8;0;0;0;33;25;8;2016
211000;Raub, raeuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;5334002;Aachen;insg.;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;0;5;2;3;2016
211000;Raub, raeuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;9761000;Augsburg;insg.;6;3;3;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;4;2;2;0;0;0;4;2;2;2016
211000;Raub, raeuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;5378004;Bergisch Gladbach;insg.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2;2016
211000;Raub, raeuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;11000000;Berlin;insg.;9;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;5;0;0;0;9;4;5;2016
211000;Raub, raeuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;5711000;Bielefeld;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2016
