Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3241001,Hannover,M,134,0,0,3,0,1,4,8,8,16,11,31,8,5,13,19,33,28,5,5,103,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3241001,Hannover,W,17,0,0,0,0,0,0,3,1,4,1,5,0,1,1,2,5,1,0,3,12,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3241001,Hannover,X,151,0,0,3,0,1,4,11,9,20,12,36,8,6,14,21,38,29,5,8,115,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8221000,Heidelberg,M,30,0,0,0,0,0,0,1,5,6,5,11,4,3,7,2,8,1,1,0,19,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8221000,Heidelberg,W,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8221000,Heidelberg,X,31,0,0,0,0,0,0,1,5,6,5,11,5,3,8,2,8,1,1,0,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8121000,Heilbronn,M,33,0,0,0,0,0,0,0,0,0,4,4,3,2,5,6,12,5,0,1,29,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8121000,Heilbronn,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8121000,Heilbronn,X,34,0,0,0,0,0,0,0,0,0,4,4,3,2,5,6,13,5,0,1,30,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5916000,Herne,M,24,0,0,0,0,0,0,0,0,0,5,5,2,1,3,4,5,5,2,0,19,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5916000,Herne,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5916000,Herne,X,26,0,0,0,0,0,0,0,0,0,5,5,2,1,3,4,5,6,3,0,21,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3254021,Hildesheim,M,24,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,10,2,2,1,18,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3254021,Hildesheim,W,6,0,0,0,0,0,0,1,1,2,0,2,0,0,0,1,2,1,0,0,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3254021,Hildesheim,X,30,0,0,0,0,0,0,1,1,2,6,8,3,0,3,1,12,3,2,1,22,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9161000,Ingolstadt,M,10,0,0,0,0,1,1,1,1,2,1,4,1,0,1,0,2,2,1,0,6,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9161000,Ingolstadt,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9161000,Ingolstadt,X,11,0,0,0,0,1,1,1,1,2,1,4,1,0,1,0,3,2,1,0,7,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,16053000,Jena,M,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,7,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,16053000,Jena,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,16053000,Jena,X,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,7,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7312000,Kaiserslautern,M,37,0,0,0,1,2,3,0,2,2,4,9,3,3,6,5,11,6,0,0,28,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7312000,Kaiserslautern,W,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,5,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7312000,Kaiserslautern,X,42,0,0,0,1,2,3,0,2,2,4,9,4,4,8,6,12,7,0,0,33,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8212000,Karlsruhe,M,50,0,0,0,0,0,0,1,3,4,7,11,4,5,9,7,8,12,2,1,39,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8212000,Karlsruhe,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8212000,Karlsruhe,X,50,0,0,0,0,0,0,1,3,4,7,11,4,5,9,7,8,12,2,1,39,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6611000,Kassel,M,60,0,0,0,0,1,1,3,3,6,3,10,6,4,10,9,19,8,3,1,50,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6611000,Kassel,W,8,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,3,0,0,8,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6611000,Kassel,X,68,0,0,0,0,1,1,3,3,6,3,10,7,6,13,9,21,11,3,1,58,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1002000,Kiel,M,44,0,0,0,0,0,0,1,3,4,8,12,0,1,1,8,12,8,2,1,32,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1002000,Kiel,W,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,6,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1002000,Kiel,X,50,0,0,0,0,0,0,1,3,4,8,12,0,1,1,9,16,8,3,1,38,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7111000,Koblenz,M,6,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,1,0,0,1,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7111000,Koblenz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7111000,Koblenz,X,6,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,1,0,0,1,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5315000,Köln,M,342,0,0,0,1,6,7,20,29,49,47,103,24,22,46,53,84,43,9,4,239,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5315000,Köln,W,27,0,0,0,1,4,5,3,4,7,1,13,2,2,4,1,2,7,0,0,14,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5315000,Köln,X,369,0,0,0,2,10,12,23,33,56,48,116,26,24,50,54,86,50,9,4,253,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5114000,Krefeld,M,59,0,0,0,0,0,0,3,5,8,3,11,2,2,4,3,23,10,5,3,48,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5114000,Krefeld,W,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5114000,Krefeld,X,62,0,0,0,0,0,0,3,5,8,3,11,3,2,5,3,24,11,5,3,51,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,14713000,Leipzig,M,288,0,0,0,0,0,0,7,15,22,19,41,12,13,25,58,113,40,9,2,247,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,14713000,Leipzig,W,31,0,0,0,0,0,0,1,0,1,3,4,0,6,6,10,6,1,3,1,27,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,14713000,Leipzig,X,319,0,0,0,0,0,0,8,15,23,22,45,12,19,31,68,119,41,12,3,274,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5316000,Leverkusen,M,36,0,0,0,0,1,1,2,3,5,5,11,4,2,6,2,9,5,3,0,25,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5316000,Leverkusen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5316000,Leverkusen,X,37,0,0,0,0,1,1,2,3,5,5,11,4,2,6,2,10,5,3,0,26,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1003000,Lübeck,M,42,0,0,0,1,2,3,2,3,5,3,11,1,3,4,4,12,8,1,2,31,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1003000,Lübeck,W,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,7,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,1003000,Lübeck,X,49,0,0,0,1,2,3,2,3,5,3,11,1,4,5,5,13,11,2,2,38,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7314000,Ludwigshafen am Rhein,M,24,0,0,0,2,0,2,0,1,1,3,6,1,2,3,3,4,5,1,2,18,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7314000,Ludwigshafen am Rhein,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7314000,Ludwigshafen am Rhein,X,26,0,0,0,2,0,2,0,1,1,3,6,1,2,3,3,5,6,1,2,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,15003000,Magdeburg,M,65,0,1,0,0,1,2,2,1,3,6,11,5,4,9,11,19,9,4,2,54,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,15003000,Magdeburg,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,15003000,Magdeburg,X,69,0,1,0,0,1,2,2,1,3,6,11,5,4,9,12,21,9,5,2,58,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7315000,Mainz,M,31,0,0,0,0,0,0,0,3,3,8,11,1,3,4,8,6,1,1,0,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7315000,Mainz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7315000,Mainz,X,31,0,0,0,0,0,0,0,3,3,8,11,1,3,4,8,6,1,1,0,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8222000,Mannheim,M,51,0,0,0,0,0,0,3,2,5,3,8,1,4,5,8,16,9,4,1,43,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8222000,Mannheim,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8222000,Mannheim,X,53,0,0,0,0,0,0,3,2,5,3,8,1,4,5,9,17,9,4,1,45,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5170024,Moers,M,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,2,0,0,9,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5170024,Moers,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5170024,Moers,X,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,2,0,0,9,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5116000,Mönchengladbach,M,113,0,0,0,0,0,0,4,7,11,14,25,4,6,10,20,32,17,6,3,88,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5116000,Mönchengladbach,W,8,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,2,0,0,7,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5116000,Mönchengladbach,X,121,0,0,0,0,0,0,4,7,11,15,26,5,6,11,21,35,19,6,3,95,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5117000,Mülheim an der Ruhr,M,42,0,0,0,0,1,1,0,2,2,4,7,3,5,8,5,12,7,2,1,35,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5117000,Mülheim an der Ruhr,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5117000,Mülheim an der Ruhr,X,44,0,0,0,0,1,1,0,2,2,4,7,3,5,8,5,14,7,2,1,37,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9162000,München,M,170,0,0,0,4,2,6,11,17,28,17,51,13,8,21,24,35,24,10,5,119,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9162000,München,W,12,0,0,0,0,0,0,1,0,1,2,3,2,1,3,1,4,1,0,0,9,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9162000,München,X,182,0,0,0,4,2,6,12,17,29,19,54,15,9,24,25,39,25,10,5,128,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5515000,Münster,M,106,0,0,1,0,1,2,6,20,26,10,38,6,6,12,16,22,16,2,0,68,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5515000,Münster,W,5,0,0,0,1,0,1,0,1,1,0,2,0,1,1,0,0,1,1,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5515000,Münster,X,111,0,0,1,1,1,3,6,21,27,10,40,6,7,13,16,22,17,3,0,71,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5162024,Neuss,M,38,0,0,0,0,0,0,4,1,5,5,10,5,3,8,4,9,6,1,0,28,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5162024,Neuss,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5162024,Neuss,X,38,0,0,0,0,0,0,4,1,5,5,10,5,3,8,4,9,6,1,0,28,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9564000,Nürnberg,M,81,0,0,0,0,1,1,7,5,12,10,23,6,4,10,11,18,11,5,3,58,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9564000,Nürnberg,W,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9564000,Nürnberg,X,87,0,0,0,0,1,1,7,5,12,10,23,6,4,10,11,22,13,5,3,64,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5119000,Oberhausen,M,57,0,0,3,0,0,3,0,2,2,11,16,3,9,12,8,12,3,4,2,41,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5119000,Oberhausen,W,9,0,0,0,1,0,1,2,0,2,0,3,1,0,1,1,3,1,0,0,6,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5119000,Oberhausen,X,66,0,0,3,1,0,4,2,2,4,11,19,4,9,13,9,15,4,4,2,47,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6413000,Offenbach am Main,M,34,0,0,0,0,0,0,1,4,5,4,9,2,1,3,5,6,4,6,1,25,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6413000,Offenbach am Main,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6413000,Offenbach am Main,X,34,0,0,0,0,0,0,1,4,5,4,9,2,1,3,5,6,4,6,1,25,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3403000,Oldenburg (Oldenburg),M,35,0,0,0,0,0,0,0,1,1,1,2,4,2,6,9,11,4,3,0,33,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3403000,Oldenburg (Oldenburg),W,3,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3403000,Oldenburg (Oldenburg),X,38,0,0,0,0,1,1,1,1,2,2,5,4,2,6,9,11,4,3,0,33,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3404000,Osnabrück,M,34,0,0,0,0,1,1,2,0,2,5,8,2,1,3,2,17,3,0,1,26,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3404000,Osnabrück,W,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,5,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3404000,Osnabrück,X,39,0,0,0,0,1,1,2,0,2,5,8,2,2,4,3,19,3,1,1,31,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5774032,Paderborn,M,30,0,0,0,0,0,0,0,3,3,3,6,0,1,1,1,12,5,3,2,24,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5774032,Paderborn,W,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5774032,Paderborn,X,34,0,0,0,0,0,0,0,3,3,4,7,0,1,1,1,15,5,3,2,27,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8231000,Pforzheim,M,36,0,0,0,0,2,2,6,8,14,4,20,2,3,5,4,3,4,0,0,16,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8231000,Pforzheim,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8231000,Pforzheim,X,38,0,0,0,0,2,2,6,8,14,4,20,2,3,5,5,4,4,0,0,18,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,12054000,Potsdam,M,20,0,0,0,0,0,0,1,2,3,0,3,1,2,3,3,5,5,0,1,17,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,12054000,Potsdam,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,12054000,Potsdam,X,23,0,0,0,0,0,0,1,2,3,1,4,1,2,3,4,5,6,0,1,19,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5562032,Recklinghausen,M,16,0,0,0,0,1,1,0,0,0,1,2,0,0,0,2,6,3,3,0,14,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5562032,Recklinghausen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5562032,Recklinghausen,X,16,0,0,0,0,1,1,0,0,0,1,2,0,0,0,2,6,3,3,0,14,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9362000,Regensburg,M,43,0,0,0,0,1,1,5,4,9,3,13,1,2,3,5,11,7,3,1,30,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9362000,Regensburg,W,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,9362000,Regensburg,X,47,0,0,0,0,1,1,5,4,9,3,13,1,2,3,7,12,8,3,1,34,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5120000,Remscheid,M,19,0,0,0,0,0,0,0,3,3,3,6,1,2,3,5,3,2,0,0,13,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5120000,Remscheid,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5120000,Remscheid,X,21,0,0,0,0,0,0,0,3,3,3,6,1,2,3,6,4,2,0,0,15,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8415061,Reutlingen,M,18,0,0,0,0,1,1,0,2,2,1,4,1,0,1,4,2,5,1,1,14,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8415061,Reutlingen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8415061,Reutlingen,X,19,0,0,0,0,1,1,0,2,2,1,4,1,0,1,4,3,5,1,1,15,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13003000,Rostock,M,26,0,0,0,0,1,1,4,3,7,2,10,0,3,3,2,8,1,1,1,16,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13003000,Rostock,W,4,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,2,0,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13003000,Rostock,X,30,0,0,0,0,2,2,5,3,8,2,12,0,3,3,2,10,1,1,1,18,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,10041100,Saarbrücken,M,59,0,0,1,1,0,2,0,0,0,3,5,3,2,5,6,31,8,4,0,54,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,10041100,Saarbrücken,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,10041100,Saarbrücken,X,62,0,0,1,1,0,2,0,0,0,3,5,3,2,5,8,32,8,4,0,57,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3102000,Salzgitter,M,14,0,0,0,0,0,0,0,0,0,5,5,3,0,3,2,3,1,0,0,9,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3102000,Salzgitter,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3102000,Salzgitter,X,17,0,0,0,0,0,0,0,0,0,5,5,3,0,3,4,4,1,0,0,12,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13004000,Schwerin,M,16,0,0,0,0,0,0,0,0,0,2,2,1,0,1,4,4,4,1,0,14,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13004000,Schwerin,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,13004000,Schwerin,X,19,0,0,0,0,0,0,0,0,0,2,2,1,0,1,4,7,4,1,0,17,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5970040,Siegen,M,22,0,0,0,0,0,0,0,0,0,3,3,2,0,2,5,6,4,2,0,19,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5970040,Siegen,W,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5970040,Siegen,X,26,0,0,0,0,0,0,0,0,0,3,3,3,1,4,6,6,5,2,0,23,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5122000,Solingen,M,28,0,0,0,0,1,1,7,3,10,1,12,2,1,3,2,5,5,1,0,16,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5122000,Solingen,W,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,4,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5122000,Solingen,X,32,0,0,0,0,1,1,7,3,10,1,12,3,1,4,4,6,5,1,0,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8111000,Stuttgart,M,87,0,0,2,0,0,2,5,15,20,20,42,11,3,14,4,14,8,4,1,45,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8111000,Stuttgart,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8111000,Stuttgart,X,90,0,0,2,0,0,2,5,15,20,21,43,11,3,14,4,14,10,4,1,47,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7211000,Trier,M,23,0,0,0,0,0,0,0,1,1,4,5,0,4,4,2,6,6,0,0,18,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7211000,Trier,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,7211000,Trier,X,25,0,0,0,0,0,0,0,1,1,4,5,0,4,4,3,6,7,0,0,20,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8421000,Ulm,M,16,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,6,5,0,0,15,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8421000,Ulm,W,4,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,1,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,8421000,Ulm,X,20,0,0,0,0,1,1,1,0,1,1,3,2,1,3,1,7,5,0,1,17,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6414000,Wiesbaden,M,97,0,0,0,0,2,2,7,12,19,20,41,11,7,18,16,14,5,3,0,56,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6414000,Wiesbaden,W,7,0,0,0,0,0,0,0,2,2,0,2,1,0,1,0,1,3,0,0,5,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,6414000,Wiesbaden,X,104,0,0,0,0,2,2,7,14,21,20,43,12,7,19,16,15,8,3,0,61,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3103000,Wolfsburg,M,35,0,1,1,0,0,2,0,4,4,7,13,2,2,4,6,5,6,1,0,22,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3103000,Wolfsburg,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,3103000,Wolfsburg,X,37,0,1,1,0,0,2,0,4,4,7,13,2,2,4,7,5,7,1,0,24,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5124000,Wuppertal,M,72,0,0,0,1,1,2,5,7,12,9,23,5,6,11,10,15,11,1,1,49,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5124000,Wuppertal,W,10,0,0,0,0,0,0,2,1,3,1,4,0,0,0,2,4,0,0,0,6,2021
*50*00,Diebstahl insgesamt an/aus Kraftfahrzeugen,5124000,Wuppertal,X,82,0,0,0,1,1,2,7,8,15,10,27,5,6,11,12,19,11,1,1,55,2021
