Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
892500,"Mord, Totschlag und T tung auf Verlangen",3159016,G ttingen,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5914000,Hagen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",15002000,Halle (Saale),voll.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",2000000,Hamburg,voll.,14,11,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,9,8,1,4,2,2,13,10,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5915000,Hamm,voll.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3241001,Hannover,voll.,6,2,4,1,0,1,2,1,1,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8221000,Heidelberg,voll.,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,1,0,6,3,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8121000,Heilbronn,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5916000,Herne,voll.,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3254021,Hildesheim,voll.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9161000,Ingolstadt,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",16053000,Jena,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8212000,Karlsruhe,voll.,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6611000,Kassel,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",1002000,Kiel,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7111000,Koblenz,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5315000,K ln,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5114000,Krefeld,voll.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",14713000,Leipzig,voll.,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,1,2,7,3,4,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5316000,Leverkusen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",1003000,L beck,voll.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,4,2,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7314000,Ludwigshafen am Rhein,voll.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",15003000,Magdeburg,voll.,4,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7315000,Mainz,voll.,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,4,1,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8222000,Mannheim,voll.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5170024,Moers,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5116000,M nchengladbach,voll.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5117000,M lheim an der Ruhr,voll.,3,0,3,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9162000,M nchen,voll.,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,1,2,7,3,4,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5515000,M nster,voll.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3,1,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5162024,Neuss,voll.,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9564000,N rnberg,voll.,10,3,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,5,2,3,9,2,7,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5119000,Oberhausen,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6413000,Offenbach am Main,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3403000,Oldenburg (Oldenburg),voll.,47,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,45,31,14,47,32,15,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3404000,Osnabr ck,voll.,3,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5774032,Paderborn,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8231000,Pforzheim,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",12054000,Potsdam,voll.,3,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5562032,Recklinghausen,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9362000,Regensburg,voll.,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5120000,Remscheid,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8415061,Reutlingen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",13003000,Rostock,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",10041100,Saarbr cken,voll.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3102000,Salzgitter,voll.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",13004000,Schwerin,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5970040,Siegen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5122000,Solingen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8111000,Stuttgart,voll.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7211000,Trier,voll.,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,0,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8421000,Ulm,voll.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6414000,Wiesbaden,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3103000,Wolfsburg,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5124000,Wuppertal,voll.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9663000,W rzburg,voll.,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5334002,Aachen,vers.,21,16,5,3,2,1,0,0,0,3,2,1,0,0,0,2,1,1,16,13,3,0,0,0,16,13,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9761000,Augsburg,vers.,6,4,2,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,4,3,1,0,0,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5378004,Bergisch Gladbach,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",11000000,Berlin,vers.,56,39,17,1,1,0,1,0,1,2,1,1,2,1,1,3,3,0,42,33,9,7,1,6,49,34,15,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5711000,Bielefeld,vers.,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0,0,12,9,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5911000,Bochum,vers.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5314000,Bonn,vers.,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5512000,Bottrop,vers.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3101000,Braunschweig,vers.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",4011000,Bremen,vers.,26,21,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,22,17,5,2,2,0,24,19,5,2017
892500,"Mord, Totschlag und T tung auf Verlangen",4012000,Bremerhaven,vers.,10,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,8,1,0,0,0,9,8,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",14511000,Chemnitz,vers.,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,1,1,0,9,6,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",12052000,Cottbus,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6411000,Darmstadt,vers.,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,0,2,7,4,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5913000,Dortmund,vers.,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,17,14,3,0,0,0,17,14,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",14612000,Dresden,vers.,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,4,0,0,0,15,11,4,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5112000,Duisburg,vers.,17,15,2,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,14,12,2,0,0,0,14,12,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5111000,D sseldorf,vers.,30,18,12,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,27,17,10,2,1,1,29,18,11,2017
892500,"Mord, Totschlag und T tung auf Verlangen",16051000,Erfurt,vers.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9562000,Erlangen,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5113000,Essen,vers.,18,9,9,1,0,1,0,0,0,1,0,1,5,5,0,2,1,1,8,3,5,2,0,2,10,3,7,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6412000,Frankfurt am Main,vers.,52,46,6,0,0,0,0,0,0,0,0,0,3,3,0,5,4,1,38,34,4,6,5,1,44,39,5,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8311000,Freiburg im Breisgau,vers.,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,10,8,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9563000,F rth,vers.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5513000,Gelsenkirchen,vers.,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,8,1,0,0,0,9,8,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3159016,G ttingen,vers.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,5,4,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5914000,Hagen,vers.,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,5,1,0,0,0,6,5,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",15002000,Halle (Saale),vers.,9,7,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,6,5,1,1,1,0,7,6,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",2000000,Hamburg,vers.,67,54,13,1,0,1,0,0,0,1,0,1,0,0,0,7,7,0,57,46,11,2,1,1,59,47,12,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5915000,Hamm,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3241001,Hannover,vers.,43,29,14,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,36,25,11,3,0,3,39,25,14,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8221000,Heidelberg,vers.,7,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,4,2,0,0,0,6,4,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8121000,Heilbronn,vers.,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5916000,Herne,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3254021,Hildesheim,vers.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9161000,Ingolstadt,vers.,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,3,3,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",16053000,Jena,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8212000,Karlsruhe,vers.,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,1,1,0,4,2,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6611000,Kassel,vers.,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,3,0,0,0,16,13,3,2017
892500,"Mord, Totschlag und T tung auf Verlangen",1002000,Kiel,vers.,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,0,2,8,4,4,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7111000,Koblenz,vers.,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,2,0,0,0,3,1,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5315000,K ln,vers.,18,11,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,16,11,5,0,0,0,16,11,5,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5114000,Krefeld,vers.,14,9,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,13,9,4,0,0,0,13,9,4,2017
892500,"Mord, Totschlag und T tung auf Verlangen",14713000,Leipzig,vers.,19,12,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,17,12,5,0,0,0,17,12,5,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5316000,Leverkusen,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",1003000,L beck,vers.,6,4,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,3,1,0,0,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7314000,Ludwigshafen am Rhein,vers.,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",15003000,Magdeburg,vers.,7,5,2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,5,3,2,0,0,0,5,3,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7315000,Mainz,vers.,15,12,3,0,0,0,1,0,1,1,0,1,3,3,0,2,2,0,9,7,2,0,0,0,9,7,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8222000,Mannheim,vers.,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,15,9,6,1,0,1,16,9,7,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5170024,Moers,vers.,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5116000,M nchengladbach,vers.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5117000,M lheim an der Ruhr,vers.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9162000,M nchen,vers.,22,14,8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,20,13,7,0,0,0,20,13,7,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5515000,M nster,vers.,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2,2,0,4,2,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5162024,Neuss,vers.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9564000,N rnberg,vers.,46,34,12,3,1,2,0,0,0,3,1,2,0,0,0,1,0,1,35,28,7,7,5,2,42,33,9,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5119000,Oberhausen,vers.,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,3,3,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6413000,Offenbach am Main,vers.,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,6,0,0,0,0,6,6,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3403000,Oldenburg (Oldenburg),vers.,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,0,0,0,12,11,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3404000,Osnabr ck,vers.,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,2,0,0,0,6,4,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5774032,Paderborn,vers.,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,4,4,0,0,0,0,4,4,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8231000,Pforzheim,vers.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",12054000,Potsdam,vers.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,1,0,5,4,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5562032,Recklinghausen,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9362000,Regensburg,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5120000,Remscheid,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8415061,Reutlingen,vers.,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,3,3,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",13003000,Rostock,vers.,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",10041100,Saarbr cken,vers.,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,2,2,0,13,11,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3102000,Salzgitter,vers.,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",13004000,Schwerin,vers.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,4,3,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5970040,Siegen,vers.,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5122000,Solingen,vers.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8111000,Stuttgart,vers.,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,28,21,7,4,1,3,32,22,10,2017
892500,"Mord, Totschlag und T tung auf Verlangen",7211000,Trier,vers.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",8421000,Ulm,vers.,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,0,0,0,2,1,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",6414000,Wiesbaden,vers.,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,6,5,1,2017
892500,"Mord, Totschlag und T tung auf Verlangen",3103000,Wolfsburg,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",5124000,Wuppertal,vers.,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0,0,4,4,0,2017
892500,"Mord, Totschlag und T tung auf Verlangen",9663000,W rzburg,vers.,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,3,3,0,2017
