Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Opfer insgesamt - Anzahl;Opfer insgesamt maennlich- Anzahl;Opfer insgesamt weiblich- Anzahl;Kinder bis unter 6 Jahre - Anzahl;Kinder bis unter 6 Jahre maennlich- Anzahl;Kinder bis unter 6 Jahre weiblich - Anzahl;Kinder 6 bis unter 8 Jahre Anzahl;Kinder 6 bis unter 8 Jahre maennlich - Anzahl;Kinder 6 bis unter 8 Jahre weiblich - Anzahl;Kinder 8 bis unter 10 Jahre - Anzahl;Kinder 8 bis unter 10 Jahre maennlich - Anzahl;Kinder 8 bis unter 10 Jahre weiblich - Anzahl;Kinder 10 bis unter 12 Jahre - Anzahl;Kinder 10 bis unter 12 Jahre maennlich- Anzahl;Kinder 10 bis unter 12 Jahre weiblich - Anzahl;Kinder 12 bis unter 14 Jahre - Anzahl;Kinder 12 bis unter 14 Jahre maennlich - Anzahl;Kinder 12 bis unter 14 Jahre weiblich - Anzahl;Kinder bis unter 14 Jahre insgesamt;Kinder bis unter 14 Jahre insgesamt maennlich;Kinder bis unter 14 Jahre insgesamt weiblich;Jugendliche 14 bis unter 16 Jahre - Anzahl;Jugendliche 14 bis unter 16 Jahre maennlich - Anzahl;Jugendliche 14 bis unter 16 Jahre weiblich - Anzahl;Jugendliche 16 bis unter 18 Jahre - Anzahl;Jugendliche 16 bis unter 18 Jahre maennlich - Anzahl;Jugendliche 16 bis unter 18 Jahre weiblich - Anzahl;Jugendliche 14 bis unter 18 Jahre insgesamt;Jugendliche 14 bis unter 18 Jahre insgesamt - maennlich;Jugendliche 14 bis unter 18 Jahre insgesamt - weiblich;Heranwachsende 18 bis unter 21 Jahre - Anzahl;Heranwachsende 18 bis unter 21 Jahre maennlich - Anzahl;Heranwachsende 18 bis unter 21 Jahre weiblich - Anzahl;Opfer insgesamt unter 21 Jahre;Opfer insgesamt unter 21 Jahre - maennlich;Opfer insgesamt unter 21 Jahre - weiblich;Erwachsene 21 bis unter 23 Jahre - Anzahl;Erwachsene 21 bis unter 23 Jahre maennlich - Anzahl;Erwachsene 21 bis unter 23 Jahre weiblich - Anzahl;Erwachsene 23 bis unter 25 Jahre - Anzahl;Erwachsene 23 bis unter 25 Jahre maennlich- Anzahl;Erwachsene 23 bis unter 25 Jahre weiblich - Anzahl;Erwachsene 21 bis unter 25 Jahre;Erwachsene 21 bis unter 25 Jahre - maennlich;Erwachsene 21 bis unter 25 Jahre - weiblich;Erwachsene 25 bis unter 30 Jahre;Erwachsene 25 bis unter 30 Jahre - maennlich;Erwachsene 25 bis unter 30 Jahre - weiblich;Erwachsene 30 bis unter 40 Jahre;Erwachsene 30 bis unter 40 Jahre - maennlich;Erwachsene 30 bis unter 40 Jahre - weiblich;Erwachsene 40 bis unter 50 Jahre;Erwachsene 40 bis unter 50 Jahre - maennlich;Erwachsene 40 bis unter 50 Jahre - weiblich;Erwachsene 50 bis unter 60 Jahre;Erwachsene 50 bis unter 60 Jahre - maennlich;Erwachsene 50 bis unter 60 Jahre - weiblich;Erwachsene 60 Jahre und aelter;Erwachsene 60 Jahre und aelter - maennlich;Erwachsene 60 Jahre und aelter - weiblich;Erwachsene ab 21 Jahre;Erwachsene ab 21 Jahre - maennlich;Erwachsene ab 21 Jahre - weiblich
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3152012;Goettingen;vers.;13;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;4;0;3;2;1;0;0;0;3;2;1;1;1;0;3;2;1;0;0;0;0;0;0;2;1;1;9;6;3
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5914000;Hagen;vers.;14;8;6;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;3;3;0;0;0;0;2;0;2;2;0;2;0;0;0;5;3;2;0;0;0;1;0;1;1;0;1;3;1;2;2;2;0;1;0;1;1;1;0;1;1;0;9;5;4
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;15002000;Halle (Saale);vers.;25;18;7;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;3;2;1;1;1;0;1;1;0;2;2;0;3;2;1;8;6;2;1;1;0;3;1;2;4;2;2;2;2;0;9;6;3;2;2;0;0;0;0;0;0;0;17;12;5
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;2000000;Hamburg;vers.;298;220;78;1;1;0;0;0;0;0;0;0;2;1;1;9;7;2;12;9;3;29;19;10;24;19;5;53;38;15;43;33;10;108;80;28;25;20;5;14;7;7;39;27;12;37;32;5;31;26;5;30;24;6;25;14;11;28;17;11;190;140;50
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5915000;Hamm;vers.;17;14;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;2;1;1;1;1;0;3;2;1;2;1;1;8;6;2;2;2;0;0;0;0;2;2;0;3;2;1;1;1;0;0;0;0;2;2;0;1;1;0;9;8;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3241001;Hannover;vers.;67;51;16;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;3;2;1;0;0;0;4;4;0;4;4;0;7;5;2;14;11;3;8;7;1;5;4;1;13;11;2;7;6;1;15;12;3;9;6;3;4;3;1;5;2;3;53;40;13
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8221000;Heidelberg;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;4;3;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8121000;Heilbronn;vers.;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5916000;Herne;vers.;27;18;9;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;8;7;1;9;8;1;3;0;3;13;9;4;2;2;0;1;0;1;3;2;1;1;1;0;1;1;0;3;3;0;3;2;1;3;0;3;14;9;5
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3254021;Hildesheim;vers.;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;2;2;0;2;2;0;2;2;0;0;0;0;1;0;1;0;0;0;1;1;0;6;5;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9161000;Ingolstadt;vers.;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;16053000;Jena;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8212000;Karlsruhe;vers.;26;19;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;4;4;0;3;2;1;7;6;1;3;3;0;0;0;0;3;3;0;3;3;0;10;5;5;2;1;1;0;0;0;1;1;0;19;13;6
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;6611000;Kassel;vers.;17;14;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;3;0;3;3;0;4;2;2;8;5;3;0;0;0;2;2;0;2;2;0;2;2;0;3;3;0;1;1;0;1;1;0;0;0;0;9;9;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;1002000;Kiel;vers.;27;17;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;3;3;0;3;1;2;6;4;2;1;0;1;3;2;1;4;2;2;3;1;2;8;6;2;0;0;0;3;3;0;3;1;2;21;13;8
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;7111000;Koblenz;vers.;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;1;1;0;3;3;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;3;3;0;1;1;0;0;0;0;7;7;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5315000;Koeln;vers.;190;152;38;0;0;0;0;0;0;4;3;1;7;7;0;11;11;0;22;21;1;7;6;1;21;16;5;28;22;6;36;27;9;86;70;16;6;5;1;18;11;7;24;16;8;23;22;1;17;14;3;23;17;6;9;8;1;8;5;3;104;82;22
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5114000;Krefeld;vers.;16;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;4;3;1;6;5;1;0;0;0;1;1;0;1;1;0;4;3;1;3;3;0;1;1;0;0;0;0;1;1;0;10;9;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;14713000;Leipzig;vers.;47;35;12;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;2;1;1;2;1;1;4;2;2;4;3;1;10;7;3;4;3;1;4;4;0;8;7;1;9;8;1;11;9;2;2;0;2;3;3;0;4;1;3;37;28;9
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5316000;Leverkusen;vers.;15;12;3;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;2;1;1;3;2;1;2;2;0;5;4;1;2;1;1;9;6;3;0;0;0;2;2;0;2;2;0;2;2;0;0;0;0;0;0;0;1;1;0;1;1;0;6;6;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;1003000;Luebeck;vers.;35;26;9;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;3;1;2;6;5;1;0;0;0;6;5;1;4;4;0;13;10;3;1;0;1;2;2;0;3;2;1;4;3;1;4;3;1;4;2;2;4;4;0;3;2;1;22;16;6
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;7314000;Ludwigshafen am Rhein;vers.;22;17;5;0;0;0;0;0;0;1;1;0;2;2;0;3;2;1;6;5;1;1;1;0;0;0;0;1;1;0;3;2;1;10;8;2;2;1;1;1;0;1;3;1;2;3;3;0;0;0;0;1;1;0;3;3;0;2;1;1;12;9;3
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;15003000;Magdeburg;vers.;29;24;5;0;0;0;0;0;0;1;1;0;2;2;0;2;2;0;5;5;0;4;3;1;6;6;0;10;9;1;1;0;1;16;14;2;3;1;2;1;1;0;4;2;2;3;3;0;3;2;1;0;0;0;2;2;0;1;1;0;13;10;3
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;7315000;Mainz;vers.;13;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;2;2;0;4;4;0;7;7;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;3;3;0;0;0;0;6;5;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8222000;Mannheim;vers.;26;18;8;0;0;0;0;0;0;1;0;1;1;1;0;2;1;1;4;2;2;1;1;0;2;2;0;3;3;0;3;1;2;10;6;4;1;1;0;0;0;0;1;1;0;2;2;0;5;4;1;2;2;0;2;2;0;4;1;3;16;12;4
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5170024;Moers;vers.;13;8;5;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;3;2;1;0;0;0;1;1;0;1;1;0;1;1;0;5;4;1;1;1;0;0;0;0;1;1;0;2;1;1;1;1;0;1;1;0;3;0;3;0;0;0;8;4;4
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5116000;Moenchengladbach;vers.;26;18;8;0;0;0;0;0;0;0;0;0;3;1;2;1;1;0;4;2;2;3;2;1;2;2;0;5;4;1;4;4;0;13;10;3;1;1;0;2;2;0;3;3;0;2;2;0;3;1;2;1;0;1;3;1;2;1;1;0;13;8;5
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5117000;Muelheim an der Ruhr;vers.;13;10;3;0;0;0;0;0;0;1;1;0;2;2;0;1;0;1;4;3;1;2;2;0;1;1;0;3;3;0;1;1;0;8;7;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;1;1;0;0;0;0;5;3;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9162000;Muenchen;vers.;51;36;15;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;1;1;4;3;1;5;4;1;9;7;2;5;5;0;16;13;3;6;3;3;3;3;0;9;6;3;5;4;1;7;4;3;4;3;1;6;3;3;4;3;1;35;23;12
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5515000;Muenster;vers.;15;11;4;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;1;1;1;1;0;2;1;1;3;2;1;1;1;0;6;4;2;1;0;1;0;0;0;1;0;1;2;2;0;2;2;0;1;1;0;1;1;0;2;1;1;9;7;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5162024;Neuss;vers.;13;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;6;4;2;8;6;2;1;1;0;0;0;0;1;1;0;2;2;0;1;1;0;1;0;1;0;0;0;0;0;0;5;4;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9564000;Nuernberg;vers.;16;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;4;3;1;2;2;0;6;5;1;0;0;0;0;0;0;0;0;0;4;3;1;5;4;1;0;0;0;1;1;0;0;0;0;10;8;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5119000;Oberhausen;vers.;32;21;11;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;6;4;2;6;4;2;12;8;4;4;3;1;19;14;5;0;0;0;1;1;0;1;1;0;2;2;0;0;0;0;3;1;2;3;2;1;4;1;3;13;7;6
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;6413000;Offenbach am Main;vers.;12;10;2;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;4;4;0;2;2;0;0;0;0;2;2;0;2;1;1;1;1;0;0;0;0;1;0;1;2;2;0;8;6;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3403000;Oldenburg (Oldenburg);vers.;12;11;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;3;0;1;1;0;2;2;0;3;3;0;1;1;0;7;7;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;2;1;1;5;4;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3404000;Osnabrueck;vers.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;1;1;0;0;0;0;1;0;1;5;3;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5774032;Paderborn;vers.;14;7;7;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;3;1;2;4;2;2;2;2;0;7;4;3;0;0;0;1;0;1;1;0;1;2;2;0;1;0;1;1;1;0;2;0;2;0;0;0;7;3;4
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8231000;Pforzheim;vers.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;1;1;0;1;1;0;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;4;2;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;12054000;Potsdam;vers.;10;9;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;1;1;0;0;0;0;1;1;0;1;1;0;4;4;0;0;0;0;0;0;0;0;0;0;3;2;1;1;1;0;2;2;0;0;0;0;0;0;0;6;5;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5562032;Recklinghausen;vers.;15;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;4;3;1;2;2;0;6;5;1;0;0;0;2;2;0;2;2;0;2;2;0;0;0;0;3;2;1;1;0;1;1;1;0;9;7;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9362000;Regensburg;vers.;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;3;3;0;3;3;0;6;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;3;3;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5120000;Remscheid;vers.;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8415061;Reutlingen;vers.;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;2;1;1;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;2;1;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;13003000;Rostock;vers.;10;7;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;2;0;2;3;3;0;0;0;0;8;5;3
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;10041100;Saarbruecken;vers.;29;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;4;0;6;6;0;10;9;1;16;15;1;2;2;0;5;4;1;7;6;1;3;0;3;0;0;0;1;0;1;0;0;0;2;1;1;13;7;6
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3102000;Salzgitter;vers.;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;1;0;1;3;2;1;1;1;0;0;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;13004000;Schwerin;vers.;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;0;0;3;3;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5970040;Siegen;vers.;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5122000;Solingen;vers.;11;10;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;4;4;0;0;0;0;4;4;0;2;1;1;8;7;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8111000;Stuttgart;vers.;51;38;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;10;5;5;11;5;6;5;4;1;17;10;7;9;8;1;2;2;0;11;10;1;9;6;3;4;3;1;8;7;1;2;2;0;0;0;0;34;28;6
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;7211000;Trier;vers.;10;10;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;1;1;0;1;1;0;2;2;0;1;1;0;5;5;0;1;1;0;1;1;0;2;2;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;5;5;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;8421000;Ulm;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;3;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;6414000;Wiesbaden;vers.;18;15;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;6;5;1;2;2;0;8;7;1;4;4;0;13;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;2;2;0;0;0;5;3;2
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3103000;Wolfsburg;vers.;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;1;4;3;1
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5124000;Wuppertal;vers.;43;28;15;0;0;0;0;0;0;1;1;0;2;1;1;1;1;0;4;3;1;2;1;1;6;6;0;8;7;1;4;4;0;16;14;2;0;0;0;2;0;2;2;0;2;4;2;2;5;2;3;4;2;2;4;3;1;8;5;3;27;14;13
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9663000;Wuerzburg;vers.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5334002;Aachen;insg.;232;179;53;0;0;0;2;2;0;1;1;0;0;0;0;5;4;1;8;7;1;8;4;4;21;21;0;29;25;4;31;28;3;68;60;8;21;20;1;17;15;2;38;35;3;29;25;4;34;28;6;24;13;11;16;10;6;23;8;15;164;119;45
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;9761000;Augsburg;insg.;22;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;1;1;0;3;3;0;3;1;2;3;3;0;6;4;2;2;1;1;6;5;1;1;0;1;4;4;0;0;0;0;19;14;5
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5378004;Bergisch Gladbach;insg.;23;19;4;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;2;0;6;6;0;8;8;0;2;2;0;11;11;0;1;1;0;0;0;0;1;1;0;1;1;0;4;3;1;3;1;2;1;1;0;2;1;1;12;8;4
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;11000000;Berlin;insg.;2,990;2,435;555;1;1;0;2;1;1;7;6;1;22;17;5;104;88;16;136;113;23;211;180;31;291;258;33;502;438;64;316;271;45;954;822;132;191;163;28;155;131;24;346;294;52;383;297;86;520;433;87;317;248;69;241;188;53;229;153;76;2,036;1,613;423
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5711000;Bielefeld;insg.;156;126;30;0;0;0;0;0;0;1;1;0;2;1;1;2;2;0;5;4;1;7;7;0;9;7;2;16;14;2;21;20;1;42;38;4;11;7;4;11;10;1;22;17;5;26;21;5;32;23;9;17;14;3;7;5;2;10;8;2;114;88;26
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5911000;Bochum;insg.;207;153;54;0;0;0;0;0;0;2;2;0;0;0;0;7;6;1;9;8;1;11;9;2;28;22;6;39;31;8;28;24;4;76;63;13;13;13;0;19;13;6;32;26;6;25;19;6;23;17;6;19;15;4;12;8;4;20;5;15;131;90;41
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5314000;Bonn;insg.;202;151;51;0;0;0;0;0;0;3;3;0;3;3;0;2;2;0;8;8;0;9;2;7;20;14;6;29;16;13;34;32;2;71;56;15;17;12;5;9;6;3;26;18;8;27;22;5;28;22;6;28;19;9;12;10;2;10;4;6;131;95;36
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;5512000;Bottrop;insg.;40;29;11;0;0;0;0;0;0;1;1;0;2;2;0;3;2;1;6;5;1;6;6;0;5;4;1;11;10;1;7;5;2;24;20;4;3;0;3;1;0;1;4;0;4;2;1;1;2;2;0;3;3;0;0;0;0;5;3;2;16;9;7
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;3101000;Braunschweig;insg.;81;70;11;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;3;3;0;2;1;1;7;7;0;9;8;1;12;11;1;24;22;2;13;10;3;8;6;2;21;16;5;13;13;0;10;9;1;9;7;2;3;2;1;1;1;0;57;48;9
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;4011000;Bremen;insg.;436;308;128;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;8;7;1;18;14;4;34;30;4;52;44;8;52;36;16;112;87;25;33;24;9;33;25;8;66;49;17;47;34;13;75;51;24;50;39;11;33;22;11;53;26;27;324;221;103
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;4012000;Bremerhaven;insg.;91;73;18;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;4;3;1;3;2;1;5;2;3;8;4;4;9;9;0;21;16;5;3;3;0;6;4;2;9;7;2;13;12;1;17;17;0;9;7;2;11;8;3;11;6;5;70;57;13
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;14511000;Chemnitz;insg.;87;72;15;0;0;0;0;0;0;0;0;0;1;0;1;6;5;1;7;5;2;3;2;1;6;5;1;9;7;2;16;15;1;32;27;5;3;3;0;5;4;1;8;7;1;10;8;2;19;18;1;9;7;2;5;4;1;4;1;3;55;45;10
217000;Sonstige Raubueberfaelle auf Stra en, Wegen oder Plaetzen;6411000;Darmstadt;insg.;49;40;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;2;1;1;6;5;1;8;6;2;7;4;3;16;11;5;5;5;0;6;3;3;11;8;3;5;5;0;14;13;1;1;1;0;2;2;0;0;0;0;33;29;4
