Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
------,Straftaten insgesamt,8212000,Karlsruhe,insg.,3718,2394,1324,38,29,9,170,85,85,208,114,94,265,146,119,350,235,115,2684,1783,901,211,116,95,2895,1899,996,2019
------,Straftaten insgesamt,6611000,Kassel,voll.,3030,1789,1241,36,25,11,130,58,72,166,83,83,167,79,88,261,162,99,2283,1365,918,153,100,53,2436,1465,971,2019
------,Straftaten insgesamt,6611000,Kassel,vers.,180,124,56,2,1,1,6,3,3,8,4,4,0,0,0,9,7,2,151,103,48,12,10,2,163,113,50,2019
------,Straftaten insgesamt,6611000,Kassel,insg.,3210,1913,1297,38,26,12,136,61,75,174,87,87,167,79,88,270,169,101,2434,1468,966,165,110,55,2599,1578,1021,2019
------,Straftaten insgesamt,1002000,Kiel,voll.,3941,2481,1460,37,18,19,201,123,78,238,141,97,302,189,113,354,216,138,2851,1829,1022,196,106,90,3047,1935,1112,2019
------,Straftaten insgesamt,1002000,Kiel,vers.,257,184,73,4,1,3,23,16,7,27,17,10,21,15,6,15,11,4,180,130,50,14,11,3,194,141,53,2019
------,Straftaten insgesamt,1002000,Kiel,insg.,4198,2665,1533,41,19,22,224,139,85,265,158,107,323,204,119,369,227,142,3031,1959,1072,210,117,93,3241,2076,1165,2019
------,Straftaten insgesamt,7111000,Koblenz,voll.,2251,1471,780,9,7,2,84,52,32,93,59,34,169,110,59,255,170,85,1608,1053,555,126,79,47,1734,1132,602,2019
------,Straftaten insgesamt,7111000,Koblenz,vers.,97,77,20,2,1,1,3,2,1,5,3,2,7,6,1,9,7,2,71,56,15,5,5,0,76,61,15,2019
------,Straftaten insgesamt,7111000,Koblenz,insg.,2348,1548,800,11,8,3,87,54,33,98,62,36,176,116,60,264,177,87,1679,1109,570,131,84,47,1810,1193,617,2019
------,Straftaten insgesamt,5315000,K ln,voll.,21901,12981,8920,141,73,68,921,477,444,1062,550,512,1441,789,652,1760,1024,736,16473,9937,6536,1165,681,484,17638,10618,7020,2019
------,Straftaten insgesamt,5315000,K ln,vers.,1363,856,507,14,9,5,62,37,25,76,46,30,82,54,28,107,72,35,1003,628,375,95,56,39,1098,684,414,2019
------,Straftaten insgesamt,5315000,K ln,insg.,23264,13837,9427,155,82,73,983,514,469,1138,596,542,1523,843,680,1867,1096,771,17476,10565,6911,1260,737,523,18736,11302,7434,2019
------,Straftaten insgesamt,5114000,Krefeld,voll.,3450,1929,1521,30,12,18,189,90,99,219,102,117,263,151,112,280,154,126,2455,1392,1063,233,130,103,2688,1522,1166,2019
------,Straftaten insgesamt,5114000,Krefeld,vers.,212,119,93,2,0,2,8,5,3,10,5,5,15,7,8,16,10,6,148,86,62,23,11,12,171,97,74,2019
------,Straftaten insgesamt,5114000,Krefeld,insg.,3662,2048,1614,32,12,20,197,95,102,229,107,122,278,158,120,296,164,132,2603,1478,1125,256,141,115,2859,1619,1240,2019
------,Straftaten insgesamt,14713000,Leipzig,voll.,7966,4911,3055,105,51,54,435,233,202,540,284,256,589,338,251,630,353,277,5764,3682,2082,443,254,189,6207,3936,2271,2019
------,Straftaten insgesamt,14713000,Leipzig,vers.,513,364,149,8,7,1,19,10,9,27,17,10,29,23,6,39,31,8,384,271,113,34,22,12,418,293,125,2019
------,Straftaten insgesamt,14713000,Leipzig,insg.,8479,5275,3204,113,58,55,454,243,211,567,301,266,618,361,257,669,384,285,6148,3953,2195,477,276,201,6625,4229,2396,2019
------,Straftaten insgesamt,5316000,Leverkusen,voll.,2666,1478,1188,17,10,7,161,92,69,178,102,76,213,114,99,195,105,90,1886,1035,851,194,122,72,2080,1157,923,2019
------,Straftaten insgesamt,5316000,Leverkusen,vers.,215,140,75,1,0,1,5,4,1,6,4,2,9,6,3,16,11,5,159,104,55,25,15,10,184,119,65,2019
------,Straftaten insgesamt,5316000,Leverkusen,insg.,2881,1618,1263,18,10,8,166,96,70,184,106,78,222,120,102,211,116,95,2045,1139,906,219,137,82,2264,1276,988,2019
------,Straftaten insgesamt,1003000,L beck,voll.,4266,2579,1687,24,12,12,195,105,90,219,117,102,285,147,138,353,229,124,3161,1956,1205,248,130,118,3409,2086,1323,2019
------,Straftaten insgesamt,1003000,L beck,vers.,292,196,96,6,3,3,10,8,2,16,11,5,16,11,5,18,12,6,220,146,74,22,16,6,242,162,80,2019
------,Straftaten insgesamt,1003000,L beck,insg.,4558,2775,1783,30,15,15,205,113,92,235,128,107,301,158,143,371,241,130,3381,2102,1279,270,146,124,3651,2248,1403,2019
------,Straftaten insgesamt,7314000,Ludwigshafen am Rhein,voll.,3625,2082,1543,32,18,14,327,185,142,359,203,156,316,191,125,280,169,111,2448,1390,1058,222,129,93,2670,1519,1151,2019
------,Straftaten insgesamt,7314000,Ludwigshafen am Rhein,vers.,289,186,103,2,2,0,20,14,6,22,16,6,39,25,14,26,16,10,174,108,66,28,21,7,202,129,73,2019
------,Straftaten insgesamt,7314000,Ludwigshafen am Rhein,insg.,3914,2268,1646,34,20,14,347,199,148,381,219,162,355,216,139,306,185,121,2622,1498,1124,250,150,100,2872,1648,1224,2019
------,Straftaten insgesamt,15003000,Magdeburg,voll.,3904,2350,1554,52,25,27,280,157,123,332,182,150,320,189,131,338,205,133,2721,1671,1050,193,103,90,2914,1774,1140,2019
------,Straftaten insgesamt,15003000,Magdeburg,vers.,324,212,112,9,5,4,17,8,9,26,13,13,23,13,10,24,15,9,228,158,70,23,13,10,251,171,80,2019
------,Straftaten insgesamt,15003000,Magdeburg,insg.,4228,2562,1666,61,30,31,297,165,132,358,195,163,343,202,141,362,220,142,2949,1829,1120,216,116,100,3165,1945,1220,2019
------,Straftaten insgesamt,7315000,Mainz,voll.,3282,2085,1197,25,17,8,183,116,67,208,133,75,302,177,125,291,204,87,2322,1488,834,159,83,76,2481,1571,910,2019
------,Straftaten insgesamt,7315000,Mainz,vers.,234,170,64,0,0,0,8,6,2,8,6,2,27,25,2,18,12,6,166,114,52,15,13,2,181,127,54,2019
------,Straftaten insgesamt,7315000,Mainz,insg.,3516,2255,1261,25,17,8,191,122,69,216,139,77,329,202,127,309,216,93,2488,1602,886,174,96,78,2662,1698,964,2019
------,Straftaten insgesamt,8222000,Mannheim,voll.,4217,2563,1654,39,20,19,150,87,63,189,107,82,233,119,114,352,191,161,3166,1987,1179,277,159,118,3443,2146,1297,2019
------,Straftaten insgesamt,8222000,Mannheim,vers.,266,174,92,3,1,2,7,5,2,10,6,4,18,8,10,20,13,7,208,138,70,10,9,1,218,147,71,2019
------,Straftaten insgesamt,8222000,Mannheim,insg.,4483,2737,1746,42,21,21,157,92,65,199,113,86,251,127,124,372,204,168,3374,2125,1249,287,168,119,3661,2293,1368,2019
------,Straftaten insgesamt,5170024,Moers,voll.,1164,595,569,19,7,12,73,39,34,92,46,46,87,43,44,101,54,47,806,413,393,78,39,39,884,452,432,2019
------,Straftaten insgesamt,5170024,Moers,vers.,84,52,32,2,1,1,5,2,3,7,3,4,15,12,3,2,1,1,52,33,19,8,3,5,60,36,24,2019
------,Straftaten insgesamt,5170024,Moers,insg.,1248,647,601,21,8,13,78,41,37,99,49,50,102,55,47,103,55,48,858,446,412,86,42,44,944,488,456,2019
------,Straftaten insgesamt,5116000,M nchengladbach,voll.,3177,1756,1421,29,15,14,163,90,73,192,105,87,248,139,109,276,146,130,2287,1266,1021,174,100,74,2461,1366,1095,2019
------,Straftaten insgesamt,5116000,M nchengladbach,vers.,193,126,67,0,0,0,9,4,5,9,4,5,22,20,2,18,14,4,127,78,49,17,10,7,144,88,56,2019
------,Straftaten insgesamt,5116000,M nchengladbach,insg.,3370,1882,1488,29,15,14,172,94,78,201,109,92,270,159,111,294,160,134,2414,1344,1070,191,110,81,2605,1454,1151,2019
------,Straftaten insgesamt,5117000,M lheim an der Ruhr,voll.,1552,768,784,11,5,6,79,40,39,90,45,45,140,75,65,132,71,61,1071,519,552,119,58,61,1190,577,613,2019
------,Straftaten insgesamt,5117000,M lheim an der Ruhr,vers.,101,70,31,1,0,1,3,2,1,4,2,2,12,7,5,8,7,1,67,47,20,10,7,3,77,54,23,2019
------,Straftaten insgesamt,5117000,M lheim an der Ruhr,insg.,1653,838,815,12,5,7,82,42,40,94,47,47,152,82,70,140,78,62,1138,566,572,129,65,64,1267,631,636,2019
------,Straftaten insgesamt,9162000,M nchen,voll.,15839,10107,5732,179,99,80,614,314,300,793,413,380,898,508,390,1361,849,512,11922,7797,4125,865,540,325,12787,8337,4450,2019
------,Straftaten insgesamt,9162000,M nchen,vers.,1353,957,396,14,10,4,38,21,17,52,31,21,62,40,22,79,43,36,1075,782,293,85,61,24,1160,843,317,2019
------,Straftaten insgesamt,9162000,M nchen,insg.,17192,11064,6128,193,109,84,652,335,317,845,444,401,960,548,412,1440,892,548,12997,8579,4418,950,601,349,13947,9180,4767,2019
------,Straftaten insgesamt,5515000,M nster,voll.,4282,2586,1696,18,9,9,182,98,84,200,107,93,296,166,130,444,283,161,3127,1914,1213,215,116,99,3342,2030,1312,2019
------,Straftaten insgesamt,5515000,M nster,vers.,247,159,88,0,0,0,7,6,1,7,6,1,21,14,7,21,12,9,184,119,65,14,8,6,198,127,71,2019
------,Straftaten insgesamt,5515000,M nster,insg.,4529,2745,1784,18,9,9,189,104,85,207,113,94,317,180,137,465,295,170,3311,2033,1278,229,124,105,3540,2157,1383,2019
------,Straftaten insgesamt,5162024,Neuss,voll.,1867,1049,818,11,7,4,119,68,51,130,75,55,158,91,67,170,98,72,1305,719,586,104,66,38,1409,785,624,2019
------,Straftaten insgesamt,5162024,Neuss,vers.,78,40,38,1,1,0,2,0,2,3,1,2,9,7,2,7,5,2,55,25,30,4,2,2,59,27,32,2019
------,Straftaten insgesamt,5162024,Neuss,insg.,1945,1089,856,12,8,4,121,68,53,133,76,57,167,98,69,177,103,74,1360,744,616,108,68,40,1468,812,656,2019
------,Straftaten insgesamt,9564000,N rnberg,voll.,7423,4548,2875,64,34,30,371,209,162,435,243,192,545,288,257,652,397,255,5429,3417,2012,362,203,159,5791,3620,2171,2019
------,Straftaten insgesamt,9564000,N rnberg,vers.,722,490,232,10,3,7,22,10,12,32,13,19,38,24,14,49,31,18,568,402,166,35,20,15,603,422,181,2019
------,Straftaten insgesamt,9564000,N rnberg,insg.,8145,5038,3107,74,37,37,393,219,174,467,256,211,583,312,271,701,428,273,5997,3819,2178,397,223,174,6394,4042,2352,2019
------,Straftaten insgesamt,5119000,Oberhausen,voll.,2730,1496,1234,32,20,12,195,125,70,227,145,82,237,140,97,280,149,131,1842,984,858,144,78,66,1986,1062,924,2019
------,Straftaten insgesamt,5119000,Oberhausen,vers.,154,102,52,0,0,0,8,5,3,8,5,3,12,8,4,17,12,5,103,68,35,14,9,5,117,77,40,2019
------,Straftaten insgesamt,5119000,Oberhausen,insg.,2884,1598,1286,32,20,12,203,130,73,235,150,85,249,148,101,297,161,136,1945,1052,893,158,87,71,2103,1139,964,2019
------,Straftaten insgesamt,6413000,Offenbach am Main,voll.,1304,704,600,14,8,6,65,34,31,79,42,37,77,44,33,92,42,50,986,533,453,70,43,27,1056,576,480,2019
------,Straftaten insgesamt,6413000,Offenbach am Main,vers.,66,44,22,0,0,0,2,1,1,2,1,1,5,4,1,4,4,0,49,30,19,6,5,1,55,35,20,2019
------,Straftaten insgesamt,6413000,Offenbach am Main,insg.,1370,748,622,14,8,6,67,35,32,81,43,38,82,48,34,96,46,50,1035,563,472,76,48,28,1111,611,500,2019
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),voll.,2288,1324,964,29,14,15,87,39,48,116,53,63,176,89,87,221,138,83,1655,971,684,120,73,47,1775,1044,731,2019
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),vers.,162,104,58,0,0,0,5,0,5,5,0,5,13,7,6,21,12,9,114,79,35,9,6,3,123,85,38,2019
------,Straftaten insgesamt,3403000,Oldenburg (Oldenburg),insg.,2450,1428,1022,29,14,15,92,39,53,121,53,68,189,96,93,242,150,92,1769,1050,719,129,79,50,1898,1129,769,2019
------,Straftaten insgesamt,3404000,Osnabr ck,voll.,2921,1859,1062,18,10,8,118,63,55,136,73,63,236,118,118,307,193,114,2100,1397,703,142,78,64,2242,1475,767,2019
------,Straftaten insgesamt,3404000,Osnabr ck,vers.,190,125,65,1,1,0,14,6,8,15,7,8,18,11,7,19,13,6,128,87,41,10,7,3,138,94,44,2019
------,Straftaten insgesamt,3404000,Osnabr ck,insg.,3111,1984,1127,19,11,8,132,69,63,151,80,71,254,129,125,326,206,120,2228,1484,744,152,85,67,2380,1569,811,2019
------,Straftaten insgesamt,5774032,Paderborn,voll.,2105,1230,875,17,8,9,72,41,31,89,49,40,174,95,79,230,152,78,1497,880,617,115,54,61,1612,934,678,2019
------,Straftaten insgesamt,5774032,Paderborn,vers.,154,96,58,0,0,0,2,1,1,2,1,1,15,8,7,18,11,7,112,74,38,7,2,5,119,76,43,2019
------,Straftaten insgesamt,5774032,Paderborn,insg.,2259,1326,933,17,8,9,74,42,32,91,50,41,189,103,86,248,163,85,1609,954,655,122,56,66,1731,1010,721,2019
------,Straftaten insgesamt,8231000,Pforzheim,voll.,1693,1006,687,10,6,4,112,70,42,122,76,46,153,86,67,150,94,56,1184,708,476,84,42,42,1268,750,518,2019
------,Straftaten insgesamt,8231000,Pforzheim,vers.,121,85,36,2,1,1,3,2,1,5,3,2,8,5,3,6,5,1,96,68,28,6,4,2,102,72,30,2019
------,Straftaten insgesamt,8231000,Pforzheim,insg.,1814,1091,723,12,7,5,115,72,43,127,79,48,161,91,70,156,99,57,1280,776,504,90,46,44,1370,822,548,2019
------,Straftaten insgesamt,12054000,Potsdam,voll.,2264,1310,954,18,9,9,166,88,78,184,97,87,155,83,72,161,99,62,1601,933,668,163,98,65,1764,1031,733,2019
------,Straftaten insgesamt,12054000,Potsdam,vers.,177,125,52,0,0,0,10,4,6,10,4,6,14,11,3,16,14,2,125,87,38,12,9,3,137,96,41,2019
------,Straftaten insgesamt,12054000,Potsdam,insg.,2441,1435,1006,18,9,9,176,92,84,194,101,93,169,94,75,177,113,64,1726,1020,706,175,107,68,1901,1127,774,2019
------,Straftaten insgesamt,5562032,Recklinghausen,voll.,2016,1185,831,19,15,4,95,54,41,114,69,45,188,101,87,167,104,63,1406,827,579,141,84,57,1547,911,636,2019
------,Straftaten insgesamt,5562032,Recklinghausen,vers.,124,69,55,0,0,0,7,3,4,7,3,4,9,5,4,9,6,3,85,48,37,14,7,7,99,55,44,2019
------,Straftaten insgesamt,5562032,Recklinghausen,insg.,2140,1254,886,19,15,4,102,57,45,121,72,49,197,106,91,176,110,66,1491,875,616,155,91,64,1646,966,680,2019
------,Straftaten insgesamt,9362000,Regensburg,voll.,2076,1429,647,9,6,3,59,39,20,68,45,23,127,79,48,237,178,59,1531,1062,469,113,65,48,1644,1127,517,2019
------,Straftaten insgesamt,9362000,Regensburg,vers.,172,115,57,2,1,1,5,1,4,7,2,5,7,6,1,10,6,4,137,93,44,11,8,3,148,101,47,2019
------,Straftaten insgesamt,9362000,Regensburg,insg.,2248,1544,704,11,7,4,64,40,24,75,47,28,134,85,49,247,184,63,1668,1155,513,124,73,51,1792,1228,564,2019
------,Straftaten insgesamt,5120000,Remscheid,voll.,1515,756,759,8,1,7,130,58,72,138,59,79,114,70,44,120,64,56,1034,497,537,109,66,43,1143,563,580,2019
------,Straftaten insgesamt,5120000,Remscheid,vers.,93,57,36,1,0,1,4,2,2,5,2,3,7,2,5,9,4,5,67,47,20,5,2,3,72,49,23,2019
------,Straftaten insgesamt,5120000,Remscheid,insg.,1608,813,795,9,1,8,134,60,74,143,61,82,121,72,49,129,68,61,1101,544,557,114,68,46,1215,612,603,2019
------,Straftaten insgesamt,8415061,Reutlingen,voll.,1490,887,603,16,9,7,74,41,33,90,50,40,132,67,65,147,88,59,1029,627,402,92,55,37,1121,682,439,2019
------,Straftaten insgesamt,8415061,Reutlingen,vers.,76,45,31,2,2,0,2,0,2,4,2,2,10,4,6,9,4,5,50,34,16,3,1,2,53,35,18,2019
------,Straftaten insgesamt,8415061,Reutlingen,insg.,1566,932,634,18,11,7,76,41,35,94,52,42,142,71,71,156,92,64,1079,661,418,95,56,39,1174,717,457,2019
------,Straftaten insgesamt,13003000,Rostock,voll.,3119,1853,1266,37,14,23,268,147,121,305,161,144,253,140,113,251,153,98,2132,1291,841,178,108,70,2310,1399,911,2019
------,Straftaten insgesamt,13003000,Rostock,vers.,273,174,99,4,4,0,15,11,4,19,15,4,19,10,9,20,9,11,194,130,64,21,10,11,215,140,75,2019
------,Straftaten insgesamt,13003000,Rostock,insg.,3392,2027,1365,41,18,23,283,158,125,324,176,148,272,150,122,271,162,109,2326,1421,905,199,118,81,2525,1539,986,2019
------,Straftaten insgesamt,10041100,Saarbr cken,voll.,4430,2677,1753,22,14,8,198,97,101,220,111,109,361,209,152,427,248,179,3169,1953,1216,253,156,97,3422,2109,1313,2019
------,Straftaten insgesamt,10041100,Saarbr cken,vers.,359,226,133,1,1,0,13,8,5,14,9,5,21,14,7,29,17,12,263,168,95,32,18,14,295,186,109,2019
------,Straftaten insgesamt,10041100,Saarbr cken,insg.,4789,2903,1886,23,15,8,211,105,106,234,120,114,382,223,159,456,265,191,3432,2121,1311,285,174,111,3717,2295,1422,2019
------,Straftaten insgesamt,3102000,Salzgitter,voll.,1442,795,647,29,14,15,151,96,55,180,110,70,172,92,80,129,70,59,885,483,402,76,40,36,961,523,438,2019
------,Straftaten insgesamt,3102000,Salzgitter,vers.,76,44,32,0,0,0,6,4,2,6,4,2,6,3,3,2,1,1,54,33,21,8,3,5,62,36,26,2019
------,Straftaten insgesamt,3102000,Salzgitter,insg.,1518,839,679,29,14,15,157,100,57,186,114,72,178,95,83,131,71,60,939,516,423,84,43,41,1023,559,464,2019
------,Straftaten insgesamt,13004000,Schwerin,voll.,1777,1093,684,17,12,5,150,88,62,167,100,67,178,99,79,182,122,60,1180,740,440,70,32,38,1250,772,478,2019
------,Straftaten insgesamt,13004000,Schwerin,vers.,117,80,37,1,0,1,7,5,2,8,5,3,11,8,3,10,7,3,74,52,22,14,8,6,88,60,28,2019
------,Straftaten insgesamt,13004000,Schwerin,insg.,1894,1173,721,18,12,6,157,93,64,175,105,70,189,107,82,192,129,63,1254,792,462,84,40,44,1338,832,506,2019
------,Straftaten insgesamt,5970040,Siegen,voll.,1706,1011,695,8,8,0,59,34,25,67,42,25,159,90,69,140,84,56,1235,730,505,105,65,40,1340,795,545,2019
------,Straftaten insgesamt,5970040,Siegen,vers.,81,50,31,0,0,0,2,1,1,2,1,1,6,3,3,4,2,2,64,40,24,5,4,1,69,44,25,2019
------,Straftaten insgesamt,5970040,Siegen,insg.,1787,1061,726,8,8,0,61,35,26,69,43,26,165,93,72,144,86,58,1299,770,529,110,69,41,1409,839,570,2019
------,Straftaten insgesamt,5122000,Solingen,voll.,1952,976,976,25,13,12,127,81,46,152,94,58,193,87,106,156,87,69,1333,630,703,118,78,40,1451,708,743,2019
------,Straftaten insgesamt,5122000,Solingen,vers.,118,65,53,3,3,0,8,4,4,11,7,4,12,7,5,4,3,1,83,44,39,8,4,4,91,48,43,2019
------,Straftaten insgesamt,5122000,Solingen,insg.,2070,1041,1029,28,16,12,135,85,50,163,101,62,205,94,111,160,90,70,1416,674,742,126,82,44,1542,756,786,2019
------,Straftaten insgesamt,8111000,Stuttgart,voll.,11000,7271,3729,86,57,29,474,272,202,560,329,231,727,416,311,996,673,323,8249,5568,2681,468,285,183,8717,5853,2864,2019
------,Straftaten insgesamt,8111000,Stuttgart,vers.,893,673,220,5,2,3,21,14,7,26,16,10,52,39,13,75,59,16,685,525,160,55,34,21,740,559,181,2019
------,Straftaten insgesamt,8111000,Stuttgart,insg.,11893,7944,3949,91,59,32,495,286,209,586,345,241,779,455,324,1071,732,339,8934,6093,2841,523,319,204,9457,6412,3045,2019
------,Straftaten insgesamt,7211000,Trier,voll.,1874,1122,752,13,5,8,96,53,43,109,58,51,134,72,62,186,121,65,1345,824,521,100,47,53,1445,871,574,2019
------,Straftaten insgesamt,7211000,Trier,vers.,92,67,25,1,0,1,1,1,0,2,1,1,4,3,1,4,4,0,76,54,22,6,5,1,82,59,23,2019
------,Straftaten insgesamt,7211000,Trier,insg.,1966,1189,777,14,5,9,97,54,43,111,59,52,138,75,63,190,125,65,1421,878,543,106,52,54,1527,930,597,2019
------,Straftaten insgesamt,8421000,Ulm,voll.,1789,1157,632,11,6,5,97,57,40,108,63,45,119,70,49,163,105,58,1306,867,439,93,52,41,1399,919,480,2019
------,Straftaten insgesamt,8421000,Ulm,vers.,94,68,26,0,0,0,0,0,0,0,0,0,2,2,0,8,5,3,80,60,20,4,1,3,84,61,23,2019
------,Straftaten insgesamt,8421000,Ulm,insg.,1883,1225,658,11,6,5,97,57,40,108,63,45,121,72,49,171,110,61,1386,927,459,97,53,44,1483,980,503,2019
------,Straftaten insgesamt,6414000,Wiesbaden,voll.,4014,2246,1768,35,17,18,208,128,80,243,145,98,374,190,184,388,253,135,2813,1556,1257,196,102,94,3009,1658,1351,2019
------,Straftaten insgesamt,6414000,Wiesbaden,vers.,251,158,93,1,1,0,12,5,7,13,6,7,35,22,13,29,20,9,160,104,56,14,6,8,174,110,64,2019
------,Straftaten insgesamt,6414000,Wiesbaden,insg.,4265,2404,1861,36,18,18,220,133,87,256,151,105,409,212,197,417,273,144,2973,1660,1313,210,108,102,3183,1768,1415,2019
------,Straftaten insgesamt,3103000,Wolfsburg,voll.,1576,940,636,26,11,15,113,68,45,139,79,60,119,61,58,134,78,56,1094,666,428,90,56,34,1184,722,462,2019
------,Straftaten insgesamt,3103000,Wolfsburg,vers.,67,41,26,0,0,0,2,0,2,2,0,2,4,3,1,6,5,1,52,33,19,3,0,3,55,33,22,2019
------,Straftaten insgesamt,3103000,Wolfsburg,insg.,1643,981,662,26,11,15,115,68,47,141,79,62,123,64,59,140,83,57,1146,699,447,93,56,37,1239,755,484,2019
------,Straftaten insgesamt,5124000,Wuppertal,voll.,6410,3473,2937,67,34,33,370,205,165,437,239,198,474,242,232,528,287,241,4619,2493,2126,352,212,140,4971,2705,2266,2019
------,Straftaten insgesamt,5124000,Wuppertal,vers.,402,239,163,6,2,4,28,17,11,34,19,15,26,12,14,32,21,11,293,178,115,17,9,8,310,187,123,2019
------,Straftaten insgesamt,5124000,Wuppertal,insg.,6812,3712,3100,73,36,37,398,222,176,471,258,213,500,254,246,560,308,252,4912,2671,2241,369,221,148,5281,2892,2389,2019
------,Straftaten insgesamt,9663000,W rzburg,voll.,1831,1203,628,54,44,10,76,39,37,130,83,47,229,146,83,279,199,80,1110,727,383,83,48,35,1193,775,418,2019
------,Straftaten insgesamt,9663000,W rzburg,vers.,166,119,47,2,1,1,4,2,2,6,3,3,17,13,4,13,12,1,123,85,38,7,6,1,130,91,39,2019
------,Straftaten insgesamt,9663000,W rzburg,insg.,1997,1322,675,56,45,11,80,41,39,136,86,50,246,159,87,292,211,81,1233,812,421,90,54,36,1323,866,457,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5334002,Aachen,voll.,38,1,37,0,0,0,3,1,2,3,1,2,7,0,7,7,0,7,21,0,21,0,0,0,21,0,21,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5334002,Aachen,vers.,7,1,6,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,3,1,2,1,0,1,4,1,3,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5334002,Aachen,insg.,45,2,43,0,0,0,3,1,2,3,1,2,9,0,9,8,0,8,24,1,23,1,0,1,25,1,24,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",9761000,Augsburg,voll.,28,3,25,0,0,0,3,1,2,3,1,2,8,0,8,4,2,2,13,0,13,0,0,0,13,0,13,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",9761000,Augsburg,vers.,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,3,0,3,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",9761000,Augsburg,insg.,32,3,29,0,0,0,3,1,2,3,1,2,9,0,9,4,2,2,16,0,16,0,0,0,16,0,16,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5378004,Bergisch Gladbach,voll.,9,1,8,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,6,0,6,0,0,0,6,0,6,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5378004,Bergisch Gladbach,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",5378004,Bergisch Gladbach,insg.,9,1,8,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,6,0,6,0,0,0,6,0,6,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",11000000,Berlin,voll.,833,77,756,1,0,1,9,1,8,10,1,9,149,7,142,101,4,97,553,60,493,20,5,15,573,65,508,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",11000000,Berlin,vers.,90,2,88,0,0,0,3,0,3,3,0,3,19,0,19,10,0,10,53,2,51,5,0,5,58,2,56,2019
111000,"Vergewaltigung, sexuelle N tigung und sexueller  bergriff im besonders schweren Fall einschl. mit Todesfolge    177, 178 StGB",11000000,Berlin,insg.,923,79,844,1,0,1,12,1,11,13,1,12,168,7,161,111,4,107,606,62,544,25,5,20,631,67,564,2019
