Schluessel;Straftat;Gemeindeschluessel;Stadt;erfasste Faelle;HZ nach Zensus;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklaerte Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in %
530000;Unterschlagung ßß 246, 247, 248a StGB;5915000;Hamm;279;156;0;0;0;0;133;47.7;136;103;33;32;23.5
530000;Unterschlagung ßß 246, 247, 248a StGB;3241001;Hannover;1,380;259;10;0.7;0;0;581;42.1;602;443;159;162;26.9
530000;Unterschlagung ßß 246, 247, 248a StGB;8221000;Heidelberg;293;187;1;0.3;0;0;96;32.8;107;78;29;29;27.1
530000;Unterschlagung ßß 246, 247, 248a StGB;8121000;Heilbronn;162;132;0;0;0;0;80;49.4;81;55;26;33;40.7
530000;Unterschlagung ßß 246, 247, 248a StGB;5916000;Herne;324;208;4;1.2;0;0;145;44.8;138;101;37;36;26.1
530000;Unterschlagung ßß 246, 247, 248a StGB;3254021;Hildesheim;239;235;3;1.3;0;0;104;43.5;108;78;30;17;15.7
530000;Unterschlagung ßß 246, 247, 248a StGB;9161000;Ingolstadt;194;146;1;0.5;0;0;105;54.1;97;74;23;39;40.2
530000;Unterschlagung ßß 246, 247, 248a StGB;16053000;Jena;156;142;0;0;0;0;78;50;82;53;29;14;17.1
530000;Unterschlagung ßß 246, 247, 248a StGB;8212000;Karlsruhe;447;145;0;0;0;0;219;49;211;160;51;73;34.6
530000;Unterschlagung ßß 246, 247, 248a StGB;6611000;Kassel;363;183;2;0.6;0;0;127;35;132;107;25;29;22
530000;Unterschlagung ßß 246, 247, 248a StGB;1002000;Kiel;515;209;6;1.2;0;0;165;32;168;112;56;25;14.9
530000;Unterschlagung ßß 246, 247, 248a StGB;7111000;Koblenz;280;249;0;0;0;0;90;32.1;91;63;28;20;22
530000;Unterschlagung ßß 246, 247, 248a StGB;5315000;Koeln;2,269;214;18;0.8;0;0;907;40;935;699;236;322;34.4
530000;Unterschlagung ßß 246, 247, 248a StGB;5114000;Krefeld;291;129;1;0.3;0;0;175;60.1;183;131;52;46;25.1
530000;Unterschlagung ßß 246, 247, 248a StGB;14713000;Leipzig;1,136;203;2;0.2;0;0;636;56;636;427;209;96;15.1
530000;Unterschlagung ßß 246, 247, 248a StGB;5316000;Leverkusen;283;173;1;0.4;0;0;113;39.9;120;92;28;34;28.3
530000;Unterschlagung ßß 246, 247, 248a StGB;1003000;Luebeck;644;298;2;0.3;0;0;251;39;203;152;51;26;12.8
530000;Unterschlagung ßß 246, 247, 248a StGB;7314000;Ludwigshafen am Rhein;353;214;1;0.3;0;0;144;40.8;149;102;47;50;33.6
530000;Unterschlagung ßß 246, 247, 248a StGB;15003000;Magdeburg;559;237;4;0.7;0;0;259;46.3;267;169;98;26;9.7
530000;Unterschlagung ßß 246, 247, 248a StGB;7315000;Mainz;296;141;2;0.7;0;0;155;52.4;154;128;26;48;31.2
530000;Unterschlagung ßß 246, 247, 248a StGB;8222000;Mannheim;701;229;0;0;0;0;231;33;236;173;63;97;41.1
530000;Unterschlagung ßß 246, 247, 248a StGB;5170024;Moers;130;124;0;0;0;0;65;50;64;50;14;16;25
530000;Unterschlagung ßß 246, 247, 248a StGB;5116000;Moenchengladbach;423;163;1;0.2;0;0;226;53.4;231;162;69;61;26.4
530000;Unterschlagung ßß 246, 247, 248a StGB;5117000;Muelheim an der Ruhr;320;189;1;0.3;0;0;161;50.3;122;87;35;30;24.6
530000;Unterschlagung ßß 246, 247, 248a StGB;9162000;Muenchen;1,570;108;3;0.2;0;0;853;54.3;797;606;191;397;49.8
530000;Unterschlagung ßß 246, 247, 248a StGB;5515000;Muenster;510;164;5;1;0;0;184;36.1;192;142;50;50;26
530000;Unterschlagung ßß 246, 247, 248a StGB;5162024;Neuss;244;157;1;0.4;0;0;106;43.4;112;81;31;31;27.7
530000;Unterschlagung ßß 246, 247, 248a StGB;9564000;Nuernberg;533;105;2;0.4;0;0;337;63.2;324;260;64;132;40.7
530000;Unterschlagung ßß 246, 247, 248a StGB;5119000;Oberhausen;452;214;4;0.9;0;0;165;36.5;178;122;56;43;24.2
530000;Unterschlagung ßß 246, 247, 248a StGB;6413000;Offenbach am Main;215;174;3;1.4;0;0;104;48.4;111;81;30;47;42.3
530000;Unterschlagung ßß 246, 247, 248a StGB;3403000;Oldenburg (Oldenburg);340;208;6;1.8;0;0;233;68.5;239;165;74;30;12.6
530000;Unterschlagung ßß 246, 247, 248a StGB;3404000;Osnabrueck;329;203;1;0.3;0;0;181;55;190;130;60;32;16.8
530000;Unterschlagung ßß 246, 247, 248a StGB;5774032;Paderborn;255;172;1;0.4;0;0;88;34.5;88;70;18;23;26.1
530000;Unterschlagung ßß 246, 247, 248a StGB;8231000;Pforzheim;149;122;0;0;0;0;87;58.4;88;67;21;32;36.4
530000;Unterschlagung ßß 246, 247, 248a StGB;12054000;Potsdam;462;275;0;0;0;0;166;35.9;156;110;46;21;13.5
530000;Unterschlagung ßß 246, 247, 248a StGB;5562032;Recklinghausen;191;167;1;0.5;0;0;100;52.4;106;60;46;25;23.6
530000;Unterschlagung ßß 246, 247, 248a StGB;9362000;Regensburg;156;107;0;0;0;0;102;65.4;95;71;24;28;29.5
530000;Unterschlagung ßß 246, 247, 248a StGB;5120000;Remscheid;183;167;2;1.1;0;0;77;42.1;81;56;25;19;23.5
530000;Unterschlagung ßß 246, 247, 248a StGB;8415061;Reutlingen;148;129;1;0.7;0;0;57;38.5;56;43;13;23;41.1
530000;Unterschlagung ßß 246, 247, 248a StGB;13003000;Rostock;306;149;2;0.7;0;0;172;56.2;179;119;60;12;6.7
530000;Unterschlagung ßß 246, 247, 248a StGB;10041100;Saarbruecken;458;257;1;0.2;0;0;179;39.1;190;133;57;52;27.4
530000;Unterschlagung ßß 246, 247, 248a StGB;3102000;Salzgitter;292;289;1;0.3;0;0;97;33.2;94;62;32;13;13.8
530000;Unterschlagung ßß 246, 247, 248a StGB;13004000;Schwerin;231;239;0;0;0;0;87;37.7;87;56;31;5;5.7
530000;Unterschlagung ßß 246, 247, 248a StGB;5970040;Siegen;290;283;4;1.4;0;0;124;42.8;110;81;29;29;26.4
530000;Unterschlagung ßß 246, 247, 248a StGB;5122000;Solingen;453;285;1;0.2;0;0;165;36.4;157;104;53;35;22.3
530000;Unterschlagung ßß 246, 247, 248a StGB;8111000;Stuttgart;1,289;207;2;0.2;0;0;579;44.9;505;384;121;204;40.4
530000;Unterschlagung ßß 246, 247, 248a StGB;7211000;Trier;186;162;0;0;0;0;111;59.7;103;75;28;21;20.4
530000;Unterschlagung ßß 246, 247, 248a StGB;8421000;Ulm;163;133;0;0;0;0;74;45.4;76;60;16;34;44.7
530000;Unterschlagung ßß 246, 247, 248a StGB;6414000;Wiesbaden;479;173;2;0.4;0;0;197;41.1;204;153;51;56;27.5
530000;Unterschlagung ßß 246, 247, 248a StGB;3103000;Wolfsburg;227;183;2;0.9;0;0;84;37;85;67;18;12;14.1
530000;Unterschlagung ßß 246, 247, 248a StGB;5124000;Wuppertal;910;260;4;0.4;0;0;373;41;362;261;101;96;26.5
530000;Unterschlagung ßß 246, 247, 248a StGB;9663000;Wuerzburg;150;120;0;0;0;0;116;77.3;103;76;27;26;25.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5334002;Aachen;301;122;6;2;0;0;258;85.7;251;214;37;121;48.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9761000;Augsburg;203;71;1;0.5;0;0;184;90.6;189;144;45;88;46.6
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5378004;Bergisch Gladbach;58;52;1;1.7;0;0;49;84.5;54;41;13;13;24.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;11000000;Berlin;5,689;162;147;2.6;0;0;4,069;71.5;3,148;2,547;601;1,839;58.4
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5711000;Bielefeld;333;100;6;1.8;0;0;290;87.1;285;228;57;159;55.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5911000;Bochum;335;92;7;2.1;0;0;298;89;260;224;36;123;47.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5314000;Bonn;188;59;2;1.1;0;0;173;92;180;145;35;74;41.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5512000;Bottrop;54;46;0;0;0;0;44;81.5;45;34;11;20;44.4
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3101000;Braunschweig;156;62;10;6.4;0;0;138;88.5;155;118;37;67;43.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;4011000;Bremen;627;112;51;8.1;0;0;512;81.7;408;358;50;256;62.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;4012000;Bremerhaven;135;118;5;3.7;0;0;75;55.6;74;61;13;27;36.5
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;14511000;Chemnitz;127;51;1;0.8;0;0;118;92.9;109;93;16;37;33.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;6411000;Darmstadt;128;82;3;2.3;0;0;119;93;94;82;12;57;60.6
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5913000;Dortmund;1,131;193;5;0.4;0;0;1,059;93.6;737;624;113;514;69.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;14612000;Dresden;479;88;25;5.2;0;0;440;91.9;375;286;89;141;37.6
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5112000;Duisburg;445;91;13;2.9;0;0;384;86.3;407;336;71;231;56.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5111000;Duesseldorf;951;155;14;1.5;0;0;837;88;794;647;147;597;75.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;16051000;Erfurt;140;67;0;0;0;0;111;79.3;109;85;24;37;33.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9562000;Erlangen;121;112;1;0.8;0;0;113;93.4;116;87;29;63;54.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5113000;Essen;606;104;8;1.3;0;0;442;72.9;484;395;89;262;54.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;6412000;Frankfurt am Main;1,333;182;8;0.6;0;0;1,209;90.7;1,183;931;252;960;81.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8311000;Freiburg im Breisgau;207;91;4;1.9;0;0;187;90.3;180;145;35;95;52.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9563000;Fuerth;90;72;0;0;0;0;82;91.1;90;63;27;42;46.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5513000;Gelsenkirchen;199;76;1;0.5;0;0;177;88.9;187;156;31;100;53.5
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3152012;Goettingen;103;87;9;8.7;0;0;83;80.6;82;61;21;19;23.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5914000;Hagen;150;79;1;0.7;0;0;129;86;116;97;19;48;41.4
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;15002000;Halle (Saale);275;116;10;3.6;0;0;239;86.9;198;166;32;43;21.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;2000000;Hamburg;1,243;70;19;1.5;0;0;1,059;85.2;1,043;860;183;636;61
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5915000;Hamm;165;92;1;0.6;0;0;145;87.9;146;125;21;67;45.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3241001;Hannover;731;137;28;3.8;0;0;668;91.4;658;532;126;427;64.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8221000;Heidelberg;89;57;4;4.5;0;0;84;94.4;82;66;16;48;58.5
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8121000;Heilbronn;100;82;0;0;0;0;97;97;97;84;13;57;58.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5916000;Herne;148;95;2;1.4;0;0;131;88.5;114;91;23;63;55.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3254021;Hildesheim;88;87;5;5.7;0;0;78;88.6;81;62;19;38;46.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9161000;Ingolstadt;86;65;1;1.2;0;0;79;91.9;80;64;16;33;41.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;16053000;Jena;109;100;0;0;0;0;61;56;53;45;8;17;32.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8212000;Karlsruhe;246;80;3;1.2;0;0;224;91.1;234;199;35;150;64.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;6611000;Kassel;234;118;2;0.9;0;0;212;90.6;226;184;42;113;50
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;1002000;Kiel;182;74;9;4.9;0;0;160;87.9;169;135;34;71;42
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;7111000;Koblenz;76;68;1;1.3;0;0;70;92.1;74;62;12;23;31.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5315000;Koeln;1,157;109;39;3.4;0;0;991;85.7;962;779;183;591;61.4
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5114000;Krefeld;196;87;1;0.5;0;0;167;85.2;169;144;25;86;50.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;14713000;Leipzig;514;92;6;1.2;0;0;461;89.7;426;355;71;145;34
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5316000;Leverkusen;107;65;1;0.9;0;0;96;89.7;104;79;25;45;43.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;1003000;Luebeck;206;95;9;4.4;0;0;186;90.3;202;161;41;62;30.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;7314000;Ludwigshafen am Rhein;209;127;4;1.9;0;0;183;87.6;199;150;49;125;62.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;15003000;Magdeburg;356;151;4;1.1;0;0;325;91.3;310;246;64;59;19
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;7315000;Mainz;148;71;0;0;0;0;128;86.5;130;98;32;48;36.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8222000;Mannheim;257;84;8;3.1;0;0;226;87.9;217;191;26;127;58.5
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5170024;Moers;44;42;0;0;0;0;37;84.1;36;31;5;14;38.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5116000;Moenchengladbach;283;109;4;1.4;0;0;249;88;227;189;38;98;43.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5117000;Muelheim an der Ruhr;128;76;4;3.1;0;0;101;78.9;115;95;20;63;54.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9162000;Muenchen;1,553;107;31;2;0;0;1,414;91;1,190;918;272;738;62
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5515000;Muenster;432;139;4;0.9;0;0;393;91;164;133;31;80;48.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5162024;Neuss;112;72;1;0.9;0;0;88;78.6;92;79;13;40;43.5
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9564000;Nuernberg;573;112;4;0.7;0;0;524;91.4;541;419;122;310;57.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5119000;Oberhausen;129;61;1;0.8;0;0;112;86.8;111;91;20;59;53.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;6413000;Offenbach am Main;119;96;2;1.7;0;0;110;92.4;126;108;18;82;65.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3403000;Oldenburg (Oldenburg);117;71;7;6;0;0;100;85.5;95;73;22;38;40
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3404000;Osnabrueck;216;133;3;1.4;0;0;193;89.4;160;136;24;74;46.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5774032;Paderborn;93;63;6;6.5;0;0;77;82.8;75;65;10;29;38.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8231000;Pforzheim;113;92;1;0.9;0;0;104;92;93;82;11;57;61.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;12054000;Potsdam;116;69;0;0;0;0;87;75;90;70;20;26;28.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5562032;Recklinghausen;76;66;3;3.9;0;0;43;56.6;43;38;5;18;41.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9362000;Regensburg;133;91;3;2.3;0;0;112;84.2;107;84;23;49;45.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5120000;Remscheid;176;161;1;0.6;0;0;150;85.2;118;92;26;53;44.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8415061;Reutlingen;58;51;0;0;0;0;53;91.4;54;44;10;28;51.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;13003000;Rostock;170;83;1;0.6;0;0;149;87.6;136;111;25;43;31.6
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;10041100;Saarbruecken;300;168;4;1.3;0;0;242;80.7;225;190;35;108;48
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3102000;Salzgitter;47;46;2;4.3;0;0;43;91.5;47;40;7;18;38.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;13004000;Schwerin;268;277;0;0;0;0;249;92.9;54;44;10;14;25.9
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5970040;Siegen;70;68;2;2.9;0;0;64;91.4;66;57;9;39;59.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5122000;Solingen;112;71;2;1.8;0;0;95;84.8;104;82;22;49;47.1
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8111000;Stuttgart;502;80;8;1.6;0;0;460;91.6;451;344;107;240;53.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;7211000;Trier;90;78;2;2.2;0;0;84;93.3;86;69;17;45;52.3
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;8421000;Ulm;67;55;1;1.5;0;0;61;91;63;49;14;31;49.2
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;6414000;Wiesbaden;175;63;6;3.4;0;0;158;90.3;166;141;25;88;53
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;3103000;Wolfsburg;70;56;3;4.3;0;0;66;94.3;62;47;15;24;38.7
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;5124000;Wuppertal;359;103;9;2.5;0;0;318;88.6;290;229;61;130;44.8
540000;Urkundenfaelschung ßß 267-271, 273-279, 281 StGB;9663000;Wuerzburg;98;78;2;2;0;0;83;84.7;90;72;18;38;42.2
621020;Widerstand gegen Vollstreckungsbeamte;5334002;Aachen;196;80;0;0;0;0;194;99;216;187;29;81;37.5
621020;Widerstand gegen Vollstreckungsbeamte;9761000;Augsburg;96;34;0;0;0;0;96;100;87;79;8;28;32.2
621020;Widerstand gegen Vollstreckungsbeamte;5378004;Bergisch Gladbach;25;22;0;0;0;0;25;100;28;23;5;9;32.1
621020;Widerstand gegen Vollstreckungsbeamte;11000000;Berlin;2,082;59;0;0;1;0;2,039;97.9;1,912;1,665;247;772;40.4
621020;Widerstand gegen Vollstreckungsbeamte;5711000;Bielefeld;107;32;0;0;1;0;107;100;107;92;15;36;33.6
621020;Widerstand gegen Vollstreckungsbeamte;5911000;Bochum;183;50;0;0;1;0;181;98.9;176;157;19;49;27.8
621020;Widerstand gegen Vollstreckungsbeamte;5314000;Bonn;194;61;0;0;0;0;194;100;195;169;26;57;29.2
621020;Widerstand gegen Vollstreckungsbeamte;5512000;Bottrop;27;23;0;0;0;0;27;100;29;26;3;8;27.6
621020;Widerstand gegen Vollstreckungsbeamte;3101000;Braunschweig;83;33;0;0;0;0;82;98.8;81;80;1;23;28.4
621020;Widerstand gegen Vollstreckungsbeamte;4011000;Bremen;295;53;0;0;0;0;292;99;288;256;32;105;36.5
621020;Widerstand gegen Vollstreckungsbeamte;4012000;Bremerhaven;61;53;0;0;0;0;61;100;58;52;6;18;31
621020;Widerstand gegen Vollstreckungsbeamte;14511000;Chemnitz;79;32;0;0;0;0;79;100;75;67;8;19;25.3
621020;Widerstand gegen Vollstreckungsbeamte;6411000;Darmstadt;45;29;0;0;0;0;45;100;45;40;5;12;26.7
621020;Widerstand gegen Vollstreckungsbeamte;5913000;Dortmund;522;89;0;0;0;0;503;96.4;503;432;71;194;38.6
621020;Widerstand gegen Vollstreckungsbeamte;14612000;Dresden;184;34;0;0;1;0;182;98.9;177;151;26;30;16.9
621020;Widerstand gegen Vollstreckungsbeamte;5112000;Duisburg;246;50;0;0;0;0;244;99.2;267;219;48;81;30.3
621020;Widerstand gegen Vollstreckungsbeamte;5111000;Duesseldorf;381;62;0;0;0;0;379;99.5;398;351;47;154;38.7
621020;Widerstand gegen Vollstreckungsbeamte;16051000;Erfurt;131;62;0;0;0;0;128;97.7;124;114;10;8;6.5
621020;Widerstand gegen Vollstreckungsbeamte;9562000;Erlangen;7;6;0;0;0;0;7;100;6;6;0;5;83.3
621020;Widerstand gegen Vollstreckungsbeamte;5113000;Essen;277;48;0;0;0;0;274;98.9;292;252;40;123;42.1
621020;Widerstand gegen Vollstreckungsbeamte;6412000;Frankfurt am Main;493;67;0;0;1;0;490;99.4;473;412;61;243;51.4
621020;Widerstand gegen Vollstreckungsbeamte;8311000;Freiburg im Breisgau;64;28;0;0;0;0;63;98.4;62;54;8;22;35.5
621020;Widerstand gegen Vollstreckungsbeamte;9563000;Fuerth;4;3;0;0;0;0;4;100;5;5;0;0;0
621020;Widerstand gegen Vollstreckungsbeamte;5513000;Gelsenkirchen;132;51;0;0;0;0;131;99.2;148;122;26;39;26.4
621020;Widerstand gegen Vollstreckungsbeamte;3152012;Goettingen;41;34;0;0;0;0;41;100;42;37;5;10;23.8
621020;Widerstand gegen Vollstreckungsbeamte;5914000;Hagen;121;64;0;0;0;0;121;100;123;107;16;32;26
621020;Widerstand gegen Vollstreckungsbeamte;15002000;Halle (Saale);130;55;0;0;0;0;129;99.2;114;103;11;17;14.9
621020;Widerstand gegen Vollstreckungsbeamte;2000000;Hamburg;767;43;0;0;1;0;760;99.1;746;647;99;269;36.1
621020;Widerstand gegen Vollstreckungsbeamte;5915000;Hamm;74;41;0;0;0;0;74;100;84;73;11;28;33.3
621020;Widerstand gegen Vollstreckungsbeamte;3241001;Hannover;219;41;0;0;0;0;213;97.3;212;192;20;78;36.8
621020;Widerstand gegen Vollstreckungsbeamte;8221000;Heidelberg;31;20;0;0;0;0;31;100;31;27;4;9;29
621020;Widerstand gegen Vollstreckungsbeamte;8121000;Heilbronn;17;14;0;0;0;0;17;100;17;15;2;6;35.3
621020;Widerstand gegen Vollstreckungsbeamte;5916000;Herne;57;37;0;0;0;0;57;100;58;49;9;19;32.8
621020;Widerstand gegen Vollstreckungsbeamte;3254021;Hildesheim;35;34;0;0;0;0;35;100;34;29;5;7;20.6
621020;Widerstand gegen Vollstreckungsbeamte;9161000;Ingolstadt;14;11;0;0;0;0;14;100;14;11;3;3;21.4
621020;Widerstand gegen Vollstreckungsbeamte;16053000;Jena;38;35;0;0;0;0;35;92.1;32;31;1;5;15.6
621020;Widerstand gegen Vollstreckungsbeamte;8212000;Karlsruhe;56;18;0;0;0;0;55;98.2;55;50;5;24;43.6
621020;Widerstand gegen Vollstreckungsbeamte;6611000;Kassel;112;57;0;0;0;0;112;100;109;97;12;33;30.3
621020;Widerstand gegen Vollstreckungsbeamte;1002000;Kiel;96;39;0;0;0;0;94;97.9;89;78;11;13;14.6
621020;Widerstand gegen Vollstreckungsbeamte;7111000;Koblenz;75;67;0;0;0;0;74;98.7;72;61;11;12;16.7
621020;Widerstand gegen Vollstreckungsbeamte;5315000;Koeln;983;93;0;0;1;0;970;98.7;967;839;128;360;37.2
621020;Widerstand gegen Vollstreckungsbeamte;5114000;Krefeld;121;54;0;0;0;0;120;99.2;130;103;27;38;29.2
621020;Widerstand gegen Vollstreckungsbeamte;14713000;Leipzig;324;58;0;0;1;0;323;99.7;294;258;36;69;23.5
621020;Widerstand gegen Vollstreckungsbeamte;5316000;Leverkusen;106;65;0;0;0;0;105;99.1;98;82;16;29;29.6
621020;Widerstand gegen Vollstreckungsbeamte;1003000;Luebeck;146;68;0;0;0;0;144;98.6;140;115;25;26;18.6
621020;Widerstand gegen Vollstreckungsbeamte;7314000;Ludwigshafen am Rhein;35;21;0;0;0;0;34;97.1;32;28;4;12;37.5
621020;Widerstand gegen Vollstreckungsbeamte;15003000;Magdeburg;110;47;0;0;0;0;107;97.3;105;94;11;15;14.3
621020;Widerstand gegen Vollstreckungsbeamte;7315000;Mainz;107;51;0;0;0;0;107;100;102;87;15;29;28.4
621020;Widerstand gegen Vollstreckungsbeamte;8222000;Mannheim;63;21;0;0;0;0;63;100;66;62;4;28;42.4
621020;Widerstand gegen Vollstreckungsbeamte;5170024;Moers;26;25;0;0;0;0;26;100;25;18;7;4;16
621020;Widerstand gegen Vollstreckungsbeamte;5116000;Moenchengladbach;147;57;0;0;1;0;144;98;156;132;24;53;34
621020;Widerstand gegen Vollstreckungsbeamte;5117000;Muelheim an der Ruhr;60;35;0;0;0;0;60;100;68;60;8;21;30.9
621020;Widerstand gegen Vollstreckungsbeamte;9162000;Muenchen;282;19;0;0;0;0;280;99.3;283;254;29;110;38.9
621020;Widerstand gegen Vollstreckungsbeamte;5515000;Muenster;148;48;0;0;0;0;148;100;148;120;28;38;25.7
621020;Widerstand gegen Vollstreckungsbeamte;5162024;Neuss;51;33;0;0;0;0;50;98;52;44;8;16;30.8
621020;Widerstand gegen Vollstreckungsbeamte;9564000;Nuernberg;94;18;0;0;0;0;94;100;98;89;9;31;31.6
621020;Widerstand gegen Vollstreckungsbeamte;5119000;Oberhausen;58;27;0;0;0;0;58;100;72;57;15;18;25
621020;Widerstand gegen Vollstreckungsbeamte;6413000;Offenbach am Main;49;40;0;0;0;0;49;100;54;46;8;25;46.3
621020;Widerstand gegen Vollstreckungsbeamte;3403000;Oldenburg (Oldenburg);46;28;0;0;0;0;46;100;46;40;6;7;15.2
621020;Widerstand gegen Vollstreckungsbeamte;3404000;Osnabrueck;59;36;0;0;0;0;56;94.9;57;53;4;14;24.6
621020;Widerstand gegen Vollstreckungsbeamte;5774032;Paderborn;80;54;0;0;0;0;80;100;82;72;10;25;30.5
621020;Widerstand gegen Vollstreckungsbeamte;8231000;Pforzheim;20;16;0;0;0;0;19;95;19;18;1;7;36.8
621020;Widerstand gegen Vollstreckungsbeamte;12054000;Potsdam;68;41;0;0;0;0;67;98.5;65;57;8;9;13.8
621020;Widerstand gegen Vollstreckungsbeamte;5562032;Recklinghausen;71;62;0;0;0;0;71;100;67;56;11;24;35.8
